,title,desc,date,datetime,link,img,media,site,reporter
12,"Creepy £7,000 ‘Harmony’ sex-bot with a saucy Scottish accent goes on sale – as fear over rise of robot love...",,"Aug 2, 2019",,https://news.google.com/read/CBMifEFVX3lxTE5jRlV0TG53ME0za0NVUWJyZ0R0SjZ6a3J6bG5BS2pGQmtoSGN1RnMxY3Iwc0drQ0tvdXM3bTUwMENOMzJTdnNLVlBmLTZLN3B2UHpSZ0dGeGd1dERId19PaW5Vdkw5eUFNS29zR2ZhSHZLSGN3QmdjRjNlVHLSAYIBQVVfeXFMTWRjVGtSS1NybFM3TjBHZmoyTldaV3RBb3VRUVMxQUZDREpidFNkaE51d1pKb1hZWXlmQUE5TmMxVWNmQzZfY3V5NGxxMlNpTkhmOGlKSFh3d1Y1clFaX0wxY1picmE0OWpiQWdyVE9DdlBiSmFQWFdBSjZLSWJvS0JzUQ?hl=en-US&gl=US&ceid=US%3Aen,,The Sun,,By Sean Keach
13,Keeping up with the sex robots,,"Nov 15, 2019",,https://news.google.com/read/CBMidEFVX3lxTE50N3hRdWlOOFNiOFgxdUJSdzJkSG9vazUyUC1XZ1B2eWtLMHJaU2V4dzZXMjJUR0NTTUJCQnNNYnRDcEJkX2pDRU45RV9wU0sxOENDSF9ycVE5eDFsYk5TVWZZRWFGb3hpcF96dG1YYS1EZlpZ?hl=en-US&gl=US&ceid=US%3Aen,,The Spectator World,,By Bridget Phetasy
14,Whitney Cummings Made A Sex Robot Of Herself,,"Jul 30, 2019",,https://news.google.com/read/CBMikwFBVV95cUxQZE1YcmVfaTl4eC13aVFyOWx0TXlWaE10aWN5eFpvaDBnOWVUT2Z2WFBTRkhkeGpubkZ4VFRZcG8zUmhjMFgxVlNESTBVdXlsSC14SFMzX1FnejJkYlQ4QmMzeW1KQTFSMUIzUHpYTnN1WUstWnd1R3drXy1hUTV1QnBuZThOQTRrMDVZWHBlWkRyQ0U?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNHRXR1YyWmkweGVpMDVRa0p4VFJEMkFSak5BU2dCTWdtQklhTEZsbW8xeFFJ=-w200-h112-p-df,Refinery29,,By Erika W. Smith
15,Opinion: Our Irrational Fear of Sexbots,,"Jan 17, 2019",,https://news.google.com/read/CBMibkFVX3lxTE9IazNGZkdSenFCM1NqN3pYajZCeWg5a2RDbVNQUjM3b3pDb05RUjY3N3pSWmZ0REl4OEFWV2FkZGFQMWtocnpRU0R1Vm43NDFsR1J3Q1A0QVhKM21nLVpNbXNzTXh5MDVLVHhUQ0RB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDFNbmxsVjBSbmQzSkZNM05UVFJDb0FSaXNBaWdCTWdhcFZZTE9JUWc=-w200-h112-p-df,Undark Magazine,,By Lux Alptraum
16,"Why Comedian Whitney Cummings Made a Sex Robot of Herself for Her New Netflix Special, ‘Can I Touch It?’",,"Jul 30, 2019",,https://news.google.com/read/CBMiygFBVV95cUxNdDQ4TXlxNTlWYXFiVHJiZk54WFBQV1h4YjhRSjYtUDNIUmJUYll0ZGlRTDlPbWx2azVNaEJzR0J6YS1wdWw1ZU1VLW5haHRaNWhZQ2oxT2lUSjQyTG9uUEJ5ZTFyQUo5bFJXMkJLX3gxY1NaUDFxdF9LYl9zWEpGZUtfOHR4dzFvQkhYSTZSY1Y5eDVzWi1RcEUwU3BhYmd2UWZBUXVKdi1jRk1PYzRhN3hROVd5eVdISmYxVWl5Y1ptNjJ3T3RFMmJn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVJSemMxVTB0ZlIyeEthVVJsVFJDb0FSaXJBaWdCTWdZcE5wRHRJUWc=-w200-h112-p-df,The Daily Beast,,By Matt Wilstein
17,This Company Invented a Sex Robot That Breathes,,"Aug 11, 2019",,https://news.google.com/read/CBMiaEFVX3lxTE16YlBBYmR1SzFmaXpvUzc4UzBGR2FqcFNtVi1rOGNCTDN5OFB5ZndDeXpTbUdaYlR6Tzl0cWJOdm50RF95eDNNRXFrMGVMcjB3QWE1aVFLbkdNMEtIcXNxN21XaE1OQjJs?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWxVR1J4YUMxS01rTnVZamRqVFJDakFSaTJBaWdCTWdZdFU0b3ZyUVU=-w200-h112-p-df,Futurism,,By Dan Robitzski
18,Sex robots increase the potential for gender-based violence,,"Aug 27, 2019",,https://news.google.com/read/CBMimgFBVV95cUxPOXpRbktmb2Q5bEhjNzlNejZOUldONzdEZV9KTDZZN2RucHRNTFBIdUFQUUhReFJtWl9idE1mYmtmS2NBcS16V1RFakZ6LUdfeGR6QnFuZkUxUHMwLVpoejNBc3hadFYxODV1T0hpcm9TajJuMzk4SnFGLWp5dExONUhnNkw4OG83VGR3SFdSZ1k3Q09OeXBRLTRB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURRV3RIZFhObFlWcG1aWFF6VFJDM0FSaVVBaWdCTWdiSm9JcVhQQVU=-w200-h112-p-df,The Conversation,,
19,"Would it be wrong to ""rape"" a sex robot?",,"Feb 25, 2019",,https://news.google.com/read/CBMihAFBVV95cUxNdUI4Z2RjVDhmdTVlMklMcWgycXVZMEJISG0yZHVESm5MWW1jMWJ0c0lsbUxZMG1FT1k1a3RmQ2s0bG1Felp2Q0oxU1pFU3VhQVZwcnJwclFnZXFZNG9vb0ZBTk8wVTBBZ2tlRm9wcFl6REpBOWkwQm5SeFRMUEZBLS1CQnU?hl=en-US&gl=US&ceid=US%3Aen,,ABC News,,By Robert Sparrow
20,This unsettling DIY ‘skin’ interface will definitely end up on a sex robot,,"Oct 21, 2019",,https://news.google.com/read/CBMiogFBVV95cUxNbjgzYnFPMF8yYnUzakhmdG04ejA1MWtvSkhlVVJUalVJdWlCMzVBSkpwdzJkWDI1WWtpU1dZMmFIb2lJWjh0RkpyTXFVaUpQTzl2NUxCZkJmZGYyQnB3LVNGZVRGTkktclhJZHJmRGZKYjVGeEFEbmplZHppQmNtSUJITjlMZk5LaVcyTW5ZR2t4SEVFUWhXc21Wa3o3aTZ1VXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUZkRGhSYkdSWmIyMVNVazFrVFJDb0FSaXNBaWdCTWdhQkNKREJtZ1k=-w200-h112-p-df,TNW,,By Tristan Greene
21,An Imagined Future Speaks In 'Talking To Robots',,"Jul 19, 2019",,https://news.google.com/read/CBMikAFBVV95cUxQT21tMHVMaUdEb1FxM2RGMm9jQS1lYmk5WXJwaGowdE9vZG9Ed1JIa0JTb2ZsTWNrdURjWkRfd1QxUzB0ODd4NFN6cFRZN3RQZ2duUDBYVEdHR3haRURQTlRBU19ENXE0UGxBcWphMHp2dG1rN1htMWRERW81b3BQdXRWRUdDQnh1bXRpNk5xRVA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDBOWFZ4ZGkxTlpVMXdSMXB4VFJDVUFoaTNBU2dCTWdZRlFZem1wQVU=-w200-h112-p-df,NPR,,By Adam Frank
22,Study explores the meaning of humanoid sex robots,,"Sep 27, 2019",,https://news.google.com/read/CBMieEFVX3lxTE0yYU14bnZBV1BjblVpWXUzT2RTUmtsbFdGUXNDSWx6eE0xOTBPM2NyOFVNMDN1SWNscDEySnhWMWJ4a1V1d25OTlMzdE41NENsOTJaOVRVM1FsQW5pdTByZmI3dHNjQjY4UWNNRlUyNng4LVlBTkl0Zg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXZaRTFxVm1aaWFrVnhNVzU1VFJDN0FSaU9BaWdCTWdZTlU0S25wZ2s=-w200-h112-p-df,Tech Xplore,,By Ingrid Fadelli
23,"This AI-Powered Oral Sex Robot Puts the ""Deep"" in Deep Learning",,"Sep 27, 2019",,https://news.google.com/read/CBMia0FVX3lxTE1tdDVkMkw1Vk5DSXhwbWNYQWRNQktJR3hxbmQwZjlJRHA4M3B6RzVuQnRHQUMybEhadHdTRW9VRTk3bE1WSG1PMUdfUnQzRGRqenFwSi1aTUp0bDZjV2tDalBXTmxwWjNSZ0R3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUtlbEV0ZUVKbFZ6Sm5VRlphVFJDakFSaTJBaWdCTWdZVkE0SUtUZ00=-w200-h112-p-df,Futurism,,By Victor Tangermann
24,Question of the Day: Would You Have Sex With a Robot?,,"Apr 3, 2019",,https://news.google.com/read/CBMijAFBVV95cUxPVThhaVYxbUFXSXNBSi1tQWpETzBKdkxDaDlLTWdUc0xKcWdxZ1ZONmJxQjF4Q1hWYVRJcEUzcHJpXzE5QXFMOTltdEJ3YjY2eG9FVkNrTGVibEtvOHFvYjNwZDY2czRoalVKdDJsRGRlNEhqSmJWcEpoOG1DVEg1dDAwQ3dzaXNLNG9aQw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU1jM05zV1ZoZlFVcFBOVkpvVFJDb0FSaXNBaWdCTWdZRllKYkVMUWc=-w200-h112-p-df,VICE,,By Shamani Joshi
25,Opinion | The Future of Sex Lives in All of Us (Published 2019),,"Dec 2, 2019",,https://news.google.com/read/CBMidEFVX3lxTE0yWHBfMmR2TTctcWRpcjFZdm9kTk1GQ0pVUU5GTVM1MjNlWlhxcnNkbWxIRnl2cEdlS2NlaEI1eFBUakJMWTFvZEF3TGhsUUdnSE12bGRwTXdRbkZGdHRreURoZXNzUUlKdTBnNndHWHJGZUVC?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNUVZa3hJVmpoQ2RGOUVkak56VFJDNUFSaVFBaWdCTWdPaFFSUQ=-w200-h112-p-df,The New York Times,,By Sayaka Murata
26,This Sex Robot Can Breathe Using Her ‘AI Chest Cavity’ : AI Robots -,,"Oct 31, 2019",,https://news.google.com/read/CBMihwFBVV95cUxOWGY4eUJBTVNsRnlwd0lES0JCMEVpT1FZRGV5U092TkwweVZlT0JYX1d0MmloNW9UVXo4QnFHSzVVRVc3NWFWU2piWFVsdGFYYzN0WEttempocnB6YzlzV1p5dWtPcTNhZXdSRUFnOWFVTUlWRDgxOVVtcnRIME4xdlZPdFJGQnM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTVkakZ3YjFWMk5FMXdTR0pPVFJDM0FSaVRBaWdCTWdZcFZZN05wUWM=-w200-h112-p-df,Technowize,,
27,Sex robots are on the horizon. And this might be a problem.,,"Jun 10, 2019",,https://news.google.com/read/CBMiwwFBVV95cUxQVGpwdGV5dDFpemlGc0gycW1jNkJ5R1RrRWwwZVpUVmdKMWRxTmNKbFozejZjOXlxZlZDcDR5RjJ6SHZFTEI1ODI0Qkpka0tIQkdPeklERUpnZ0lYTjFTcjN2RXN6X0h0M3NJaFJ6RXJaR21DSDFsdERTUzluUHFPWUtUTzBEaDFrY21UNzNwWFZkSmxURWZMTmxkZHhKdXBKOERRanFRNTVCM2kxRWZxLS12cEVJWHlfeHFBczA2WmpHaW_SAcgBQVVfeXFMTVJCWWtJNTFoOHNxQ3lYUVRJUWdVdkhOWV81X0NaMXBXR3BycHl6UlJqcjZvd2VmREk1bWc4bHFNc1RmRFhCaGx4UU9WSzVrNXRPenBYMVloQm5VQW1ZS3BTVWl1Q09qdlpkbUVxT2x6ajlIbTVPR0ljMWpPbVBfTF9Lc0lVQ2lRZ0h1cnpXbXRHVVQ1WVQxSjRHRWVvMjFiNlVjSko4YUl3NTU5S3JadnUzOUFzeldUR19Tazg0b2phLU1fSjZjRGs?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU5TMHB2TUZwU1RYaFpXVWwxVFJDb0FSaXNBaWdCTWdhaEZKS3VGUW8=-w200-h112-p-df,Psychology Today,,By Glenn Geher
28,"Book Review: 'Turned On: Science, Sex and Robots' | August 7 - 13, 2019",,"Aug 7, 2019",,https://news.google.com/read/CBMikgFBVV95cUxOYXpwVnh2MVBrQ1lWWGRneDRURWlvOTVDbm8taE91R1gwNGdxblo0UmpSRmE2ZkF4ODI5UWsxZkxZQ2IzUXo3X0dDQjVsY0hDUHNaelp6TV9QU3BaZkN2clVmdFR3N0lmSktSTHR1cUg2XzJlUG4zZHoxRHM2bnl2ZFdwLTZGbHdYbFJXbEd6XzFQdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpXakpVUWpaNmRuQjVaRVZWVFJDckFSaW1BaWdCTWdhUmtvNXdQUVk=-w200-h112-p-df,Real Change News,,
29,CES 2019: 'Award-winning' sex toy for women withdrawn from show,,"Jan 9, 2019",,https://news.google.com/read/CBMiV0FVX3lxTE5Cak03WDNQNWJ5TWhrZ0I4dmctTnVpa1hJcmNoblprMk1GVTZSSmxMSE1tMDI4MVZuV2pKNUJ1cERwY21OOUd3ODJjWVhMa2FwQUJUNlVOONIBXEFVX3lxTE5WUDh4THpPWXVfQzFmUmdhcTYtcjZMb0tnWERMOXhJanVxYVdSSWZlb1hVMnV2NWJaT0VQQWo2aVRYZEQzLUk2cFEzbHY2a3k1aTduVE1BMlZtYWQ1?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVBVRzVwUm5sNWVtZHBPVEZqVFJDb0FSaXNBaWdCTWdZQlU0WnB5Z1E=-w200-h112-p-df,BBC.com,,By Jen Copestake
30,Company Invents Creepy Sex Robot that Breathes,,"Oct 31, 2019",,https://news.google.com/read/CBMilwFBVV95cUxORXR6N3FqMXZGVFotdFZrOGdZMzBQSmxLa1d2NERDZUhnbkVDZFNndVR2S2JUaGkxSlhRWThvRDdsZHpWLUZ1SnEyQWRfSEh3Q3dwdGFpWkNhVkNZYlJTTGY0N2dic3dqVFhSYjI2WDEwRHU2QTJsc1Y2NnA3dGlMTXM0SWo2UlB5RmVIY0tTTnNJLW9RTG9n?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHdUV1F3V2xZeU9UTXhWVzVUVFJDaUFSaTNBaWdCTWdhNVk0SlJyUVk=-w200-h112-p-df,Interesting Engineering,,By Loukia Papadopoulos
31,Today’s sex dolls can talk and they’re warm to the touch. Their lifelike qualities could change everything.,,"Nov 13, 2019",,https://news.google.com/read/CBMi5gFBVV95cUxONEJ3RGtYMTAzaUJ4TE96WExJRUJqX3ZvakpmbGkxa0FubExEZWc2ZGEwQV9qSGpTZW56eTlYMnpPRlc4eGdHS3Q0R25ZV05adEpvb2xUM0Y5MHRuVFJSaWtxeV9GdHphZmYtLTc5czlSeC1Hd2dtTEJlS0lsU1RxQk1jTjd1Tks3U0ozRzYzbjRRU1F2a29LWTl3ZmdVRnV0M3ZLZTVJVlJnZWhvcW12aXRuNjM1NVl1SVFrSkZUQmhlMm5rVzNIekVQT0hYY0EtaGpmX0VPWFFQSGU0eE5mRlZiRjdadw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWhVR052ZVhSRWJqTm9PVkI0VFJDb0FSaXNBaWdCTWdhTlVwUW5KUWs=-w200-h112-p-df,The Washington Post,,By Danielle Braff
32,Watch Bill Burr talk about sex robots in trailer for new comedy special Paper Tiger,,"Aug 29, 2019",,https://news.google.com/read/CBMicEFVX3lxTE95aHNCNUVGaFg1RXFha0JSV0tPYVpaNzJiVzZ1SWhMR0hKYkJ1LUUxVXpMcGZWZE1sVjZITUN0QXdZaThYeFBYUVJpY1RWQi1hY01HLWJtd0ozUjVmQlN4Vms3NTlxUm1yZFdwUXBxLWY?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUJlblUxUVdadGJsbDZUV2h5VFJDakFSaTJBaWdCTWdZcEpwRHRtUWs=-w200-h112-p-df,Yahoo Money,,By Rachel Yang
33,The “sentimental challenge” of sex robots,,"Jan 18, 2019",,https://news.google.com/read/CBMikAFBVV95cUxQSmZNU3E4WGI2dW5DQ2ZzUEt4eTRIZ28xelhjREdqd0FzemY1MXNrM2VYTmgyTVk2a0ZsMXBZSDZFdGNsRWZyZVFKSUJzU2hVLW1KY3QzYlBGN0N6eG1LY1FDVXZGSWsxRVB2UHpaSTJuQjQ3d2hvOWctTGtJWFZidXJTUENQbWxmTkZTVHZDYWo?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVJjRkpOTmtSR1lsVnRkSE5VVFJDNEFSaVJBaWdCTWdZcHBZVE5PUVk=-w200-h112-p-df,edulia Masterclass,,
34,Southfield propositioned with sex doll brothel,,"Feb 7, 2019",,https://news.google.com/read/CBMiwgFBVV95cUxQb0ItNjB2alBMWk1Pb2taTlFUNnM4eWk5cFJzR1lZcFBJMXdCUkU2Tmo3UFN3blJ6bXJYRXhJS3ZvQ3ZZTF9EODNCaEFSUHJmTURBOXdWTDFKRUZoSmw2MHY5TjBwZkpaQ2Zubjl3b2xwSU5iWF96Y25zRU1EOWFzR0R0Tjg3UTBmUjM2Y3pEU0JNUFNHU25GdmxWbTNUOGppWGRuQmF2bGVzSGMwYWxQZm1xWEdLbkJycklqU3h0NUpEdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNW1VVVZ2YWpCSWRqQXRSRWRuVFJDMkFSaVVBaWdCTWdrRlFwQmtKaWxGWndJ=-w200-h112-p-df,Detroit News,,By Gregg Krupa
35,Sex robots are raising hard questions,,"Feb 18, 2019",,https://news.google.com/read/CBMif0FVX3lxTE9sU2U2ODNCR21VNFRfajVLQUxVZGhHaGtNRUhMVXRnSFJVVGdWWF9GWF9tTUtWQVFTWVFRWERqQUlJcEpTUXM3enZRd2lPaS1vNlhHNXZqcVhMcHhYd0lJX1huTkdmbmJVYTVGVk53MmtRUU9UNGt0WHBNeFdyT0E?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUZaVEE1VTNSblYwOVliazE1VFJDb0FSaXNBaWdCTWdZeEJZaVBEUXM=-w200-h112-p-df,Fast Company,,By Francis X. Shen
36,You Are Already Having Sex With Robots,,"Aug 23, 2019",,https://news.google.com/read/CBMidkFVX3lxTFBwRmdrZndVM2ExNnlkR291NmNScU9qaEdCS1FRWnpkLVZyY1BlS3NHQ3V6SFNUaXJMbFNSNDhsaUJjWk9tZHZwYmlUNnhnaHpzWXBwcmNkX05pc1ppVFdyRm5XSGxHcnp5b3gxUjJPNXFDeVpjSWc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVaalozYzFnMlkzWXljblIxVFJDREFoakNBU2dCTWdZbEJwNE1FZ3M=-w200-h112-p-df,WIRED,,By Emma Ellis
37,People would rather pay robots for sex than people,,"Jan 9, 2019",,https://news.google.com/read/CBMihAFBVV95cUxNSjVLM29GRXRZS0ZILV9wVzhmeEhwZm04VmF3NEwwYlBhUTQyNHRSRnpveERVcnZZODhfYXBkT24xY3dDeE1FT3JoOWwzcnNGS2ZoMnlsWXc5cUM2UFh3MTQyaWJnTlV0eEFXY0JObmVETG80Zm1Welh1cUZ4RzN0ZzlkSko?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVTRkZXZFZreVdGcHZPV294VFJDb0FSaXJBaWdCTWdZZFI0NHFwZ2M=-w200-h112-p-df,TNW,,
