,title,desc,date,datetime,link,img,media,site,reporter
10,We Will Soon Have Sentient Sex Robots. Will They Be Able To Consent?,,"Dec 12, 2020",,https://news.google.com/read/CBMimAFBVV95cUxPMS1CWXZjT0U1U01RMWtFeG5ZbThncUNwQkVlMXFnWkxxMVJDdzV3QUNCak1uOFhnZ09tUEFsSGloM05OeWNjOVdldk5JUk5pTnYxeHUyem15Y3BCcFRYdll5M25YbVBMbVd0WnBxaS1QUEgzV2JwdjdMMnFzN2p1RXpHbFB6bUo1UHNKaGhFaDJfRTNZN010bg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJUa3h5TW1KRE56Rk5jMlZsVFJDeEFSaWNBaWdCTWdZQklKWWNqQXM=-w200-h112-p-df,The Swaddle,,By Aditi Murti
11,Sexbot or not? Ethicist stimulates debate on the senior set’s need for companionship,,"Nov 17, 2020",,https://news.google.com/read/CBMioAFBVV95cUxQMk8tZVBLSWh2elFiZGxkS1plLXNWUmRjbE93RlFjRlh1T2FIVXNudU9lTTNyZlZtNGJac2JnUWJ1YkJ3ZDRFa0RtQnFEVGlFY2VSOTNTRU9Ga3dkMnR2Z2NMY3RMZ3gyZkR5RmlLLWt0OWhkSUhLa3pOc0JJWmQwTzdOOHp1VnZZRGxRalVBdjNZd1VUMFp2VlFGR0hTUGU2?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXZkV1kwWlU5dGFHdFZTV3BtVFJEVkFSanRBU2dCTWdhQmdwS05zUWM=-w200-h112-p-df,GeekWire,,By Alan Boyle
12,Sex robots may cause psychological damage,,"Feb 14, 2020",,https://news.google.com/read/CBMiY0FVX3lxTE9YazJyc2tmUkZJQ1dvLUtFaHZlNTctRjFBeEJ6WDMwRXRXcGhKMTkwR2h1bHQyamJ4UkhXYjkyR29jTklpVTByWW5PWUtVaFNNeW95NmpzY3lSam82Q192TWllTdIBaEFVX3lxTE9SRVZMSGhXOEJldnlzQnlTekxidmFLWjBGYi1DSVpsTExya0hNcDZTUjJaZ0xual9Td2VBOE1fUF9BdmZoQTU5ZEdXOWhOenlPSi1lUFJnbGg1dkdfalcyaUk2elBmQ3lp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUljbU0yYmswNGJGSk9MWFV3VFJDb0FSaXNBaWdCTWdZWkpvSUtJZ1E=-w200-h112-p-df,BBC.com,,By Pallab Ghosh
13,Should robots have a gender or ethnicity? One roboticist says no.,,"Oct 15, 2020",,https://news.google.com/read/CBMi2wFBVV95cUxQSHhRX0tlVEVkWVpFRUFpM1M0MEhicjdUVVhiMnBiN3l4dkxTT2t3Mk9LcGp4Um1ja0VFNEpKRFh6aS00LTk2cVdWNkpjM3ZScEhiM3NkYmFTQXVDalo0dk1WNjhNeGtjVUlYeVJDZjk3SmpfYmJVbXV5a1pqT3hCWUVrdTdGTzI5cXoyOUhSSHpaU3BjT3pDWUVUVFFhNXl5V0ltMHg3QW0yT1lqNUlmTmo5aWtQV05aYmE3SWljTVhJS0tLTWx0ZXlaNlBRaVJhV01Cb01CZjRiOVU?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWxTekpSVTFOdE56WnJaM0ZHVFJDb0FSaXNBaWdCTWdtSkVZYUdwbWRGU3dF=-w200-h112-p-df,Marketplace,,By Amy Scott
14,"Meet Samantha, The Sex Robot That Gives You Life Advice",,"Feb 15, 2020",,https://news.google.com/read/CBMiZkFVX3lxTE1Hc3hsa2M1VnFKbkpjODgtTWl1b1VpMklBNzVwZmZOdnJNRHJRSVZ5OG5DQWd3MGZ5VXY4RDF0a3lsYWpfMkMyRnJsTkhzQllTMlVCaW5TQ2FURkwxa0JpVDhoWFZ6Zw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlSMFpuUTBSVlVFNTNURkJhVFJDVEFoaTNBU2dCTWdhQmNKSUVzUVk=-w200-h112-p-df,Refinery29,,By Kate Devlin
15,Men incorrectly believe their female partners would be okay with them having a futuristic sex robot,,"May 13, 2020",,https://news.google.com/read/CBMiwgFBVV95cUxQLXNIcTI1SVNESjljcVJYSHREWWVUVEdwZXNHVHJyeFZtMUs3SXYtRVFSem5CNmc3MFBzamsyYUZVU3RCZzJJWG5pWTY5VlNqRVVfNXFTUllPTTJGNmVKdGNVZ19SUm1rUi1EQ2FKUUJmWXlBY2MyM2RJLVNWMGxCTlBQUjlGalVaY3I5b01CcFJsZWMzOUQ2REh1SjZDVlFkaERydGlsMG8wRjJaR1FOT0pfM3VkUVNQZE1TWTc4b1RrUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUxRMUV3VWxwT1YxZDJNMVY1VFJDMUFSaVdBaWdCTWdhWlJJcG9HZ2s=-w200-h112-p-df,PsyPost,,By Eric W. Dolan
16,"Sex Robots, Teledildonics, and the Rise of Technosexuals During Lockdown",,"Oct 21, 2020",,https://news.google.com/read/CBMiiAFBVV95cUxQWmNXSzJMM3JRaU8zV0wzOW5mWkNabGs5WTZRcUZlbnFodW1XR0ZwTzdYbUtqX1JNNnJaWnBVdW9XZVZqOGk4OTRwMmMzRUtrbkVRZDNvWUdRQmhvV0w0SG9JLWFjMXd5dndqZnh5ZXowM3dBNzNUR2ZZTkVtRHNDa3o3RmQzdHZr0gGOAUFVX3lxTE40ZTNaVVRydzhrZHpEY2JPSTZrd1ctaFRUTHQydVBFWXJjZ3pacXUzZDdSM1Nma2V2TmdyS1FIekNRZldqZGVfZ3RjbzMzQUMyUDlEeXRET3Y5a1NEalFmYUdBOEtMTWVucEJSTUNSbmVMalB3WkhDcFZOeEZzbWpBakNiV3lwWm51WmdLNkE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlSVWRmUmxkb2JYVllXRVJTVFJDNEFSaVNBaWdCTWdhbFlvb1JNUVU=-w200-h112-p-df,Observer,,By Katie Bishop
17,"What is a sex doll, are there sex robot brothels in Paris and Italy and how much do they cost?...",,"Sep 29, 2020",,https://news.google.com/read/CBMiggFBVV95cUxQd3A3aDdJSkE5TGdmb0xITkFsX1BCUHRNUnNPVktsRnlCNWdIT0ZiRXR3czZGdGVUbVpRd2hvdWRHZkJ1bml4WGZTaEUtTG1vZFZPRGM0cjZHVlhVVlpPUUVmQ01qaWZDdUNjVVNwRlE2bTVLeDladUw0QmdIOUZJTTZB0gGHAUFVX3lxTE91Q0owNFAyeWhPUmxOMTlVZ25KN1ZqTUJONFlubFd6ZGlndFZ0QzJTSFVJR0JJRzJVb1ltb0w4Tk9Wb3kxVUhnRXowVnZodndmTWRaS2tqS0hNWXE1QmdMbFd4U29zVVFrZno2N1dYLTdMa1JBWmJYYkNCYW1nNWVoeFdoZ2Fldw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTNWbVp4ZEU1UmRtZE5jQzFDVFJDM0FSaVRBaWdCTWdhZEZwUUxGZ28=-w200-h112-p-df,The Sun,,By Emma Lake & Amanda Devlin
18,Please Don’t Objectify Sex Robots,,"Jul 30, 2020",,https://news.google.com/read/CBMijwFBVV95cUxPMkM3RWJPZXRZcVMxQnNSUHpNR3NqeUctcVRha3NaaVBETU5idTVpQkhrR2tNYmFndEgxNjlQSzhVSFRXU2JnTzVxTzlxWlRzMF9fQ2poM1FKWmMwMUx0LURwbHRXV1Bkdnd4T0JtQzY1eDc5cGFldjVGdlhPUlFvdENfeGpLbzFxVUpteFpzVQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWhjRFU0VldoaU1sVm1jRkYzVFJDb0FSaXNBaWdCTWdZaEZJWnJsUW8=-w200-h112-p-df,Forbes,,By Andrea Morris
19,"Sex Robots Should Target the Elderly and the Disabled, Experts Say",,"Nov 17, 2020",,https://news.google.com/read/CBMinwFBVV95cUxOdlVxWWN3LVFBUnBZMFVON1VTcWVmaVV4TlRIeVRGTnZjRUNEYjE3b0QwSkZqWm56Y3dhUkNpYkkxRFlLYUVmVDlqNHVGbXFoempjem9WYXAwSEhBUDAzN012WGgzYnkxTGpTRXduMHd0RlZSdXFUTEt4dGhDbmFvWUhhQUx6anU3dFcyOUVheEd6UmQ4V2FhazN3aFZXU2M?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBjRmxGWVhFM0xVWTVUVXN3VFJDM0FSaVRBaWdCTWdZWlFwYnFKQWs=-w200-h112-p-df,VICE,,By Gavin Butler
20,The Moral Case for Sex Robots,,"Nov 26, 2020",,https://news.google.com/read/CBMi4wFBVV95cUxOdTZXSG8tYmw3dG5EODNZN0tHVFNNMk5JRWpDNUo0SGRDRUs3SU9tYkJ6dWdxbEMtMVNkQ3ZiWVhsQlJwMWxRdGtpUFRnS05yMVZJUi1XWi1XNTFZVGtiTmJkOUU0ZHNpakRnNllwT1I1emY0MVUxQUEzc29kOXhXakJIWGdyQTA3R0otekFKN1VCWUF1c1VJUGUyWHE4U19EM0tpQi1Uckh1NFFLLU5GSkt3VXpCN2QweGpjOFg3dmNYY1d2YWJST0ZlNUxtbF9CQ0ludXBBd1FLRklDX1NDVk5zcw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWpjMm94U0dveWQwVnJUM0JLVFJEaEFSamhBU2dCTWdZTktKSm9uZ2s=-w200-h112-p-df,Haaretz,,By Tzach Yoked
21,Researchers Say AI Sex Robots Pose Danger to Society,,"Feb 18, 2020",,https://news.google.com/read/CBMikAFBVV95cUxQSENNeWNXZUhFbTdiR3QtdTh1c0l5cFhZVGQ0eGJ6TE5DcHZKdTNCMFBYUVNJczlxRTQyV2g0dlliSWxYeW5nVVU4STVhQkpuU0VxQk01VmpiMWFuQjBzeTR6bFViNW1LSlFkNTc0YnFpVG9CeXJiNFRTTDdfYVN1RXdYc2M0UXNzUFQ5bGQ5dkPSAZYBQVVfeXFMUF9jZjRsd3JIV1RWNVpGb3JHUkt1M0hEVXltbkQ4Mnhpa3ZnOGZWQXdyVTgwQzkwbVlXeWUyUkM5UTY2VVh3VjhPdVE5d1ppUmJxVkQ4cV9NZ0I5VzA5dTduZ3hXN2JpZmltbm03R2g5a0YxeVYzTUw1WV9xVFM3Q29oS2RmbDhfY2Q2RUVmQnZNaVo4M3ZB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVBSRVZwYTIxNFVUTk1ZWEpTVFJDN0FSaU9BaWdCTWdhcFpZek5xUWM=-w200-h112-p-df,InsideHook,,By Kayla Kibbe
22,"Couple who splurged $7,000 on a Scottish sex doll claim the robot saved their marriage",,"Apr 13, 2020",,https://news.google.com/read/CBMiwAFBVV95cUxQbzZfd0xfZjNianRXQUdjZHQ2VmY5LVdmRmdLbXhOVUc2S1V4czZzWVlVWWY5QjRtMUFMVmxFdkxKSFVrUUx2TnJfVW9BUmpHMnhxajlKeElXeGV3bFd5bjFDXzlJTEM2XzZFS09Gb2ZjUUdtOGxzQVlLZ3FrUFhwaEwyTm16XzZpbURWUnc2SVQ2NlcwM3FNUDNZTjlyc3lSX3FaWnhhYTRjS0YzUmJ6UFZLM085bkpENmQ3UmZjVznSAcYBQVVfeXFMTlBvWWE4UTB6eW03TnhQTE9kSEZ3aVNjN243ZWdUMGNGSDRlUnhXLUtlcEh6RHlpZ21yYlFCNWQ0RGU3WFJDYlBwSUcyVmptdDdIRlhCaE5TbDdsR2VGdkNFR0k2WUE0OVVnWDh0bTRZdkNGT0c5NkwzdzJXSXc2VGFBaV9yV0xHSHFkQ3JUc3Q2dl9Ha254eElmSTQ3dUROUmM1cWdRREo0cE93RlRIUzFIZURGQW56a3pHRVg3UF9meXJ5cHNn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDNhREpvYTNKZmIwVlhTR2RDVFJDdUFSaWlBaWdCTWdhRkVaTFZrQWs=-w200-h112-p-df,Daily Mail,,By Latoya Gayle
23,"Our expectations for intimacy are high, and sex tech aims to please.",,"Aug 23, 2020",,https://news.google.com/read/CBMisgFBVV95cUxQbjhMY2djWC1GTmhlSGJmLXNiQUpTZmo0dG1UVEZzeHllQU1xdlZyNDE1ZVFtV2R0RkozRExvZ2IzUTM5Z1NpSjlSNHhVZVNCNmRHaGl1c0FraVFoR0lQUHpqd1lXemRudFg5UG16VG5oMmpmXzBmdm5qZTY0UlVOSlB1WkRzN09WSm0wQl85ZWFxYVBlT1pfRTVWVDBFY1d3Ml9DUk1IOFhtd2duY2NEcDB30gG3AUFVX3lxTE5GUE9SQmNETWJ5MXdraVhLWkpuamlyN3BmVXphOERsRVF4QVE3dFI3aC1NSUljZ01SNGszWDhLdFpWTksyMFFaZVprZW8tZV9iNmNmbGxxSHF1RUZZZkxLblpDR2V6VU0zczVEMUNiYkZOQWRWTWxUOFNtcUFsU0RlWEdQQjRLQ0dPVmRkdXZzbm9Td2h5M2w3SU1fU2p4TWJqRVpBMWpnSmVKYmktU1pZXzdvSnB0WQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURjRkpQWWxsNVlVTnNVRVJOVFJDb0FSaXNBaWdCTWdZZEo0QXFuZ2M=-w200-h112-p-df,Psychology Today,,By Marianne Brandon
24,"Sex robots pose psychological threats for humans, researchers warn",,"Feb 15, 2020",,https://news.google.com/read/CBMinAFBVV95cUxPUG03OFBKYkZOMjhXWjJGeVdDaF9ZTkZrUmFTZ2V2YnlGdk5KOUgxNGtNZVhtcEoxRlhrRTA4U2N1c0w2T0RVRGdWZkNXWUVuTktZWV9EUVNrdnlHMnk3Sl84R0lqZ2NxODVCTG9QMFRGa05TbUYtZUNRTl9aUUhCbE5zOEhySDBOT1JuQmRreHIwYmQ5WE1RN3lZdVI?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVRiVWhMV0RSVWRFNVFPSGhNVFJDM0FSaVRBaWdCTWdhUkU1QXFKZ2M=-w200-h112-p-df,New York Post ,,By Jon Levine
25,Shock horror: experts say AI sex robots are a moral threat to society,,"Feb 18, 2020",,https://news.google.com/read/CBMixAFBVV95cUxOdjV1RG9QX0YxWnBSTFhNY1g3QW1oUmtfNzFFT3RoSk9HSklFUFU5RlVUaEtsWW9TeFc3UHcyVmV2Y21hM1gwUHZBbzVCSFQ4ckxqbHhQUERNVEZncHRMV0phTWdfcE5qdTF3YzBGdlpleVd3TWRIdm5ZcDlZNWo0cV9LME5SNlJBc011Q0lsY3h2TDlzOGRlQ29pd0gzcnl2WXIzaEZFT3k3WXgxOFVSei1RVF9yWTVHTzNEaTVtMjBOX3NI0gHMAUFVX3lxTE15amlWbTF2Vkwwbl9iRTlSOXRCM2Q2Znc0SnBQWlZBMWdKUUJFV3JFejBnWmR0Vy1VUVEza0hvc01LdEtuVW12MHlDRndHUUd2VTZ4dHo4WVo5NW16QWFUcFlqRzVkbTA0V2Z0cTNFU3pMMEhuTGpSZ0Z6WkU1UHd1Y1QxNm1mNXYwdmFWWlloYW5aU3k2Y3o5T0tCNlBYeHpIU09vcGlsQUtYYkZSRm9SR1dOVUdTcVhvdU9ZbWVBeDZfY3pNVl9nWVdIQg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpSSGhFVXpGd1pGTTNiVkJyVFJDaUFSaTNBaWdCTWdZSkpZN3BuUWc=-w200-h112-p-df,Dazed,,By Gunseli Yalcinkaya
26,"Sex, Race, and Robots author Ayanna Howard discusses how to identify, fight bias",,"Dec 1, 2020",,https://news.google.com/read/CBMijAFBVV95cUxPb1o2Z05VaGdBZkMtTG45TmltWXhncDZNU2hUWTFZREVBLU1BdzJHM2xsbUxoQ3BxQlJVQ1MzR2FOakkyWFVoeDcxTm1pSzd0WVZia3lKX1ZTMDJ6TmlpUThKbWdLWk9jVllMUkk1SVg0OXVFS1hkeURQVV81M2I5LUNjRXN1dEgtNDZfdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXliRzlDTFdFNGNEWnBkbkp2VFJEQkFSaUZBaWdCTWdZcE00d3pGUW8=-w200-h112-p-df,Robot Report,,By Eugene Demaitre
27,Sex doll shops ‘can’t keep up with demand’ during coronavirus lockdown,,"May 22, 2020",,https://news.google.com/read/CBMikwFBVV95cUxPT3dTLUpMT1ozX3N6WnB4RjR0a25qY1RIMXM5cmV3Y1VYaUtscHgtU2VvQmoxdlhVcE5jYTg5czMtaFNmNllOYzRRdTlsZk52V2JpcTl4ODdyVjdUVmxVWmpsTW5fY3BMbGFvNWhEeGhCNXEyb2Y4aGFOQVpGeFVRS25RTlhXMGd3emlQbm5NeU1mSTg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTVjVlEwYzJSQ1NGbE1jVVEyVFJDM0FSaVRBaWdCTWdrTkFvQW5pbXRjMFFB=-w200-h112-p-df,New York Post ,,By natalie o'neill
28,Sex Machines: Love In The Age Of Robots,,"Apr 13, 2020",,https://news.google.com/read/CBMihgFBVV95cUxQbGF0d2VqalNzMTdMSDBfaEtHUkR4WWZHVUk2SlBmRzBOUjI0MENEdnJ1dkcta1VxcXV2cnZEekFGTmYwWG9FM01kTDlrV0k3N19XdUVnM0tJd1FQSTdMUnc4eGx5Zlg5Q0V3VFVOWnBhSGhSZDJJN1N2d0Z3RXlsaTVGaUJCQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBhVFpIYjNrd2EyVXhhRzQ0VFJDb0FSaXNBaWdCTWdZdFZZaXVyUVU=-w200-h112-p-df,NPR,,By Shankar Vedantam
29,Sex Dolls Experience raises eyebrows in Las Vegas neighborhood,,"Feb 4, 2020",,https://news.google.com/read/CBMiwAFBVV95cUxOeDhoeWVzN0s0QmYxRkdzX1J2N1dtaE5QcU43YlZ0TXhlelNhbUFUaU9ha2pkQzM4aVVqRFdFQUY3MWF2N0lUWlZBRlluZFZUb2JiVjlMWGZxS2taX0hKT295M01pNDJzLXJSbUVublNBN3RMblhFM2xCcmUwc2dFTHhuQmx0TUFqZEFPRDJhMkt3OExNdDBQeWZPV1hXaVo3REZPcllrTkhQRDNvUy1LdHNHUnBnbTNNS1lrX1FpeUXSAcYBQVVfeXFMUHpsdmNNaHhqeHRlYjlSb2xURmhMWGlVT01HRWktV0dKLVZTM1NSMVVQOGJXVEpNd2JKVHoyV1QtUnBTSEhxbUtyaE9fZndVRTFmNmozNGJNUmVVMHc3T3VKRTU5Ym1kVVRkSGtqeTloNldzZ1laSVB6X0dSMTdIcXpjY2NTSFljV1dQdWp3Vkl0TEF2VVBQSzRUUEpkSzRLNVhzekxjTm56Y2pSUE1vZWR5N2tEYTF4U3dLZWw1ZG5zMjJHTGp3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpUazF2YTBsclpFeGxVbEoxVFJDM0FSaVRBaWdCTWdZQndJcXh4QVE=-w200-h112-p-df,Las Vegas Review-Journal,,
