,title,desc,date,datetime,link,img,media,site,reporter
10,Just say no ... to robot marriage?,,"Feb 11, 2011",,https://news.google.com/read/CBMijAFBVV95cUxOVDNGendRU2Z6S3psRWl0Y3p2LXR4NUItenlSeHVBb3ppV2FlaWpiUkZpRlhGSUp6eG5TbldVQVQybWJNQWVRVHJ1dm16eFRIcjhvWnE4bGo4dW4zSm5qSk9sWUFNTGRuVTdPQlNWamZPLTMxVW1RTXZsSVlERVpMYmhHWVltN3BqQjlhVQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVNkVVZUTW05UFpEWjRRVGwwVFJDN0FSaU9BaWdCTWdZZGNZekxOQVk=-w200-h112-p-df,NBC News,,By Alan Boyle
11,Hugh Jackman in ‘Real Steel’: First Look Photos,,"Aug 30, 2011",,https://news.google.com/read/CBMikwFBVV95cUxQdXRXeUItT1RfaWxpNlRNd281V095Y2hpMFhqQ2xvWDQzR1BmZ1lRZkdfUzdEQy1pNmhXaDRzaUVWZWkyVGQyV05PTmM0WlVjN0pOYTJjYXZJQ1Y1dWhzc252V0V5MnptVnhEdlpmS0xjVi1aZVlOMFViX0Q5bzdjLVU1T1FNMmd5UWR1TUVLUUlEVVXSAZgBQVVfeXFMTUFiSUJtRGx1VE9pQUIybGdqa2V2ZTJiX180TWNMazRKalBYT2M2SlYtdklHeGltZDZ4cTFDQ2NtUnk0SjNsQ3B5OG9GV3QxamhyVzRUczFKcnpnQ0pmOVp4cElVUnJWUGpVMVpnNUprWEZLQ0FsNnVLT0pBMnhCcDh1V1VjSnhlZW9mRlR4SWl6QW5NUDZrLU4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUJjVGw2VVd3d1VYazFjbTFhVFJDb0FSaXJBaWdCTWdZaEpZckxIUVk=-w200-h112-p-df,Hollywood Reporter,,By Rebecca Ford
12,Robot Dreams: What ‘Transformers’ Can Learn from ‘Sex Kittens Go to College’,,"Jul 28, 2011",,https://news.google.com/read/CBMickFVX3lxTE96NDFyTHVLTGRXUnZOQU1KODVsaUp3aml0VWtnN2haM015M2x5bmxFbkM4amttdExOR3UtZWpOZFVLTS10eTdoc2p4bUlueHRibmFBZ1FPU0VMMzdwX3FvZlZqb3ZnSlFpZ1pvUm9MRHBCQQ?hl=en-US&gl=US&ceid=US%3Aen,,PopMatters,,By Kit Macfarlane
13,“Sexual object” removed from Deus Ex: Human Revolution,,"Aug 8, 2011",,https://news.google.com/read/CBMif0FVX3lxTE4yMTR3VWNYbnNwUnBtLTlfc0NqaXhIWUhBUUJWYXU1enZlVWNLcXVpMVFpQWM3bHNSQmd4T0lqUXhSaS0yWVk5SmlCa2lHQTNxQVpKWkktSlFzd1RKUTRpdDJaQjVRT0lmS0lIMHhoaUpHVWpfNHZxMlVGYi1EVUXSAYQBQVVfeXFMUFRvRFVGb1FnTW9OaGk1enMtT3N3WFpBNlAtZzZFTEI1RE9NOHlULUlaSElTSzNxWWo2cWphd0hEZk5FRG15VlRkWElmTTgzclQ0WjVfS0txaVM0Q25RaTVOLUFaRVJvNDI5M2hTcmk5QmVGNk9WenMtVWlBbGVrOTBkajlE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDJNWEJCTkdacWQwSTFSbFl5VFJDb0FSaXNBaWdCTWdZZGs0NU90UVU=-w200-h112-p-df,GamingBolt,,By Shubhankar Parijat
14,Robotic tongue developed for online kissing,,"May 4, 2011",,https://news.google.com/read/CBMie0FVX3lxTFB2bTRtZG0wNjRrLTdsUzNEc0p2b0xidlc0bHBRYk1iY0g2UDhMMzRyOTVkYmdxejduVGxLY1FtQXlIaVpGTFF1Nm4wTGxuOE4zTEw4Si10R0s1TVRtTks0T0h2WG5JQzVBMjNSZVFGTG91VF95ajNoTW9GTQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpZVlZMY1RkVFMwUldSMVF4VFJDM0FSaVRBaWdCTWdhSkdKREZGZ2s=-w200-h112-p-df,New Atlas,,By Ben Coxworth
15,Director Matt Lenski’s “Meaning of Robots”,,"Dec 8, 2011",,https://news.google.com/read/CBMidEFVX3lxTE1FcDBTUEJPaHZoRzhxd3lNLXVIMWdKbm1pRlNiU05QYnNJUkhkSWlmaEw4YmJGMEpfeDhnRGZKZnJuc0pTUUxYbE5NblNnZlc5ODB1ME1tbXZFWk1KeDlLSVoxM0dPeXdZb0kzMGl1WV9xZUZx?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXNUbUl0Um1aNGRsaDZaa2x0VFJDMkFSaVdBaWdCTWdtWlFJenVwR2FTU1FJ=-w200-h112-p-df,Little Black Book - LBBonline,,
16,The most unusual sexual fetish also has the most ridiculous special effects [NSFW],,"Dec 27, 2011",,https://news.google.com/read/CBMiiwFBVV95cUxNcnFoTUVpTVZRMHJQaEJnTGowNlJZc1dDWGlXenpmVFVhSDREVWxqakctNHpTMFNzZjdLUERUWFA5NkpjWVlvc196SjFUdmN0WW51T2UzUXROUUhfTERIQnhGWFFGaFhSUWkwMGR4WVB3RVJ3c1dCYWFyRl85Y2kxaHJEeERSSVpvOWFV?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHlWa2xCT1dFdE4zYzBZVEJ0VFJDX0FSaUlBaWdCTWdhQkE1SlJrUW8=-w200-h112-p-df,Gizmodo,,By Charlie Jane Anders
17,‘Finally Mylie!’ sex doll based on teen starlet Miley Cyrus sells out in 48 hours,,"Apr 5, 2011",,https://news.google.com/read/CBMiugFBVV95cUxQM3JCSHpHWWZ2QzFXR3FXbmdxdjdBWWJWZlF6azhWUElQb25QMEV6cDBSTlJpVC0xV29oYXo3R1l4V1VRLTltd2dVQUlURUUtR0ZJNHVmS2ZneHB1Sm1NUFdyQUdXSWtxQllwbU5Pb2JweF94UjVpek1wT0lPSU9mNkxHTGNDYWx1WUlKS1RhQWVOV3owakhqVWFuS0U5SjlLazRxTDM5U3lYbklNeXVaanFMVXRtQTZYa1E?hl=en-US&gl=US&ceid=US%3Aen,,New York Daily News,,
18,‘Real Steel’: Hugh Jackman Helped Evangeline Lilly Relax on Set (Video),,"Oct 3, 2011",,https://news.google.com/read/CBMimgFBVV95cUxQdk9xSkJKcmJGMmx3bU5YZzA5N3hsMG5hY1ROdmItRFRaY2hxMkczYW9kV1JjdEpXQS1sVFR6NVhOS3Y4MlVnZzZqSE5pc0tpaUQzWVBIT1lvYkxkbHAwOHBSaFdnLW5iY0Z5WlNzaTJXU1BtcHJYd1pwUTRDVmF2MXpCeEVEUDVNVXVhNW5ZRHZqMUpuTlZwLW5B0gGfAUFVX3lxTFBESlp2V3M2Y2twRGJNTEd1Y3F1UFZzZ05YbHhQanR6bnZ4emRLc2Y2SklhbTBFZXFPNFl2a28xU05hZGlYRWRLTEtCTl82M25tSGVlSXpDclN4dktObjdpUEtqUGdnRDF5bzR2NENLeklEeS0zeVRkTzlfZXo0cFV6Uzk0SVFoQlZsM2huZTFNRTlsWXJxNDc0amVVTUlvUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDBNWEZZTlRCdVRscDJaR0ZvVFJESUFSaklBU2dCTWdhaFpJak9yUVk=-w200-h112-p-df,Hollywood Reporter,,By Rebecca Ford
19,Indiscriminate squid just implanting everyone with sperm,,"Sep 20, 2011",,https://news.google.com/read/CBMiqgFBVV95cUxONktxV3dZX3REemJ1UkpqSE5wZDhONHg2d0dpcDNmV2tyYS1leG1wcE1sb053aE43UWtYWmxCUTk3ejBnZzlQZFV1TGM5UnJEd3ZLajZsdkUwT2xMYUp1bmZkeTdXLXUyNVR2TTMxSU1ncjhmQXQ5eE53dm1RTXhnQmNkWFh5RXAweTZxX1p6eG5kMmtCTzFkcWNjcUptZGM2Tzh0bVJicXQxQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNXlVVE5rWDBoTVluaENla2hPVFJDakFSaTJBaWdCTWdPbFZRWQ=-w200-h112-p-df,National Geographic,,By Ed Yong
20,"Hugh Jackman, Evangeline Lilly Attend ‘Real Steel’ Premiere (Photos)",,"Oct 2, 2011",,https://news.google.com/read/CBMiogFBVV95cUxQLWplb2NCSFJjOTdoZDNzQ0VmajZOWTViTTJHd200RlZqMDhwSEItWEJsMkFZckZOa3pEdWVWWnI2WmtMQ1liekp3cEdYYnlaLURRY0NLem1zZlk1RXdheDFfQkd4cl90QlIyUVRUNHpHRnoyMVNVaHlWSjZKY3FULWRfM2FDWWw3QXdWY3JOcGRQdHl3UTVHYjkzcnExcmRra1HSAacBQVVfeXFMUFFmaXloeUQ2MjNVZGdhTzU0c0ZFeDVOUHprbkh2dmhKMF9qdl9kY0RIc1ViVnN2WkZ1aUFCTHhCMzIyRnBKdm1nOHZfYUQwaktxRGJaOGxsZmo2ZDhuZmRwazI3Q3E2YUhhU3ctV0JJMm9xNXhJM0pZNHJiSWFvSzRqcHVtYUZnMlY5TmxpYXdidG9ZOWkyX0EzVEduaFQ4OVVQU2RZa3c?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU5jbFkwU1VwSGVWbGtTemM1VFJDb0FSaXJBaWdCTWdZaFJvZ0xxZ1k=-w200-h112-p-df,Hollywood Reporter,,By Rebecca Ford
21,Boss : “Listen”,,"Nov 5, 2011",,https://news.google.com/read/CBMiWEFVX3lxTE5yeWNQMlp3cDZoUHZsODdBZWZUMWd2UV9MVGFuUW9iVmtMLU12ckxvWDI1NXRHa2hfYWdJNFo1d0xsUTdBdGFid3hQRHFhY3ptc2dhU0I0Qzc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBOV1oyZEhCcE1UbHRRVE01VFJDb0FSaXNBaWdCTWdhaFJvb3JvZ2c=-w200-h112-p-df,The A.V. Club,,
22,Android Skips Uncanny Valley – Fills In At The Office For You,,"Mar 9, 2011",,https://news.google.com/read/CBMilwFBVV95cUxPMkxQdXc2QndtOXNZSVFpbmhQZmhZMVBwbURiVThkdXlYVjRSTnlzaWVxaWZqS3FBS2NoV2dxc0NyckZ0THlwQ1UwWjlpWkFiOFh6RkJiUVJEazZkM3l6blg2b0F2N3VEX0ZBbjR4bnZnRF83bkswbGZFeTY1QktHcGQzTk5mMzF3cW1VOWFMM0ZyQzdyQkRF?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDBURmRuZDJjMVNFVTBRbU56VFJDM0FSaVVBaWdCTWdhaEU0Q3VHUU0=-w200-h112-p-df,Hackaday,,By Mike Szczys
23,Eric Powell's Suicidal Robot & Andi Watson's 'Skeleton Key' in 'Dark Horse Presents' #4 [Preview],,"Oct 19, 2011",,https://news.google.com/read/CBMiiAFBVV95cUxPTElUbmUxOXFiZjE0SnpfRjFNS1hLdi1xVmtuSUNCTzE2VHFFSWowSEVweEJwMzVuX09lVUYwLWZuZFp6b2N5ZzJzRnNpZFhVc2FjTkxxYmlDcTIwYkk0dEtnZF9PdmlmZ0RfWENVUkU4eWNNcTFLekI3M3J3RmVoanVTdWVjenNK?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWlPV1ZmYTFSdk1ITkJaR0prVFJDV0FoaTFBU2dCTWdrQkFJckZDS1hnUWdJ=-w200-h112-p-df,ComicsAlliance,,By Andy Khouri
24,5 Bjork Outfits That Make Lady Gaga Look Like Your Mom By Nerve.com,,"Oct 11, 2011",,https://news.google.com/read/CBMidEFVX3lxTE5PTF9tVUJ1QjJrTU5nWTlaWmZJZHlTdWpMa1I5OTJWNHByVURsdjJqbHA3c29ydXM1X3pORGVoN3pGYktqSHVMc3diT0ZpLWdXQkxVa0tFazFOZy1ISHoyQVBqbXBVcXJkZmdTak84NnFZdFNk0gF6QVVfeXFMT2pLVzhhT2M4Z3pGVU1yaVZ6RWt0emdreTQ0R3VMMW5SM29XOVBQOHhQVG5yRXZqN2xCSXBUX3V6TWNnUXAzQl9XS1ZoMlhGcnlobUV2clhnUXFaZlhmdlNHWUZadjB1OHVuaURCXzJPemdxVnVELThKUXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURNbDl4UzNkWVdWcGxkVUZrVFJDb0FSaXNBaWdCTWdZWnM1Ukt1UVk=-w200-h112-p-df,HuffPost,,By Katla McGlynn
25,The science of the smooch,,"Jan 19, 2011",,https://news.google.com/read/CBMiV0FVX3lxTFBVX1VEanB1MS1aTHhaQlNDSlBiZldMeDFhVm1DTVprSS1aYmlKOW1rNUIxUHNWQ2ZpVVdMVjlmTmU1NHJ1Qmh0MXNwOEtUTE9VSzdjbktuSQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTROVlZTWWkxWmJHeE9aV3hEVFJDM0FSaVVBaWdCTWdZcEE0cXZvUVk=-w200-h112-p-df,Salon,,By Tracy Clark-Flory
26,6 Family Circus Cartoons Improved with Offensive Jokes,,"Jun 17, 2011",,https://news.google.com/read/CBMihAFBVV95cUxQb1lhOVhtUU5GTGxraHpXRzV1YmZxQkk2dGtFdkppMVdwaTNDZVJYUWhTZEdaS0UxWklDSGtTNWJyNlZEb0lnQ0kwU1BBTENUX18xODdBaWlqTFdwc2dxTDljc0xnY2hkSHdGc0JnS2Rqc3NsZGtCY3ZrcTFJY2d4TWlZV0M?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXRUbGx2U3pOT1V6aE1SWGxJVFJDQ0FSaUNBU2dCTWdZQlFJaWxwQVU=-w200-h112-p-df,Cracked.com,,By Seanbaby
27,Freddie Highmore praises Emma Roberts,,"Aug 31, 2011",,https://news.google.com/read/CBMiqAFBVV95cUxOdm1vZzdicE12SURNQkJkbmo5aGgwQW1GNzVSbFVlS0VzWTk0WVRUbTN6MkFaN3pUVkNmRUx1dlk2SzBBMlZxNmNFSnhhVVA3TDFGY1VhREdraWRIQzJZc2FzVkJMYmZlQ0t3bGppRnRPMEJxWFhtY0Z3NXY0Njh2Wi1ON0dfd2RqaFdUa1NDcUZNc0dnenB1ZFB5RVl3d2VnZzJacEtaYWY?hl=en-US&gl=US&ceid=US%3Aen,,Digital Spy,,By Simon Reynolds
28,'Toy Story' short plot revealed,,"Feb 25, 2011",,https://news.google.com/read/CBMifEFVX3lxTE9iM1UyUFJaUGQ3OUZDcTNuUnNicEgwZzR5d3B4ckFUQ2ZWeHJpRF9SSkVNZExvTncyOUtXVnBhc1pvR1gzUjFLaXVpWHdIbUNkVjRDZDY3RWFOZzI4TklaM09ObkhlWkVXQlFiNW9YODdCTXJOeUJnNXZULS0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDJibWxoUW5kVmFtRjFWV1YxVFJEQ0FSaURBaWdCTWdrQlVKQnRvYWlZRFFJ=-w200-h112-p-df,Digital Spy,,By Zakia Uddin
29,'Game of Thrones' star cast in 'Mama',,"Sep 17, 2011",,https://news.google.com/read/CBMiuwFBVV95cUxNNmF5RE04V1B2ckp2Wl9OU29vZVpnOW54bUFHSHgtTzdxVDdrQ0h4N0M1SGQ3OFZRTk9mUDljX1FDZWNpSmJ4MnRQOEJLMFZYX3plbmVqa3NQdEhtNk5HMFd4MXpUaEVDWDZlaWRXdnlGOVRDTVNocUpzUWc5bEs4MVViX2dGaE5renZaX1l3VzVzTHprWnBsYWpNUVY3a1RHTnY0aHRyTTFsY2h3aUhzWlFqdE9hWWtrdUww?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURkM2Q0UTJkS1dGRlBNVFYyVFJDb0FSaXNBaWdCTWdZZFJvNExwZ1k=-w200-h112-p-df,Digital Spy,,
30,Running Android On Large Touch Screen Displays,,"Jul 11, 2011",,https://news.google.com/read/CBMihgFBVV95cUxNbzdLdlAzdmdfQlRCUmtZZ0JPamhoektVMUtqWTNQbHljWjVFYkZibldYeFptdTNBVThFVTVuZFRvVkJEM19pUm03ZUVqRWtVM0Nva2xra3lSODczekhPWW15RDQ3aW56M0wxNnhrSTJMM192OEZSNDRub3YyVHZIOHVvOU5kQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXhhakpIY0dacGJrdHFjbDlDVFJDcEFSaXJBaWdCTWdZQlFZZ01wUVU=-w200-h112-p-df,Hackaday,,By Mike Nathan
31,Rihanna debuts in 'Battleship' movie trailer,,"Jul 27, 2011",,https://news.google.com/read/CBMijgFBVV95cUxNZGw4MmtscUtybTl0RkNsb1hFZkpyVUVYekdld0pGWnZZUHVTalY0SENiV21YaktjWUNzR3M2Qi00QmM4WjlDMkRxVm94dE5uTHhTTncxcjFIM3dPQ20tMExjb2ItY0N1MHkydnRhV0N5VUs0anhFWV82QVRFNWIwdElSMzZOenFPc2lGRExB?hl=en-US&gl=US&ceid=US%3Aen,,Digital Spy,,By Simon Reynolds
32,Rihanna stars in new 'Battleship' trailer,,"Dec 9, 2011",,https://news.google.com/read/CBMiqwFBVV95cUxNT2N4endHNGJyNUVZcnhQek00NWdzaEJTS1JxN0xJVDFSenJzQWFnZjF0cWRQSDRHdjU3VEd2TVpOMTVpY0xRRU14ajBvNnFNTHR5VFhramtONVZ0VjJMNW1SMHYyUEN4a2xzVnpyVThadFVVcHl5c1NqYVV6RVJWUHhDSUgyV0duM1BhMjE1R1NCUnNqVmxFdmJHeEpoMFJCaFA1ZV9ocXJZbXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTNXSEJ1T0VvMmVtczJWM0Z1VFJDb0FSaXRBaWdCTWdtTk5JNm1JYWRyY2dF=-w200-h112-p-df,Digital Spy,,By Kristina Bustos
33,World Exclusive: 'Friends With Benefits' trailer,,"Mar 16, 2011",,https://news.google.com/read/CBMikgFBVV95cUxQMUdaOXJpTDhGZVl0TzI2eVJlZUhNUDBmRVY1a3kxbjMwX2wzbzJGVWw0bXZtVElmNEVhenJaazlWWnlETzUwVkNSZkV2aHFoamhQOHB1TDVpRnNnWkF4RjNKZDMxQV9UNlZaSU5CbzhYLWNxOFZkUVF2UFU2dGFEbTN4VTMxTEtxZ3h0dmRscWE2Zw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpjRmRxYUU4NU0wTnJObHBMVFJDb0FSaXNBaWdCTWdiRlVaTFdJQWs=-w200-h112-p-df,Digital Spy,,By Simon Reynolds
34,'Bridesmaids' - better than 'The Hangover'?,,"Apr 20, 2011",,https://news.google.com/read/CBMihgFBVV95cUxORjRmR3RTZE40UmtZam41QmhEVV9hTFFHNVF3ci1wLWxHc0ppU2c5T25remFIdjdxaW5tU3ZUNWhZelYwMzV1dW1IdGRRRTVjQms4YjEzYXFKQnl0VDE4TS1fLXN1V1JvcHA2ZnJ2YlVPRVRYdXdaeTA1MUNzSTAyeXJ6SUk5QQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVBlVEIxUzNobFMwbERZMnB4VFJDbkFSaXRBaWdCTWdZQllKQmpLQWc=-w200-h112-p-df,Digital Spy,,By Simon Reynolds
35,'The Best Exotic Marigold Hotel' trailer,,"Dec 9, 2011",,https://news.google.com/read/CBMiogFBVV95cUxOd0s4V3RzcUZqTkhBUHRhNG5na2I0QzZucW9KQ0h1TGtLdnFCLW0xNVZkLVZib0tSSFVYOXBUS1ZHX0x4UVh3aDNQdWlXZzRVeHBuTFA0YTdzYXh0bF9nTkhvY0hYX0Exal9fNWt4eG5MaTkxRnZ6TGFrMWtUZUc2WnV1eEtvcFVteDdNczJvT1JvMElIdGdoZ2dwTDRVSkNuYmc?hl=en-US&gl=US&ceid=US%3Aen,,Digital Spy,,By Mayer Nissim
