,title,desc,date,datetime,link,img,media,site,reporter
0,The most sophisticated sex robot today is a product of healthcare,,"Aug 26, 2013",,https://news.google.com/read/CBMirAFBVV95cUxOMnZLODJub2IzWm1JUkVpTUk5NnFJUVBaMDR3NXluZ1dacVJZY3QzS0tqZGFSUnBWd2NoRzJJTm1wQy14ZXpNd3h4Z0luUFVWZ0RIcVNVSEhhVHRKMmFTSWNPMWp4b3VuZXRvWVFUQmZXd1dSWWhXeWgyT1d3emhGNHRTX1dEZ0RScmdEemhjeDlDYU55MDVLaUN3N0JXYUVLT0lPcFJoUld1eU1f?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWZNM0JYWmw5b1lVaEdVazFEVFJDb0FSaXNBaWdCTWdhWkZacnNGUW8=-w200-h112-p-df,ExtremeTech,,By James Plafke
1,Joaquin Phoenix Has a Manic Pixie Dream Robot in the Trailer for Her,,"Aug 7, 2013",,https://news.google.com/read/CBMi3AFBVV95cUxPRXdQbzN5YXpyZTQ4a1ZPYWxEYTNDREp1QmctVFNjNWxpYWZ5aVNfci01ZElVT0FrcVVMZ2lVY2JEV2VyMjVhQ2hZSkxrRjhxdklWdmY3RlJpOTFuLVZOYlJOTFVVMExsX1BYQ2M4V1ZBbFZhak1WdEYxYk1GTDNBTzl5S1hpNlJLenc2WWVkUlhzRUVVVzdhRmp5VTBaQ2dHQVFKOWdaaUttVE90bVVIVlloa3lSM1dTaDdvTGtVSW9JWU9HOWh0ZjVvNGpJdU83NnV6WXRHSlZMS3Nv?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDVhRTlmZERaVVJqVkVXVWxXVFJDbEFSaXlBaWdCTWdhdEpaTE9HUW8=-w200-h112-p-df,Slate,,By Forrest Wickman
2,9 Percent of Americans Say They’d Bonk A Sexbot,,"Apr 11, 2013",,https://news.google.com/read/CBMioAFBVV95cUxQMWt6UTNLOWYyWG1VRGQ0eWUtZE5DZkcxeWQ3RHBPU1lfRjlEYWkzV09iZjI4T29rRTZmU2w1NTJFNHozUjRQNDhrSjlFVHhYZ3ZJNk9YRl9INXg2eUFfRDNHdlB1amlWdl9QdU9IU1E2RjFrREUwbXQwMTNndG9ZaG1tbW9hWDcxNzhMdzF1SEZZWkJkNjcybDdHUXhXYjUw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFTbXA2YkdoNVUwMWlRbFJNVFJDckFSaW1BaWdCTWdhaElwNHNHUW8=-w200-h112-p-df,Popular Science,,By Dan Nosowitz
3,Insect drives robot to track down smells (w/ video),,"Feb 5, 2013",,https://news.google.com/read/CBMia0FVX3lxTE1ndXFTX192YXplVmhTdThhQWc4bDFPbnp3LTRQNE9aTnRoV1lDZ0FPelVoZ2JySElTQ2RVU2syQlNXMDhHYXdWdjNsbU9NYlJ5ekhSV044YUppSElSbjBsZVE4SzEtdDJ3NHRR0gFqQVVfeXFMT2lHZEltNVJ3bDl5S0RGMlpLa2hSTkY0UVRtU2huaXgwUW12ZEN2Tk5mQ3RZU0pTbTB1VUxqR3RZb3ZqTFM1bXZPQVNpZktJQWZjWFp4ZnNsQUJ4QS0tX2wtQndhMG9tUTdJQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWxWMHBsTmtWRE0wWm9PWGRKVFJDM0FSaVRBaWdCTWdZaFlJSVJyUVE=-w200-h112-p-df,Phys.org,,
4,Will we ever want to have sex with robots?,,"Aug 27, 2013",,https://news.google.com/read/CBMiVEFVX3lxTE1WdE9nSUpFOENjMFMxRl8wczBaWEkxWkt0ME5rS0RyQ3Jnb0hoSmFZMTZDQ3A2QTB6WDZCREx2VFpNcDYtb1FBUmRCbmZDYTYxTWlKedIBWkFVX3lxTFAzR2VHYWFMNjBoNHE5QndFS3dobGwybGdmaTNPUk00TEkyd0R0X2pzSjVxYk1GVzBsRi03emxZOGFGczB1VXo2YklWd3BOZEZyYXpZLXFQVnFqUQ?hl=en-US&gl=US&ceid=US%3Aen,,BBC.com,,By Tim Bowler
5,Things That Turned Out Bad - That Time Superboy's Robot Teacher Got Him Laid,,"Jan 14, 2013",,https://news.google.com/read/CBMimgFBVV95cUxPRXIzZlkzajNROVJpMkJ0cWw2REFraVZwU2ZFT3JiYU5VOU5zSE1wTEtoMkw1eEFCdkNYcTJnaHRab0UtektyalZjT0V1eEZqNUF5TGxQMzdsamxoMHpwWjRNVGJwcTR4eU5tLUNFTXIweVlKcGNzQ3FpaGMwcWs0UVZuQzdhaGVZTFVJb1A3R0IxMTg2ck5nc3p3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNW9kamxMT0RKaVJuZG1VbkZRVFJDckFSaW1BaWdCTWdrQk1ZekNNZVl0S2dJ=-w200-h112-p-df,CBR,,By Brian Cronin
6,About 9% Of You Would Have Sex With A Robot,,"Aug 7, 2013",,https://news.google.com/read/CBMif0FVX3lxTE50dXRuN0JoTV9rSUdZWDJqWWZBU1FEdG8yRzRLWGFEcWxpSEhjZG1oWmtlclVPTzh0dlFVaVNFMTNPMW95MFY0RDczbFNZWmpWM1lPU3VGOHpUTlhsbkRjSHhVdFlTR3VUSk8zcnIzMWZ0RjBRSjB3d2NrT293TzQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUplbGhhWkhaMWVHdFRTMUl3VFJDb0FSaXNBaWdCTWdrWkFJaXJRT1JFeEFJ=-w200-h112-p-df,Fast Company,,By Michael Grothaus
7,Asimovian Erotica at The Sex With Robots Festival!,,"Nov 7, 2013",,https://news.google.com/read/CBMiZ0FVX3lxTFA0MlRfUnNla2VpVERlNjg4REYtcm55UTlTZ2RISlA3RjBsazE1N2VJY0FVbmxuNnI0MVZWcGVtdHVyLUJiN0dtd0cxUzczbzJXc2NGdkNCd3ptWVlmR1g2b3A4VUVRYnM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDVSMk5JWTFOclUxcE9hVjh6VFJEQ0FSaURBaWdCTWdhQlFvaUtKUWM=-w200-h112-p-df,Reactor,,By Leah Schnelbach
8,9 percent would have sex with a robot,,"Apr 10, 2013",,https://news.google.com/read/CBMidkFVX3lxTE5JY3ZJQXNyOWN6eHhFMHlwVzlld3g1SGloYkpXakU5QjhPT29WRlkyV2JROHVKUWk3Nm9acDBSbFFPTS1ULVRZYmlzcTVKS0RHN0Qzc2FVREc2Y1QwRXFaOGtHRGxTQk14UEYxM1hLMkQxSVBDYVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWZZazEzWDB0Q05WaFRjM2hJVFJDb0FSaXNBaWdCTWdZbEpJQnRtUWs=-w200-h112-p-df,CNET,,By Chris Matyszczyk
9,"Broken Sex Doll toys with robots, music, and moral decay",,"Feb 28, 2013",,https://news.google.com/read/CBMijwFBVV95cUxPckZac2lMQkZwd1ZPZWo2MTBuYm02RGEyZ3lPM0pudVA1MGxhYkRrTVpxQWlrcnZsYlhJTVRBVThMUnd5YmtILWtGZXZJbTg0TlBOekdFWUQ0UXJaVENQTmRpOXBwQ2JLTnY4Y2JoRDExUjVrUmRiLVFXZzItQi1PSEE5dmkzaXFqdVlvY1gtSQ?hl=en-US&gl=US&ceid=US%3Aen,,The Georgia Straight,,By Andrea Warner
