,title,desc,date,datetime,link,img,media,site,reporter
16,Man Who Married His Sex Doll Opens up About His Marriage,,"Feb 18, 2021",,https://news.google.com/read/CBMifEFVX3lxTE0tdzZ1dGZidUZDQXNKX3BZRVZJU2dWZG52b1U3ajczUmJtSjJkUlJvT3dMRmEyck9STmdRRVBVRWxSTXhhZElta0FvZ2JKcG8zYXA0Z3dYVEFoU25KQ0hlRXhIdTNoYTZodm5vazlaMlFWQXE2ZFVfeWluZno?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXZiblZ1YVZWaU16Vk1NbTExVFJDb0FSaXNBaWdCTWdrRkFvakVEcXM5aHdJ=-w200-h112-p-df,VICE,,By Shamani Joshi
17,RealDoll’s Making Dolls With Sexual Preferences,,"Jun 15, 2021",,https://news.google.com/read/CBMiggFBVV95cUxQVUVES1FMcktVVDBBUEdqb0FzOHRHOXl6OEc1ZU5zSDdoVWM0T2tWdVhDaFNzTEluU2lrVDFrblFENHdWMlY2OVNDZ2l5LThlRWptZFBLNlRoM3NZU1RpRjVweDZPeEJiVDBaRWN5Mzg1RklQNG1PLUNNX0lGdFFiYy1n?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDNUSFZDWDE5elZXMTRkMDFVVFJDN0FSaU9BaWdCTWdtVlVwcUlxaWhGYUFJ=-w200-h112-p-df,Instinct Magazine,,
18,Shenzhen Shutters Sex Doll Hotels Frequented by Migrant Workers,,"Mar 18, 2021",,https://news.google.com/read/CBMiT0FVX3lxTE1paGxDTklOek5xVmRmTXF1elcyQ0hsWG5UWGpjQ0dQUER2OVpGcG1ndk9jbjRMRFlIUktUNGdnSzcwY01vRzBrVk5YRGpPb2c?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVNTR0kzV0ZwZmNrVlBjM2hMVFJDZkFSaS1BaWdCTWdhZFU0anJNUVU=-w200-h112-p-df,Sixth Tone,,
19,"Walking, talking, feeling ‘Westworld’-style sex dolls coming within 10 years",,"Mar 20, 2021",,https://news.google.com/read/CBMimgFBVV95cUxPeERtLTRmWmpsYTM0WmZHTUduaVR5aTFzaXZfdG94empHZk1qVGp4YmJFeHptcEs4U1QyLVpGcGphRTlockZtV0l5bnZGRUNWWGlYcXpmb3ZsU21RYmhKcXgxWmpjWEFFQzQzazBGTWdFODVrdDVFYzZ2RUQ4aGlNTHoyTFphVE5odHQ3N3lINWpXcmU1ak5QTzN3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVlOV2M1ZWxCUWFGVktZa0ZKVFJDM0FSaVRBaWdCTWdhcFZZek5wUWM=-w200-h112-p-df,New York Post ,,By Paula Froelich
20,‘Dolly’: Florence Pugh to Play a Killer Sex Robot in Apple TV+ Sci-Fi Film,,"Feb 11, 2021",,https://news.google.com/read/CBMiTkFVX3lxTE15N2dFSHhvU2sxVWRpRHdQQ2psNlBRSW82RWVkTWJoQWVibFM2bzB0WWxHemxKd2pCckhrZzlyUlJ2dGZ3VkRoQlNzc3Zmdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNU1ZVWRITWxad1pYWmlTazVzVFJDUkFoaTRBU2dCTWdtaGNZcXR3V1UxS1FJ=-w200-h112-p-df,imdb,,By Hoai-Tran Bui
21,World’s first ELDERLY sex robot with ‘wrinkles and silver hair’ created by RealDoll...,,"Jun 29, 2021",,https://news.google.com/read/CBMic0FVX3lxTFBINnVpanBrVkFUZk5fMm5GUGx3NzdFakxDVkloNF9Vd1Q2QksyMDJPd2VGODYyLXFrZkROTG41MU8yWDQ0N2lUcVRaT01vcmhIR09CR0lsV2hjQ21kcmR1M0xNb3R1aUlsbnZWVkRQOXcyUHPSAXhBVV95cUxNS0xrU2JGQ2tBaEdnazE5OXFVUUl1TDdpMFVOREsxZzk4bkp1V0lOTGp2eWw4emY4UW1EOTBCRzB0bzJZRGFVTnQzN2dla25lcDVPN3RiX0FUeFp5cUlXUW1BckYxMXM0al81Zi16WWRvQzdLNmxSSjQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURTa1F4VEd4bFRrZGlTM2xuVFJDM0FSaVRBaWdCTWdZZEJZN05NUVk=-w200-h112-p-df,The US Sun,,By Charlotte Edwards
22,Will robots make good friends? Scientists are already starting to find out,,"Feb 15, 2021",,https://news.google.com/read/CBMirAFBVV95cUxQTUZDbExrbGxicTJ1NkY5TnA0Snp5S3V4c0h0NXc5SzdsNkszWEE1QllaTHdNbFBzSXhDT2JvWXFnVDJtcklkbFVuMF9OVkc0UWJ4U19xMEtwWFN0a2ZGamdwNl91d2hXVG9RYVFJclpTUXdGOTBqOGI0Rmw3WUJlUHpXQjliQ1VCS2NCMGxjZXhoaVlaM01iN0FrMl9Oa1E5aHEyWXdyUU5venZt?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTVUMjVRYkVscVZsWm1lbUpXVFJDNUFSaVJBaWdCTWdrZEJZeXRrZW1hS1FJ=-w200-h112-p-df,The Conversation,,By Tony J. Prescott
23,Florence Pugh to play a killer sex robot in Dolly,,"Feb 20, 2021",,https://news.google.com/read/CBMiggFBVV95cUxNUjlBbjU5YXZoUjdHQldHSHIxVWtkdjR6ZjViN3hHX0gxSGY4VmhnV3F5Z1dlVTJSOWUtMFZqSWVWLTBOZlhYT2pnVGpxYklsLTN5VjI5ME5kMFg0Ulk5dmZRNll4LVh5ZVZlRC05WVRRdTZXLVp3Skd6djJPSXVTbGZ3?hl=en-US&gl=US&ceid=US%3Aen,,Flickering Myth,,By Gary Collinson
24,'Dolly': Florence Pugh To Play A Killer Sex Robot In Apple TV+ Sci-Fi Film,,"Feb 11, 2021",,https://news.google.com/read/CBMib0FVX3lxTE0zVkRLSl85Y2R6aE02NW0zTmwtdTJIeWNRdVZkUzZEQmpfcVpFbjVoRTdhVEZ1SDdyelJaeVNjVVR0UjJNYmt5RzVJckk3bmlWdlAtXzhTaWdab3JtRnV0cGpsV3B4WW9ZWkhJWFc3SQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJRazV5TW5OeE4wdFFORmxxVFJDM0FSaVRBaWdCTWdZbE5KNXhtUWs=-w200-h112-p-df,SlashFilm,,By Hoai-Tran Bui
25,The Newest Sex Robot Equipped with Learning AI Says She's 'More Than a Machine',,"Jan 29, 2021",,https://news.google.com/read/CBMivAFBVV95cUxPdlhvT3ExRHlraU44Z2pvNkI1cmxLdk44bWdPY0h4Nkp0VV9pZmlBTTN0VFdCdFJUSTdsUVRPRmpCYW9ENzRFMHk4M2dhSU02bl9zal9BR3NFNWY4Z3htdnFHYWFYRVFONnkyTVFDejg5enZmNFBWNy1ub3cwb1VCRXAzSnBMYUw4RGRua091YkpqOEdLNWVCZlgzcVdZRzRDT2c3dG1HMGgzZ2wwV1MzWnF4RFppbnlnMkVCSw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iMkNnNDJUQzFTU0ZWcVRGRktaSGRmVFJDb0FSaXNBaWdCTWdzQkk0U2oycUpFWjBxeXNR=-w200-h112-p-df,Barstool Sports,,By Jerry Thornton
26,"Op-Ed: What virtual reality and artificial intelligence will mean for sex, love and intimacy",,"Nov 29, 2021",,https://news.google.com/read/CBMiiwFBVV95cUxPcjdtbG9BSEpiWkhvQ3huTXJueGpxWFVGYWUwRkI3ZWthajZGTXphTDhndFdwaHd4VUpCTFRuWU5TOUZTU0t5b25xUzc4ZDFwd3pjVnBIck0wZWc2UDN4b1A2UzJ4dFFhN0xTWVVjd3o0RnRjUVJCVGJIX1Q2TGd5cnIzQWxybVZ5ZjJR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUdabTlsY1haV2FWbEtlV1p5VFJDM0FSaVRBaWdCTWdtZElaRHRGV3RGcndF=-w200-h112-p-df,Los Angeles Times,,By Rob Brooks
27,"Are gay, erotic robot companions the future of equality?",,"Jul 31, 2021",,https://news.google.com/read/CBMiggFBVV95cUxQVkNPT3NPclhJWUdoRUFPUTM5SFI1cVhHT1J6cHIxWFBVODJNWGdSZnNod2dudmZsQVh0Y0ZjQWo1Tms4bkFuVHZjRmZndk5hQ2tPakJyd0tFTkF5T01TMFNmZlBpWmdKMG1xRDl0bXVrbXB0YndwZ0xSalJfbXFfbzRn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXdjWGcyV0ZCR2FGaHBTbmx6VFJEaEFSamhBU2dCTWdhbGRJcXRzUVU=-w200-h112-p-df,Queerty,,By David Reddish
28,PREVIEW: Jacket mix-ups & sex robots in THE SHORT WHILE,,"Jul 21, 2021",,https://news.google.com/read/CBMihwFBVV95cUxPVW9JXzZhbmRwMzR1T0NRTVZrYzhWeWZpY1Fzb3JNMklUcDJadEsxSzltemhnTmxtVDVtU09xLS11UVVFZXhuV25IMjNPMkhtc2lWMDBtZjMwODJ4RGxzdmIwLWMtbXN5SjZSM3NKVnoxTjJIZGRDRjlUTk9MdzczSDhzT0lac0k?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUJVMFV6Ym1kSFZWQjZWVXBJVFJDbUFSaXdBaWdCTWdZWlVJYk1xUU0=-w200-h112-p-df,Comics Beat,,By Avery Kaplan
29,Would you have sex with a robot? Apparently 40 per cent of people would!,,"Sep 16, 2021",,https://news.google.com/read/CBMiTkFVX3lxTFBRRTRHSnlDRG1FTjA5bnBhbWZKSVJrM1JwNENNRDhwbmRQUi1JLW52TXF0WE5Qc28tM2V6cjd3TDNrcV9Kd2RHeGdiVDYxUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUljREZpY2trd2VYTlpaRFJvVFJDdUFSaWhBaWdCTWdZcFJKaVBvUWc=-w200-h112-p-df,Happy Mag,,
30,Sex robot 'clones' of dead partners created with 3D scans 'could walk in near future',,"Mar 26, 2021",,https://news.google.com/read/CBMiiwFBVV95cUxNdGh3dTVlT2lCUWk0UkF3MmZfR0I4azl6anFMMXBxRWI0YjJ5SVd6OEhhLXFUNERwVHRpdVhGVU1vUGpVZjVMRVJVWjRLZkgyU0oxLWFyU2dxWHMyODVXMkZyeUduR0Y4MVdTcFI0dEFXNEVHaWxLM095d05sWGQ1RjlKYU1pMzE3S0Rv0gGQAUFVX3lxTE95RFdkVTVOdUNtZzMwSjl0cEdmUHBjZUdjNktzQTVoRVJxVnByd0RLOXl0RkZFSjkwWWFsNEpnX2lHM2RZZU5zdEpjMGxZOHJaWkd2VjNZbWY0WWh4V3U0Mk1xNFVjVTEyTlFjNEhVWF9fZ2t4QjlNVUdmWDN3YWs0R2R4elNuLTJVNGZyajZBSw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVRjR2RMVDBFdGNuUlNaamRJVFJEQ0FSaURBaWdCTWdZaEJJNnRsUVk=-w200-h112-p-df,Daily Star,,By Tom Towers
31,Man who married a sex doll finds new love with ashtray he took from a nightclub,,"Sep 2, 2021",,https://news.google.com/read/CBMif0FVX3lxTFA0eW9ISU8tMC1KU0RWak9TMk4xMURJUUoxQVVlbnhyUmtOemlmb3loS01lUTdoOU9senhvTXUybWpYLXRfS3BpbTVkeUVBbnFMVWVZMjNPTlp4d1pqczVVczZROW1jcUdHbzF6T3RoYXprb1BRWE1md1Q1QVlIak3SAYQBQVVfeXFMTkF4b1hYRUMySUgtZENCcDFOUllxQ25lcy1OVGNCMVA2R2lQX1prOWZtUG5BOEFsZmQzQ2JzVm1xUWIyUGxSX3ItZzdmZjAtdnozcmJ1TmdhWXNKTFlBdl82OGNNWjFVSUU3UW9wb3Z6YWlyeEpCSi0tSUNMYWE3SDdLZTZI?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVVlblpDZFdoa2QwUlZObFoyVFJEQ0FSaURBaWdCTWdZbE01WXRIUWs=-w200-h112-p-df,The Mirror,,
32,Police Shut China's First Sex Doll Brothel but Owner Says Clients 'Need' It,,"Mar 24, 2021",,https://news.google.com/read/CBMipwFBVV95cUxNWmZpd3JSaVV2NVZ3NUdpdkVXdWZzZV9hMjRQSEFSYThkbHVQWW1EZEZYZWN1OXJhX244R1VTbTBodnlGdGViM29PSHFWMVJ4Y0w0ZjZTc2hWN2ZvTTRVM2ZWTTRzeHdiSEhVUDhKWnB0ZFRsZVZIOE1MalRGTVBvbkJGYVNfamxuLTBwQnJEbFhNNFBEOUJGZ3RKZzB4aWRPQTBxNVZzSQ?hl=en-US&gl=US&ceid=US%3Aen,,Newsweek,,By John Feng
33,Do sex dolls deserve respect?,,"Nov 17, 2021",,https://news.google.com/read/CBMiekFVX3lxTE9WQUZRQmt0d083eTJtOUFRQmxQQ3l3MW5NZkFIOW1TWGZtSHdQT0d2dXQ0Q3UyVzhNLXJoZUZtVjF4MXE2VDVmakdvM3lUandJaDYzQm9VXzBhS2lDNWNnMnRpQVFLRjlveDNvcVpXOUJrcDJuLTBic0ZR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUxkMGR5VVhoWU9XOVFVVEJUVFJDNkFSaVBBaWdCTWdZcEZwTHRsUW8=-w200-h112-p-df,North Shore News,,By Jeremy Hainsworth
34,Sex robot with learning AI proclaims she is ‘more than a machine’ in incredible footage,,"Jan 31, 2021",,https://news.google.com/read/CBMijAFBVV95cUxNS0lFLTlEUjQ4MTA2LU1GXzZhQ21KSkVzYl9WRHBvbHUwOEpLeVJxZHBmQXhNSWlhcVJsdDZmRUh1RGpsRWpGRUV4ZFd3aWR4SkhlZDQ0bl85SkpLUklvNm9jT2FfSU5LbDNldlNmUFFxREc5N19yYVFxa1UwVHFpWHhFdFhrbzRsV0puMdIBkgFBVV95cUxORmJ5aVlfUlJPam96dWFZRXhpa0FmMlFvY3FsMEo4ZGxfb0pzVzRERkpkU1NqRFRsRjF0bG1mSU5GNlI5dEhMWjl1WXkzckRNeWpuLXdrQkxULUlSZUEzRjg3ZU5jdGtnVllsTWJmUlk5dlNpYm1VZXlIWW9UMkR2U0RCVEVjZ3pLZnFsaldnN2t0dw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDRibUpLZGxCdGFVUXllazFDVFJEQ0FSaURBaWdCTWdhcGRaRE5LUWM=-w200-h112-p-df,Daily Star,,By Tom Towers
