,title,desc,date,datetime,link,img,media,site,reporter
0,"15.5% of People Surveyed Have Used a Sex Robot, New Study Finds",,"Mar 9, 2022",,https://news.google.com/read/CBMiuAFBVV95cUxOR0hfZ1VGTTV0ZzBsLVRTcWxBbDR1eWk5cEZxbmFBRTFlaTNmQl9QVmZGcHZSZmI1bVZBNzZiQVhpTFpjaFlyNmdjSHdwRzN2OUl4YWxXSk1KbThxOUF4b3JZRlJGS3YwYTQtN2dxbjFJTDViOFV1ajVGX1VKWmdSNUZDY1R3SWlvZTdlNnJXcklVMFRLbGV4Ty1rOEYtTlFnalMwdTVOU3dLaUpkdUV5QWdIQmNJb0xr?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFiRll4ZEd0cFRFbHZaVkUzVFJERUFSaUJBaWdCTWdZVklvNFJvUWc=-w200-h112-p-df,PR Newswire,,
1,Sex robots could soon feel sensations ‘just like humans’ after creepy ‘printed skin’ developed giving a sense of touch,,"Jun 8, 2022",,https://news.google.com/read/CBMi3gFBVV95cUxQOEcyZlhfRHBUYVpHUF94OVpyTzBWTFFGUnIzdGl2V2hSTld3cDNqOVpORzUwN05LVmplcG4xWnFwcmxjeWNEcU9jRmlkU1VRZ1RiaU1hNUZITF9iMFQ2aVEwUjN4cW1VbFJoTGViRzRkZmhZQlRWZHpqZU83YU5XUUxONURIRXR5QkZQZ0dSNVVLYTJfaTZVWEcxUF92WF9WX20wWWVjaXYzUkplTm1BZTh4QW1jVWxWZHJpSm5IdnN0WllsMUE2Rlc3REZPdU1jdEJrZkl3RVR5eWg0MGc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUtSMTkwUzBkM2F6Y3lSa3hCVFJDM0FSaVRBaWdCTWdhUlI1YUhvZ2c=-w200-h112-p-df,New York Post ,,By Chris Bradford
2,Sex robots in 2022: What’s happened in the last four years?,,"Mar 21, 2022",,https://news.google.com/read/CBMilAFBVV95cUxPWURhMVprWmxFUjNsVnNQMDI0UWxJc0VaNHNWMGtYY1lBTTE1clpCNXhhalRNeUZPazVqV2ZKOEwwTDA5UFFyR2hhU0xLTlB3YXVNVUwxY1h4WTd1Q3VWNWVFSU9wY3dCOUFyRHZpX3dXMU10LUxfOWRKTnVsY0RYVENYVk02ckJhYWhWeUZsQjQtSWM0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9WVk5TTTAxaFMwNVpkRmR0VFJDMUFSaVdBaWdCTWdZQlFKQ3VNUWM=-w200-h112-p-df,Business Leader,,By Josh Dornbrack
3,It’s Time to Talk About Sex Tech,,"Nov 2, 2022",,https://news.google.com/read/CBMiTkFVX3lxTE5YbTRPX3FHWkRCMUU4T3FORWVyd0ZETXVTdGVrX2FHM3piLUQ0Q0hQZ1JyZ1RZR1RKMk5XTnVYa1Bpamdaa3hGZDJScWlhdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpSbFJyUXpKVFZYaEdZVnB1VFJDeEFSaWNBaWdCTWdhQk1ZNHhuUWc=-w200-h112-p-df,Built In,,By Orly Lobel
4,New Study Reveals Insane Amount of Sex Robot Owners Worldwide,,"Nov 18, 2022",,https://news.google.com/read/CBMifkFVX3lxTE9raDFlNHBpbVhEUEZBQW9PcVdRSGI2VEkza3V5a2VWeGpfcC1ibHF2cEw5aFBYZDY3UnlZb0xDZDRXU0x1dVFPREVxeVIyS2Z6Xzc3X1l3RUV1eUc5OUc5U0RPczl6LVRSMWtoaHpCY0F3ZHI3and4ZnFsbi0yZw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNW9TVmd6YkRZeldGaG5SMEo0VFJEQ0FSaURBaWdCTWdrVk1KeG9LcWhVaHdJ=-w200-h112-p-df,Man of Many,,By Sam Mangioni
5,Who would use a sex robot? Study identifies personality types more open to ‘artificial love’,,"Sep 14, 2022",,https://news.google.com/read/CBMiYEFVX3lxTFA1UEItaVl3R3l6NFJRdTYxdUx2SjRuLWJTaUdNT3dOcE1xUUJNdldWeFZFRGxKWUUyVmRBZ0JYVzk3MlRmQWVKWkZtUTNKQ0xNTU1fMzBLNzRxcl9iTlM2Xw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTJTbk56TUVZeFJHcG1Sa0l0VFJDM0FSaVRBaWdCTWdaQkFvd1RpUWc=-w200-h112-p-df,Study Finds,,By John Anderer
6,"Sex Doll Market Worth USD 595.94 million by 2027 | Global Opportunities, Challenges, Drivers, Trends, Key Players, Regional Segmentation, Types, Applications, Developments, Business Strategies",,"Sep 13, 2022",,https://news.google.com/read/CBMie0FVX3lxTFBMZ1U0alBraUNSY2d3OExqYmNyWlByMkdvVGcxT01JYjBDRXRBYzNFcVo5a2hvLUtzTm9nY2tTVFh5VXdNMUJJeUdOejRvQ2tneUhPbm1rWW1pYk1WZ1haUm5Namg4OE9fTVdTRzVaU1hZejB6NFFXWkxpZw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iKkNnNDNkblpUZVdsaWEzSmhOakpsVFJCbkdLd0NLQUV5Qm8xaGpzLXNCZw=-w200-h112-p-df,Yahoo Finance,,
7,Innovation in sex robots continues. Will they ever replace humans?,,"Sep 23, 2022",,https://news.google.com/read/CBMioAFBVV95cUxOTUVyeVpVclpjQXVacnJBTl93WmxrWVFrR1dFS0g2QktPcnF5ZFRRWDZWUWVqOWlQSVJQSWtsUTNqYmluMjFQY0FpUXdNWGE2bFNyWFdoR0tsdko1RUZpUGhzcnlkbXBxd0p2dF9zUVVVR1ZuZnU0b09hc1pOdTk5VU90TF91ZDZZcVg2VXN3NDNCR0ZuX1Nsd3FfR2tvbXpk0gGmAUFVX3lxTE5rRnh6TTc1WVZuR0hLSVhzc0F5YjBrX1k5OXlNWTNlM0RXREZOVWRTSHM3Mm9xalNIYmptUVpYMHFBQVlhMFBPSjNJaXlWeUtndkx2Y0hrdTVGcWVJV0JlWThfbkE3Ui1ubkRmQ0VBODhIcU1rQnMwWFdCbXE0Z3FQOVFQYlZ1YlAtVVUybTlEbUI2WXZKQ01UdXhRcTk1NVg1ckhPekE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVVTRFpTVGtwWGVIcFdTMFZ4VFJDb0FSaXNBaWdCTWdhbGRvSU5zZ2M=-w200-h112-p-df,Psychology Today,,
8,This is a show about sex robots,,"May 24, 2022",,https://news.google.com/read/CBMidEFVX3lxTE11T01IcGdValQzWUQ2bVRZS21wdFpVUm1YU2Q1NWRoUU1XMWVZUXBUZTZxSklCWTdBMTFNZm81TW42MkNINnFVY19TUmFmdF82ekxRTDlfSnh2YWwtSk9YbG14c1RCTnlwcWNTbzBIZ3A4RVlv?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTRiRVJwTWtadE1qRkVjVzlDVFJDeEFSaWNBaWdCTWdhUkU0NHFJZ2M=-w200-h112-p-df,KERA Think,,
9,"Ghosting the Machine, by Sam Lipsyte",,"Apr 19, 2022",,https://news.google.com/read/CBMisAFBVV95cUxOQXFRb0xJSmRCTnFMd0pHSU9ES2tGR3F5UU4yQ0o0TjNEWUJLZ1JyeWRuOFM0ZS0ycmxMVFYxUE9SOXBWWXlyeGdIQWtNYW9KQ0dvRWJ6OTlKeXdCbnlRNnBtS2ZMQU5ZakE5dmVlNWlYOEJZdHEweTgyTkptSjY4cV9peUJYa1RySkFET3VLdEx1SjdMbHBJM0kwWVEyVjRIRXVpdUhER1Vad1hWSjlUZg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXZOa1YyZFMxSFRVZDNaRE5yVFJEMEFSak9BU2dCTWdhWkZJWUxHZ1E=-w200-h112-p-df,Harper's Magazine,,By Sam Lipsyte
