,title,desc,date,datetime,link,img,media,site,reporter
33,9 Insane Facts About Sex Dolls,,"Aug 6, 2014",,https://news.google.com/read/CBMihwFBVV95cUxNdnQzeDVkWm9JQUFlaV92cnBfV1BYYTRVVEY0YkVxRlphaHRRc2M0dDBfZEt2RTNoWm1jUkJGcXJMdjYtU2JKT3lWeXE5Sk1HTk9zeDhjdHFSdngwNWoyLWpFb19YbUNFdUlOc1BoalBLYnFmZ1BoazNIa3lxam05Y2xnV3kwcDQ?hl=en-US&gl=US&ceid=US%3Aen,,Cosmopolitan,,By Cosmo Frank
34,Broken Sex Doll at the York,,"Nov 5, 2014",,https://news.google.com/read/CBMiaEFVX3lxTFBZVHR4ZHVHall3REhfTVhwc0l1UVBGWEdhTjFKWVFObzVoWXEzTjdfY1Q0MDZwQjVVeDNFekZqSlBQdnFReVMzRlEyRnF4VUE4NDZFTnU4NW5pZUdNNzZpVzhSdF9KUkMy?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWhUR1ppVGtWUmFsQnhXRWxDVFJEd0FSalNBU2dCTWdZdEJvN05rUW8=-w200-h112-p-df,The Georgia Straight,,
35,"Faculty of Arts | Sex with robots, the moral and legal implications",,"Jul 9, 2014",,https://news.google.com/read/CBMigAFBVV95cUxQNlpSM2V1dEw0RHR2SXM5dk02dHN1V1hvaGd5SG4zV3F3ZEtDZl9yZU11WV9WY1ZBWTFBZ0NDY1ZjbHNUdWRiR2lMR0NDcHI2OU41ODI0WHlPSzdjRG56Qy0wUkhad1dXYjZXQmtVQ0JXSkJYMzRRWW9KZzgwbkNxUg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXhlRGhvUW0xS1dqVndUVkF3VFJDMEFSaVhBaWdCTWdhWkVaQ3NuUVk=-w200-h112-p-df,UM Today,,
36,"The hyper-real robots that will replace receptionists, pop stars... and sex dolls: Unnervingly human androids",,"Nov 20, 2014",,https://news.google.com/read/CBMi-wFBVV95cUxOc1l5c1NhMHJYYXRNSTUtbDJSSXFRTHJ2MkJWaWcydUxwcmpzY3M4Tmc3WlhKNVR6bEFVdU5SRnlYdVJkTlJJb3lIZG1QS1NaZWNhVHpXdlR3SWNqZTU2dGlLemxqWjlNaXBNckd3bFZITjB3Ri14T2lZNVZXLVJmNGQxM0JhUWlnU1Q1OVlDNkU1UUUwNEltYXBfVVR2VVMzbG1hRkw1ZnBRYWtPS0NrY0R2QlJINzZtbEswUnp1aE5Pb3NKTDZ5RHV0XzZOdlk4VGFDVXZEd2dWeDZQUW1pMmRia1R1eUxoc1poOFRhclNIUUZuSFByLURpd9IBgAJBVV95cUxQbTNoMWdiTkhKQUFyX1hWZHlFYWFKTDI3eGlHYXdJeVRtMTUtZjFaVE0yWkZZaHVibDBZR0phNng3Q1J3NWNyWU5uc2FEZ2l5NWJGVGdVWHYyd21jUlJQQU5TZmJUZWZmY0E0S3VCNkh1RUl5VzFGbDl4Rm1fdTlUblpjVU1TXzV6UW94R1lCM19yMUNUZXNVdmlFTnVkNkQycElyZ1RlRG11WFljamV2dzcteEcyRjlLTFRlOGpqcHl5YTJMSGU2X1MyenJQQ21acHc4bnN5NnBDSGQxR1F0NVNKVUQ5RWFJYTFyb3FNNzdrc090ZGh6NGs0YWNDNHNp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTNVVTkzVTFWc2RXcHdjVE4yVFJDdUFSaWlBaWdCTWdZWlk1WXBNUWc=-w200-h112-p-df,Daily Mail,,By Michael Fitzpatrick
37,Could robots have SEX? Experts believe machines could reproduce with each other - and even humans - within 30,,"Jan 22, 2014",,https://news.google.com/read/CBMixwFBVV95cUxQdXltN2gyOXM0QWJHc0wwazVtNW43MktoX0g1VGE2VncxN0JtYmJSbFlDNjlMUHJocHJpbVZsM2JYOEh2TDduOWNFelZCNGdpeml3OXVmWk1sY2pjMkVuRHZMNFhuVUJ6VkdGcE9qV0VxM2tOTnFNaDJhQTdRNkVCM2FfeWFiQUw3T0R3SE9iak9JMVZhbUdZRktvZktZck40M3BYaU9SdXFaNTVzd2c3MndJZFpscFVqVGZoeUs0QkJ4Z2xlNTBV0gHMAUFVX3lxTFBZallKVVllUlNXWVREV1ZqT2dydWkyckNZOHczMkJ5MlVxa2p1cTBRUUZ1LWxZNEk0ZzhuWm9Uak9lcFF6S0QxYm52WDR0WXk5ZGE4NnJScTMtNzdSMzRKSktpZ2RjMUV4NUt4bGczdkNtZjRHMmRpRnlGRlNMdjRZX2xUUTRYVWFkdFZhRXhJb3AxODRMNG1VZkc3UkN3WlR1Uloxa3VWSEIwT05pM2tsbVJydWxHWjMxVm5yVXRWNHNYUy1WNTdWTGZxXw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iMkNnNVplbXRFVDE5S1JWb3RhakJ5VFJDdUFSaWlBaWdCTWdzSklaTG9vT2laQlNzTmZB=-w200-h112-p-df,Daily Mail,,
38,Robot Handjobs Are a Thing,,"Jan 13, 2014",,https://news.google.com/read/CBMiakFVX3lxTE1vTkJvUXYxeDh1TnNiamFhX3RlTEI5ZlhUeV9kRTVja05reWFLTW9ZaU00SXEzUXRMOHBuNUdvN00tcl8wRndCREdCOTV2TmlOc2JsbndIcGZwclg3LUxQS0tJSm5Da1dBQUE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXdkVGh3TVdNNVdEVkJVMnhoVFJDX0FSaUlBaWdCTWdtQkVJNkJOaVl1cFFJ=-w200-h112-p-df,Splice Today,,By Mary Mccarthy
39,"Duh, of course we would have sex with a robot",,"May 8, 2014",,https://news.google.com/read/CBMipwFBVV95cUxNWHhQY0szcVo2MWdreTR3S1dwMGI0Y3lZZWtfbzhSeTdsRjJxdlg5b3RFLWVMX191aXM0dmFja3N5WlRUaTdFUjFvRTEzeU1zamRYVmFWMmlndHBSb0p2Q2ZGbWpsQW1HU185MGl5eGJ6LWdVNnhOUngxc3RhV0xFMzVwc0sweEVxTF9GdlQwT0FMVEFKNXd0UEdCYnpCYkRGQVhUT21oTQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBiV2RTWDNaR2JXMWthazlMVFJDYkFSakdBaWdCTWdhVlU0WkpKZ2M=-w200-h112-p-df,Dazed,,By Thomas Gorton
40,Robot Love,,"May 13, 2014",,https://news.google.com/read/CBMipgFBVV95cUxQRElSVXRiU0Q3a081YmFUUTQxa0FmU0VGM0k1ZGE4RzJDOGViSUh3YkZwLVoyeFpUX0pDNlktTUdjNnlrVXh5TjgtX0FSb1NwRnpVVWhQWlhWQ3hEajZ0Sy1tN05YbkJEalRlQlpOMGlqUnZaUTJ2OTNwd2tZQktGZldpV3RnUENwNV9ZU1hCX05nRDdZYWNmRGtWOUNrQ0dzUE5ZZ3Vn0gGuAUFVX3lxTE5DeDdnVXo2SklHdW5VZFhwWmZ4T3RhdFp4TWdHd3B0ODZDMHNTRVJsUm96eF94S3dJT3V2bDAzQ0VXb203N2U3NTZlTlAzYzNpM3pjUk9lNmxUb2Y4aHhvNklUVmdFMGtyTnJsQVllT0daakF4RXpsdmFJU2RZUFRPMG5jYTMtMXA5VlNyMEpwWEtFdDZEVXJScXFKVjh1UzZXU1ZZRGdraEJwQ3l6QQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNHdOV3BJWkZKUmIwSlJaMFY2VFJEQ0FSaURBaWdCTWdrQkFJWkJveWlEQXdN=-w200-h112-p-df,GQ Australia,,
41,Sex with a robot - are you game? | TheHealthSite.com,,"Jun 4, 2014",,https://news.google.com/read/CBMihwFBVV95cUxNRWpYRVBMYjB2bU83WmloQ0E4UFlTZXNLcGFkcllRRVZNQ3VrQklta3pDR0JPT1BBNExXUW5uOVRFNHhWRlVTYkxibmlUeW1YM1E3blZfbVh5NkZHd2F6cHgtTmkyR294eGlCMTJfbF9JdFpUektVR3d4Qm5nMk1FSTlEbi0xSnPSAYwBQVVfeXFMTlBLQUdJTlQxRERzVEthTlVRcnlWc29HY1lWVEgzX0VNS3NXenEtcWlLT01Fbk5ET0lUd2gwY3FEczZ5d1JHR00zWmF4VTBkVmRabEhFRHpfeDlPNG5GQlZBYkdDc0gwN1ptUHRxUW9YYnBUWEVMNzVPMW5iYTFwNkRpZDg5ZjA3VTF1Tko?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVRVMWxEYlY5VVkyaEJhelpoVFJDa0FSaTBBaWdCTWdZbEpJaHhGUW8=-w200-h112-p-df,TheHealthSite,,By Nirmalya Dutta
42,Robot sex is not for us...right people? Wrong says Artificla intelligence engineer David Levy,,"Nov 1, 2014",,https://news.google.com/read/CBMingFBVV95cUxPal9NUF9wU2h2aW1VNFRMb2tRZUNKSkhGT3M2XzAtZm9PQ25SakVNRlB1NnlWLUY0MXEtMzJ0T1JHSTNIUkxmZTZRaEJhX0pSZHpCaVJRMXQxWjBnUWtEUlR0NXk5MGFNX0JNdEd5NHZRajhNUEdxa2sxY0YwTkw2eFlueExpUTQ3X1NFSFJ1d01YcGpnc3N1ei1mTTRHd9IBowFBVV95cUxOSzZZMkRFQWJPbTFHTGhNeWlwWWoxdGhYbXpiYV9NSV9kT2U0aGdMZDZrRlhCeUczamFVTHR3MTY0SlItU1BGby02OGR2UDdNQUUyUG1RZkhxQ2JkczRZbkVUUHBfb0tDcnhyUmZYQVhiRlB5RS12ajdvdGo3bW9xRktBY29lMGFPMXJ0X3A2SnZ3X3RRNHR6RjRlU2MxME1oY0dB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVpSRTVYYWtkUFdHZE1VRlZ0VFJDTEFoaTlBU2dCTWdZUlVKUUxxZ2M=-w200-h112-p-df,Metro.co.uk,,By Matt Payton
43,This Is How Sex Robots Would Look Inside One Day [NSFW],,"Dec 20, 2014",,https://news.google.com/read/CBMijgFBVV95cUxQcEhSblFjUUhCdHNyLVpzNzJwVlRzYWV1T3Q3X2xjeGowOVdjTGZlVXZ3ZW5ZSF9oRm5xOVY3VkpiUVNOOE1pV1lYcXh3UHA2d2FkVFluWFlaeEU4MFlXaEVmNzJVanEzMGtvSUdRSkxJbzktOTFTU0ZucV9QdndsWmxwWm5BY0Rvd3pDS3hR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUZRbVZ6WVdFM1FsWnRNVVl3VFJDb0FSaXNBaWdCTWdrQk1JTExKS2FwbFFB=-w200-h112-p-df,Gizmodo Australia,,By Jesus Diaz
44,You can now control a stranger's sexy toy via new robot-sex dating app,,"Oct 14, 2014",,https://news.google.com/read/CBMikgFBVV95cUxPNkFYWnlLaEhNLUZsX08xMVJIUVNBZnB4NzNKT0hZSnFXQmdiTlJZbHU1U2FxNXIxVnR0V3pxRmtDVVR5c3V4OUQ3ZHROYTVDUkJ2d193c3J0NUFILUhISnNxMG1keVNyaHBEZ2ZlTUkxZXUwT3l6SC1LUFZtMjdDVWd1Q0RIR1BJTk0xMzNfN0ZBUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUhUVzFPUmpKUFJqWlBPR1owVFJER0FSai1BU2dCTWdrSkk1SXlrU201elFF=-w200-h112-p-df,Cosmopolitan UK,,By Rosie Mullender
45,Human or robot? Hit Swedish TV series explores shrinking divide,,"Jul 19, 2014",,https://news.google.com/read/CBMiSEFVX3lxTE1YaUtYbk96cVZGSGp5OUQ0RnJIeFpjc1JXcUd2UTNlbWQ2NG9LbkFtYnY5YVBQaU9EWUkxUDdYSFVrcEpMTDRjQg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURSMlpITFhVNWFWQTFRV1ppVFJDdUFSaWlBaWdCTWdhRkVLQ2xGQXM=-w200-h112-p-df,DAWN.com,,By Erik Fau
46,Sex with a robot -- it could be real by 2025! | TheHealthSite.com,,"Aug 17, 2014",,https://news.google.com/read/CBMilAFBVV95cUxQSjZkbTRNa0ZKZ3ZIMWZ5Uk1GaDVpLUV5LUNvZkg1NzM5ZDNGY2FhOC16RURTaDF3MlN3Q2pRaHdnUWNTSzZ1OHRCaVBKeU9Ec0VqT1pRU3RXZ3N5VzJQV005YTJWeGNvVTRvZkRldk9xQmZHSnh3NjVTSGUxdlZhQnFNbEV1M0pmYWE5OXBEMHdiTlNW0gGaAUFVX3lxTE43UHppY2JpcHVCeVB1LURVa0g5d3AzV2VLVmRWejV5OERzZUltYTdEMU83b0lsZ2JvUTZNQUR5SGt0dFZacENiVzFVUzVGYWZ2bmx2TW9VeGcxVHVHRV9WWEs2SVpUZzcyWlVfOXlGYks3a0pkZy1hcG1YSnhFMTlwUlNocDVCQ1hzTGlzWXlTbEphZDN6ZWwtbnc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVRVMWxEYlY5VVkyaEJhelpoVFJDa0FSaTBBaWdCTWdZbEpJaHhGUW8=-w200-h112-p-df,TheHealthSite,,
47,Video: Meet the lap dancing ROBOT who shakes her hips like Beyonce while looking into your eyes,,"Apr 7, 2014",,https://news.google.com/read/CBMigwFBVV95cUxNbmNlclBUNEp2WlY3b3haS2huSGNTZ3hMNUZxOWRKS0UwY1FsdUtEdUtveDVHdEg3MWtWTW9IVUxoaEFZTTlfekRRd0ZmdXVKZjFwWFd3VEp0eGFxeUprMUpxZjZMYVZmVUdVTzEyaHVTWHp5S3RKTHB0dU82SXctZG5EY9IBiAFBVV95cUxOTzJobUtTZDNsV2tzaXRKWG5CVmljc1dIdUZfVW9kRW5WeWp3VElVTVk4TDl3NnkzVU1Ed1g0cVhTb21lVDBDVkhPZjhwbGw0WEdUM2RnSzI3ZmJQU282azdVNkRjRTIzaXNPYzZ3QmlCa21vQWs0Z1hiekYtdlh1S0l2cnV0STRp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUJaMWxsWW5WMlJUTlJiM0p3VFJEQ0FSaURBaWdCTWdrTklJNm1rbWtXandF=-w200-h112-p-df,The Mirror,,By David Raven
48,Coming soon -- customised sex dolls! | TheHealthSite.com,,"Aug 14, 2014",,https://news.google.com/read/CBMigAFBVV95cUxOdjRPVDl2NHY3WENUYzBMWUVlZlpvWnJDdXYzV094d210Q01QcXRhUHNrTk9Nc3duYS1mYmpKQlhuYVUxLWw3X1FCQ09zaTB3dWowbGd2ckF4ZzhJZklMb0J1TVA4Y1dtTTBXQjVjT1pHd3JQTjJtSVg4aDZRX0FMU9IBhgFBVV95cUxNOVR6R2pRSzlBdlJGWk4ydWdPekd3Z21yMlp6ZEExc3dOWlB6bk44cVVtN2llNy1BS3lweDk1dXhKamY4RFhvMVVPaWRyOXhraEdPdUF5SmJaQlVKTVUydkNEam9mR0xHczdZUUxRaHMwVjdoSVhrWHozRUhJSXQxWTgycFdjQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXhOMnd0VGxaclRFUnROa1EyVFJDa0FSaTBBaWdCTWdZVlZKUnBLUWc=-w200-h112-p-df,TheHealthSite,,
49,Talk about a sex machine! Hands-free robot sperm collector shows porn to spare donors' blushes,,"Aug 8, 2014",,https://news.google.com/read/CBMiigFBVV95cUxPZmd1MlNkQnZxME5RNm03UGpNaERoX3loUW9fZUdRZDNlTDBkZG8tRzJfV2NwcXN6M3NEdExrS3hselBmcnNHTXdKNmNHc0g4Q2ZrVWRZcGQ5NEpvWjlkczAzYkFLQWxlMTRBb2N2ZTIxVDZxM1QxRnItSVhWY3lucGxEeElSVUIwVHfSAY8BQVVfeXFMT3dhb0ltYy1EU0xuLVhSazlTU1p1SVE3dUY2Q0pBZ3JUVllINE9VdGZLYzl6R1ZqOVE0RHF4U1NEX1puOUpaOWlScXZ5aXlzSUhTLXFjZEpOcFJMUGtFVUJYczBKWHpDQXIyVHg1aVRibTkwV2E0cDFuTnZxRlFKdHl5YWNYc2hLeEd3dkE3MkE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVZXbEpGU1daT1IwSllXR2xvVFJEQ0FSaURBaWdCTWdZbEZZeXRsUWs=-w200-h112-p-df,The Mirror,,
50,Sexbots Could Replace Realistic Love Dolls By 2025,,"Sep 12, 2014",,https://news.google.com/read/CBMiigFBVV95cUxQdmhQMFozMDFBT1dtVEpZcmJmOVZBbHgzcFItNmRzOTYxVllMdG80dm9lMDFGWk0wRlROQzhhcTFyVTFoLUY3Tnh4T08xaWZjZ2NKV3d6cWJGLXlDT0RpNi1zRzlkU1VxTF9XY1ZNT0tscG9vdV85N0V2OHY1QkJYV3NJeUVXSHZzdWc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVFSMFI2UmxOV1lrTXpSR2RZVFJDNEFSaVNBaWdCTWdZRlFJcXVIUWs=-w200-h112-p-df,International Business Times AU,,By Vittorio Hernandez
