,title,desc,date,datetime,link,img,media,site,reporter
0,"Inventor unveils $7,000 talking sex robot",,"Feb 1, 2010",,https://news.google.com/read/CBMiZkFVX3lxTE5KbXdfczkyZkpZUFROdUFQeDNFZ013SlQ3MkpLWEpsQWZDeDZKVUc3anRjOU95SUJCRFlVV1pQOGtQUGZkd2REMjJPM2VaYjlXQkNsWGhwS2dLWjBMZmRYbTBXV1R6UQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNjVkZsT0hwemFXNWhUWFl4VFJDb0FSaXNBaWdCTWdZaEpvUUxHZ2c=-w200-h112-p-df,CNN,,By Brandon Griggs
1,"Lincoln Park company unveils Roxxxy, 'world's first sex robot'",,"Jan 11, 2010",,https://news.google.com/read/CBMidEFVX3lxTFAyeUhQZGRHb1dybWI4YTB2cVRhZnY2TXNFcW5Oc0ZNYzV5emp4QXQ1MXlzN2xfdWxpS3hQOTExYU11NTlOMlo3V285Y0dVY2tKS1R3RVgyMjNtT3F5Qk5MUm5qcExqLXYzZTJtaUxnYl84cUl0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWpUM1ZpVFdwdmRraENURTAxVFJDM0FSaVVBaWdCTWdreEk0cVB1U1ZGcFFJ=-w200-h112-p-df,NJ.com,,
2,The First Talking Sex Robot: A (Terrified) User Review,,"Feb 5, 2010",,https://news.google.com/read/CBMib0FVX3lxTFBLUVRUZjlmbWdPQm1YeXVBZzFibkNEcDVWMWJ1V0doVFpuM3J3WFhwb0s3OE9IRmdsZ3ZsX0FjRTNJVlFRbE5kLV81NXJieURJQ3ZodVZiV0RwLV9VS2lCNXRBaVJRaEtLWEZJc1R3bw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUtNMUoyYWpCWlRVSjFPRXBIVFJDeUFSaWJBaWdCTWdhRldaTGtKZ2c=-w200-h112-p-df,Cracked.com,,By Daniel O'Brien
3,Red-Hot Robots,,"Jun 15, 2010",,https://news.google.com/read/CBMiUEFVX3lxTFB0anlKLVZHeThYaTJ2WEtNU1k1R2pCa0d1b1E3bU12UTFQTEJPY3dhb193Qk9aM1FOYnVOZ2lvUmJROHVpRVUyRHRxRm9xaUlo0gFkQVVfeXFMT1JVcm42SkpGbmt2d3FMcFdTbV9lbFlncklGTWRhbjlJLW5uNTZvSm9DeGhPZjJhWjExR3ZGcjhiZVRhMDV0a0piMmY3NGQ3OEE1TDVwUTU5VnZBX0RMdGJSMTZROA?hl=en-US&gl=US&ceid=US%3Aen,,IEEE Spectrum,,By Susan Karlin
4,Roxxxy Robot Girlfriend (Photos) To Put Sex Workers Out of Business?,,"Jan 12, 2010",,https://news.google.com/read/CBMimwFBVV95cUxNeHc1RFRDVnhodnQ5WDI4TkI1Ty0yVGFUdkV1eWV1VTFIb3VIYno5LXQxelFFeGN3S1Nmc1A3eC0tWlBfejN0V1pQdUt3d1FsQXFQenlTdF9EUU9GdFVXOU5uejkxTWQxc0pYdXFoNG12U1NmemVJeVVmb3cxQnFpaXZNOFBYNExjcUdoaVpSVjlJUTNkQmlYUUNhSQ?hl=en-US&gl=US&ceid=US%3Aen,,CBS News,,
5,Firm unveils X-rated robot (Update),,"Jan 9, 2010",,https://news.google.com/read/CBMibkFVX3lxTE42ZVI4NTc3cUdZRkdnS0ZNanExc0RXS1lZeW4yNzZ4Uk0yVGR3TkdzSXRHZnlpMkFYT25zdTFKcHMtVXZBcmM3UnFabTc1bFVKV3JqcEs4TGJWNmZHVXJwaUJmSG5TR3haV0NXNE1B0gFsQVVfeXFMTVhvN1FzUV8wLU52MmhfaUhJSGx6alJHbXhZVUtCcUxuRjA2VEltQktnb2hkVEFrazVyd3lodmZjTmVzY2k4eGdybkVueDZoX083b0lxWUE3RlZLcEN2MGZCTGgyeHltSGpsc1lp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDBUa3BFV1VSb05HeDJiMDFOVFJDM0FSaVVBaWdCTWdZWlFwVHFJQWs=-w200-h112-p-df,Phys.org,,By Glenn Chapman
6,"Meet Roxxxy, the Super Pricy Sex Robot Unveiled at the Adult Entertainment Expo",,"Jan 11, 2010",,https://news.google.com/read/CBMibEFVX3lxTE9zd0EybHptQUtTaV80LTNOcWV3aXp6TUJEdVlnVjJTemZJTnpTdGRybHFoclNuVVVfNTFFakRQeHJMMGx6YldCRFRaMmFmcDh4VXFPeWkzNE9CNHgwdUIyT0NsakhlSnAzcEcxSA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJXVWRtYlVGbVgwNUphemhpVFJDM0FSaVVBaWdCTWdZZE01UXNuUWs=-w200-h112-p-df,Glamour,,By Rosemary Brennan
7,Sex robot Roxxxy looking for action,,"Jan 11, 2010",,https://news.google.com/read/CBMic0FVX3lxTE14VlNvOU94cHZOWmE4a29rV0djTjhoa284dzVvTnVuSWtEU1hNY0xsSFliNW9jaUhUaDlqMnh1LVJGeGxBYWlDeGdTbFBqMnZsbS1VbmdiZDhfeWsweUU4TzdBSlNUMTk1UkNXZVVYbDdvUGM?hl=en-US&gl=US&ceid=US%3Aen,,CNET,,By Tim Hornyak
8,NSFW: True Companion Debuts Sex Robot Roxxxy,,"Jan 9, 2010",,https://news.google.com/read/CBMihAFBVV95cUxNUVc2VVpCU3R0ckF5dmR5eV9icEUwTXlLcXhWQ1dEbWxsTzczVGRid2hiLVRMN2F3WWc4Ry1BQVhfbHdyN0g3LXJtcVR2dElXaWRHTV92OHMxRkJUNklPVTZ3T0F4NWNDc3g2QV9tX1B6Vkd3aXJ6cjJQaFlYZFAtcWU4Ri0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVFjVUpEUXpCQ09FRk9RVGxDVFJDbEFSaXlBaWdCTWdZdGxJQ1F1UVU=-w200-h112-p-df,TechCrunch,,
9,"Roxxxy Sexbot: It’s Not Her Looks, It’s Her Personalities",,"Jan 11, 2010",,https://news.google.com/read/CBMiogFBVV95cUxNSm9zTjJaLUU3bHkxaWNObFRfV29OWmIwV09mT0pqTGNGY0JSVnhfNWhqOVNEdDBBM2V6N1hwU3dxeV9xM3R2UnBBY0s3QktsS2tSeW4tVFR6QklHamhiQVhmWURlelJ4YWYxSEE2YUJCaENQeWRoYkhFNFRwVUVaVVhmR3dqS0Q3dFF6V2VEOGprRHRhaHBJX3FSNnVUMUhFMVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUhkMXBmZUhZd2RGTkJlbEUwVFJDNUFSaVFBaWdCTWdteElvcVB1V1U5cFFJ=-w200-h112-p-df,TechNewsWorld,,By Renay San Miguel
