,title,desc,date,datetime,link,img,media,site,reporter
10,Powerful New AI-Enhanced Talking Sexbots Are Going on Sale This Summer,,Jun 19,,https://news.google.com/read/CBMihAFBVV95cUxNaTBoVmN5RkFLUS1VcWt0LUFYeWdGSE84dUFQU0hLbTVaWXdBRGgtSEFFR0RDREVrYjZCQUNUV0R5b2NrVGFzU1QyekZ1bXpGajUydnRTbDRLc2lMVndEZ0Fhcmg4bkZfZDZ6MTNUSXBFMXljbmF4YUFnZy1hN1l1TEdyMkQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUVla0ZUTFRJMVpXSjBaMk5VVFJDakFSaTJBaWdCTWdZbFZZYXZKUWc=-w200-h112-p-df,Yahoo! Voices,,By Noor Al-Sibai
11,Kid Only Vaping to Look Cool in Front of Older Brother’s Sex Robot,,Jan 25,,https://news.google.com/read/CBMioAFBVV95cUxOTFVMOXVQMTFJUGh4VTd2NXhTeFBCSGZPbGFmRmdfUWZLVzFFNHdNTTluMy1wcmNSQ2wwSWJxeFlubVhyRUZBTGlldG5KbTZmUkc1MTVtb21PdUZDMVRBcFBXemlveVFuUUlaUldNYjFWc1VadUpTWk1vV0c3REJyc09wNF9JbzVOODRGLTllbW9MbnBlVWlXZGNLQWs0VkY3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUxSRll0TkZWMGJFdHRXVEl4VFJDa0FSaTBBaWdCTWdhSllwVEZxZ2M=-w200-h112-p-df,The Hard Times,,
12,"Realbotix pivots from crypto to AI, robots after sex doll acquisition",,Jul 10,,https://news.google.com/read/CBMiiAFBVV95cUxPaUVFcVlXVldoQy1pckw0R3BudkgwTmEzc2k2M2Etd0s1NHFoeUM0RFZSTFlleW91SWZEa09YdTltVkQwdFg1OElwd0xxNDVfNUJ5Zjk2ZGVCdDFia1ZnZ2p2bHYwMVdvVmJKQ1p4QS1LdFFBOWk3M3VOZFRoTldJclhDVFZuODRT?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iMkNnNWhiMFUxYm1GTlZIaDNjekpDVFJDM0FSaVRBaWdCTWd1Qkk1WlJHU3JZeHFxaWln=-w200-h112-p-df,The Logic,,By Claire Brownell
13,Real Elon Musk Post About Future Robotic 'Housewife Who Never Nags'?,,May 2,,https://news.google.com/read/CBMidkFVX3lxTE1xTXE5VDF3MkV1eTdSVjRqSDVEcHY3WUpfMHRUSG5kbUF2ZTlqZXV3LUNvWEVUVzFJMGNDNDFKdTJRUXRmdUx6NjVGeDR1YUNZTnV4SElweTFkVzhHMkNlT1pBeVNJSHFtVk9GR0w1ZkZxY1pnZXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9kWE5YYjNoNFduaG1lalEzVFJDb0FSaXJBaWdCTWdZQklJeHFJUWM=-w200-h112-p-df,Snopes.com,,By Jack Izzo
14,Chinese Sex Doll Mega Producer Says Next-Gen AI Bots Are On the Way,,Jun 18,,https://news.google.com/read/CBMimgFBVV95cUxPYWlGT1NPWWFld01UcFN4aVowamR4Q1N3V2RxUDRMZUZCa1RCQ3RwajlCQXJYbmpVcDU3QjdlR3dSNTJJX3RySTN3RThSNV8wSFNGc0FzUGFHUkVPbmpJMDE4cUZneVIxM2VyZGRvN3lEc0tSZ3pmd0xabTMyVkZxcFh0RmhPWGRGcUVtS0FpVy1BS1BqV0YtbmNB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVNXRWRmVFdGc1ZHUkNiMjFEVFJDb0FSaXNBaWdCTWdZQlpaTE1xUWM=-w200-h112-p-df,PCMag,,By Emily Dreibelbis
15,Nebraska funeral worker caught stealing deceased person’s sex doll in a body bag: cops,,Jun 4,,https://news.google.com/read/CBMimgFBVV95cUxOdlNqMGltZkxVSnF0REhnZ1N0OGwtRno3V2YxNGhPZXJ1NlNBRl80YVVDbVF5WFp1Tk9wczROY2FtQ2hxOWJRMDNrd0NGY1VhYVRHSUUxZW10Y0E4cmZDYnRVbnpwTDdSNDFwb0l3SjhFZWlkNFpCeHI0bkR0Vk1VQUZOUm9Oa3VpN3J1dkhSb1gzbmpZOTBrQ2Zn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUlha2x1VWxkZlZFYzNSazFHVFJEb0FSalpBU2dCTWdhbFZKQ3NKUWM=-w200-h112-p-df,New York Post ,,By Olivia Land
16,Victim characteristics sway moral views on sexual assault of sex robots,,May 3,,https://news.google.com/read/CBMinAFBVV95cUxNS1VOdGZTSHZiUzhqdlRnamlEOEhLaHRGUTNyVk9hZDBfWG1Kc1JfUWVsQTVMZFFVQ3duZHZfb0Z5dUlleVMwUlZySFNXWjBFeUI0NHVOa1V1NGpwWUpCM0UxX21jOE5VQ2xwRjBOLXNqTmlVUkZucjRGS2NwSGFnTHFvRHhKVUZqdVExY21ZU2d4aEhkV2VSS1gyeDA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVkRkZhV2s1d1RqVTNhVGRTVFJDZkFSaS1BaWdCTWdZdEpZcXVIUWs=-w200-h112-p-df,PsyPost,,By Mane Kara-yakoubian
17,"We've Got 6 Months Until There’s Widespread Robot Sex, According to Resurfaced 2016 Tabloid Report",,Jun 12,,https://news.google.com/read/CBMicEFVX3lxTE9qQkVGcTdBZW5ZWlctcTdyQlBvU2wzcTE2OWVNS2lHTjNhUUJsa1FIaTRmMVVqVTRWdE12c3FOdngxdHluN2M2cUJjOTc0VnJ5eVV1M0M4SmJVTmxsOENsaU5va2dNLWZMUHE5TnpNbkc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTRPSEY1ZEdoYVpGQjJPV016VFJDaUFSaTNBaWdCTWdhVkE1VHRBUTA=-w200-h112-p-df,Complex,,
18,[Simulated Part Two] Fantasized: The Arrival Of The Sex Robots,,Feb 16,,https://news.google.com/read/CBMiqgFBVV95cUxNeUlENmhQRXFkVGZGS3FlQk03ekJQSjkyOHN6UWNaWEM0cXJGVWpoaXdaSHVWZWVhckdzWEJtQlRNUzFSQUx0eEVDT0FsUzJoSDdkS01Fa0tHUHFZNXdfZ0N2UGdjTWI1eG5VU290TVU3bFlPemx4ZENvZUtTSWNJQS1LMzlCaElqV0U4MUFRR1hjcFo4QUpUUjV4cUNKSHJSU3dqODdxdjhRdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHlUMWxNU0ZGNkxWQnBVR2RLVFJEaEFSamhBU2dCTWdZUkVaSXBwZ2M=-w200-h112-p-df,WUNC,,By Anita Rao & Gabriela Glueck
19,Bella Baxter and the Machine: On Yorgos Lanthimos’s “Poor Things” and Julie Wosk’s “Artificial Women”,,Jun 10,,https://news.google.com/read/CBMiygFBVV95cUxOTWlfNjVFc2ZDTGl5VG0zU2xsV2FzcGVvQkdRWTBKWmFyeDlxeWlwcWhJSW9wTTZCVVc3SGl3clJoSDZJa1dYbHkwdzg1eTJMOF9DZ25oMl90dTR6aUNUQ3JTSE53VGIteDlSM2lqVlhoVnJYcC1SN0paNkp2VVJYc1lIN1p5STNoQ2Vwem52R0ZhUF9RQjB3M1o0X0lHZ2lka1ltNVB5QlRTT2RhaUVUTlNCR1A0SzNrU0lJQWZoVk1XMFFnZURZaHR3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUtZbFJ6U205YU4yRjJXV3RJVFJDdUFSaWhBaWdCTWdZUmxJek10UVk=-w200-h112-p-df,lareviewofbooks,,
20,"Looking into the brain, through the eyes to uncover sex differences in human-robot collaboration",,Feb 26,,https://news.google.com/read/CBMiygFBVV95cUxQd2MxV1BYa2RXOFJ3MFVwZTA4Q0Yya0FMc1llekpvcGcyLVRJVS1iQW9Xa2JoYUo5Nk9sUy01NXdaVlk2WXphSmhPdGlvcFE5SlZTU1BIdjJLMWNpYzRra2lhYTV6MW1HZjM3dVk5Sm1VQlNIZ2Fndmh1MmlpWXozWFVYUlM2NzV4ekhfV243akJSSTRZUkhyaHV1T0VsQ1hTNVh3TkUzTDBueGprSnl2c0NyUVdoWnNHRGREOXd0M2tISHoxTnhZU2Zn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNiWFo1VUdWWVdVWk5ZVlZUVFJDb0FSaXNBaWdCTWdZQlVJWjVIQW8=-w200-h112-p-df,College of Engineering,,By Tom Ziemer
21,Elon Musk’s Tesla is promising to sell a humanoid robot. It could be the first of many,,Aug 6,,https://news.google.com/read/CBMiuwFBVV95cUxNYkV0SEhWTldrRXhLXzVNakVfMlREdFdoSmsxS01Vc1lFUGhteVZQUWdWd0ZRMWVjNS1UOWVPcC1YaGstTmQzZ0NzMC1ZQ0dFOE0wSTZmQ1czU0UwWDhhUmhEVGlJMzdGYUV2aFVtOVZJeE1jc0JRTTlDUjVQM1NOeHJvZC1xS3NTeXRoOFg4UGpFLTNfMkI0cVh5VVZpcXhEdlJVWnNDOHpmQmZnMW5qNUtBaXQwNTBHWE1J?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNW5NVmRTVGtSSmNXeGZRekoxVFJDM0FSaVVBaWdCTWdhTk1ZUlFuUWM=-w200-h112-p-df,The Conversation Indonesia,,By Praminda Caleb-Solly & Steve Benford
22,Joe Rogan Reveals What Could Be 'Game Over for the Human Race',,Apr 29,,https://news.google.com/read/CBMiigFBVV95cUxPME1kOWNteGNsc1RxVVp4cVdack5kb1ZUUmh6MldtUktMNFlvbFE4bW12a2RUOUJBVVN6a2N0eEVhd1plOG1vdHBJZnV0a0s2bU9SY3FyeUlXUFZZQmZGaFpVYjk5TmtpQzZrenVEQ1Ftc01Ib3B5Z3RWcVVSREZpS1cxZEp1TUVWb2c?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTZZamxQUmtGcE1rcHBNbk5OVFJDM0FSaVRBaWdCTWdhcFJaak5vUWc=-w200-h112-p-df,Newsweek,,By Ryan E. Smith
23,A Psychologist Explains The New Concept Of ‘Robosexuality’,,Mar 22,,https://news.google.com/read/CBMirgFBVV95cUxOMGg2LVBCSGluRHJ3NUQ4RmtUbnpwRHhETUNMVE01aWZvb2QxUXJzMjVhMmpYb3RJUWhoNzcwT3hxSFBvOUJNZUtjNmw5OTYxYXZDZWlGMkxDNFY2UEdqTndST29WSWpQQ1JaaTZ1b2F2OUJrRjFOZW9IU0ZaMWdScmp5eE80cWRSNUc3VWFJTFhFajJoRnNYU0dKeUlPaVBqWXhEc3hzNzRUcGFWSnc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNHpRV1F0TldVeU5IUlVlamRhVFJDVUFSalVBaWdCTWdrZEE0UktqV2xjRFFJ=-w200-h112-p-df,Forbes,,By Mark Travers
24,Kansas murder suspect uses wife's life insurance payout to buy a sex doll,,Apr 28,,https://news.google.com/read/CBMivAFBVV95cUxQUDRXVG5XbkUzOVJ0VzVBUTNSUkVwbnljRk9tMng0eTJKNmtiYXFSbmY2RGlyMTc5MEI5c0U3enlOR2xuMjZjOHhoay1ObHFHNUtHckZoSzRmRV9FdnFueDlNWXREVXdUbHQtbVBRUzdXdEZKX3VSNndTa0s3cElvSUkwLTc5TkYzWGpjd01Bd1A5eWw1anRjTFJtTXhxZ3BvVlBHcDgzRmFGQ1puS0Fva1U0dE1JT25ybnljVNIBwgFBVV95cUxPaDVGRGZ1Rl9Cd21wd2lZV2puM1BoZU5rUkE4YldHd1lQOGQ2MU92ZlRXT1lUVEpKa3JvZFlmMDl3UXk0NW5Yd1ZGQTZIbm9EYjVsdVFpTUdqNDc5NnU3MkNoaDBUY2xvRTRibjQ4Z1o1ZXd5UGdXbHllT1hDd29WNl9Qd0VkS3hSVzNKLXduUFNqMjNrWW5xVnN3MmtfUzcySHd2bE1yeC1oWGN4eG9BZUZpTzU0NVNvRGxOWS1DR2VFUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVhVa2xaWTNkWkxUVndjV2Q0VFJDakFSaTJBaWdCTWdtWkU0aEp2bVJVaFFJ=-w200-h112-p-df,CBS News,,By Iris Carreras
25,"Sexist men show a greater interest in ""robosexuality,"" study finds",,Mar 8,,https://news.google.com/read/CBMikgFBVV95cUxNd1JZREpDVUxHOFF0bldyZmtLNlpIdlc1TGlTdVlJMTJOcFlfTERGQi1yVXNfTnV3VElEN2NsSWE0UUxlMXdNTUxTSHkyQmZaOUVMa0xOLWNiYWoxXzE5V2Q0eWhSbm9LM1k2M1NSSFEyWWE2S054cVdYcXlIYkxnRG54MmxnT0FTZVlMeGMzanJ0dw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDRYemgwYjJObU1uRlZkWGcwVFJDZkFSaS1BaWdCTWdhcEZJeU5sUWc=-w200-h112-p-df,PsyPost,,By Eric W. Dolan
26,"China-made AI sexbots: the next national security risk for US, EU?",,Jun 23,,https://news.google.com/read/CBMitAFBVV95cUxPWnAxNUozY1dDdy1lVExGVUYzeDVIMmhVLXF0bmFUX09vd000SU95V3NKb0FPclVBaG0wYWZ1b3l2WFhRckRNSHpMZXZsWVFzMmNNTXNrSWVOdDNadVJSdTNJeWotUmxZS1IwNE9PWFR4N2l2aGFqVzhKN0IxR0o5eEpKVFFCV1NLSm04QVROd0ltS1FrUzRLQlo4UnhzbC00WG9lMG8zSDFXRmtoMkpZSXMyYlnSAbQBQVVfeXFMUC1hMHd4WW81Zi1pTzhUdlE4NzFuUGNRR0huYWZraUgxUFZ3ZmZfZjNyaFF3M2lSQWcybXk2ekNXa3Noa2t3cDBHdWc1NmMzQkpwVUpBWHFzWGp4WWk1ZTMtY2tFYk5wSXRkU0t2MGNsdEl6c2pvb1JMQlBxTEI4dmtUVTl4YUhqa3lzZlJ3TjBHd0lLcUJvd3ZKRE5LcVBoMUx2MVFBdEp4RmxTbVRFTlhlR2tU?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWhaRUoyYVMxRFIxRXpSMnR5VFJDcUFSaXBBaWdCTWdZSk5Zek5OUVk=-w200-h112-p-df,South China Morning Post,,By David Dodwell
27,KY lawmaker criticized for implying pedophiles could benefit from ‘child sex dolls’,,Mar 4,,https://news.google.com/read/CBMie0FVX3lxTE9oT3VDRkZyR00zRTY3czE3RXdhRTc3OGV1SEhKWjhrM3BKRXBvOFV5X2o5bmNUSzFFSlM0OWRpb1RONUMwVDljdm1JQkpLOGN2VUhGTUozWUdtUzJUc1kzT3ZSX2ZrcW1qbzU2ZUJmdzNIUVFfajFnakgzONIBe0FVX3lxTFBXYXE5b2szOEdpMUxSTU11c3hHTnVfN0kzSlJsWHloNDc4UmxDRXBrcUtHZldlQ2M3aHRSMFExQ0lsemRXQ1ZiaTNXZHJYb0NZWlJ0WUUyWVNNV1dZNW1lN2d4cEZUbnJ3T1hVMEhTOExGYjdPNW5zNy15Yw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpka0pDYmt0WFV6bFpTRTltVFJDM0FSaVRBaWdCTWdZcFpaRE9LUWc=-w200-h112-p-df,Lexington Herald Leader,,By Alex Acquisto
28,"User-submitted review of ""Teri Baaton Mein Aisa Uljha Jiya""",,Feb 9,,https://news.google.com/read/CBMiT0FVX3lxTE5mblRZT3Zock00T0RUd1Yyc0haaVA2S0ZZb2RzUlhOdTdKamlseXFRVlh5ZWRjU2dNSjRjYmFtdkdpcDZnbzJWVzRfMHdONDg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUthbUZqVUVFd1JIaEZTbmxUVFJDb0FSaXNBaWdCTWdZaFpKUnJLUWc=-w200-h112-p-df,imdb,,
29,China's next generation of AI-equipped 'sex robots' could soon take over the market,,Jun 20,,https://news.google.com/read/CBMie0FVX3lxTE5tR2EzWnpQN2JIajhJZkt6NDFRMGZYY3RUZEV3ZFpjSFQtdF9FWFplRGxfbmlZT3pUNFEzUzlhRTZaOUkxWkNleDUweTBRbVVrVjlMTVg0dFNMd21zVGVwa0JNeV9kMEtwWVMydDJVdktWRkhJcjlhVFNnRQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVdabmcwUlROUmFUUkljVFIwVFJDb0FSaXNBaWdCTWdZVmRZeHBNZ1k=-w200-h112-p-df,GIGAZINE（ギガジン）,,
30,GOP rep calls Matt Gaetz an ‘AI-powered inflatable sex doll’ after RNC speech,,Jul 18,,https://news.google.com/read/CBMiqwFBVV95cUxNNzc1QmxxQUoxaVVQYzRHX1gzamJBR3Z4a1B0QjRKcWJsT0Q2bFcyUmxxUm9aell6Mjk4bk5INXlkd1hxdlNOXzFqSHNSZVNINUdobFJUQkZRQ3pmcE9wTmlCS3JvdU0xZE9pUVUtbkVmVFY2LV9SNnJ3WXUzcndoeVdtVkhZcGVaYUs4Z3NVSWhBX251UUc5dGlDVTBXcUt5MW8xRjlIa1REQWc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWxVR2RDTmtkalJ6TkpWRVJyVFJDM0FSaVRBaWdCTWdhcGRZak9zUVk=-w200-h112-p-df,New York Post ,,By Ryan King
31,421. Eve Herold — Robots and the People Who Love Them,,Apr 9,,https://news.google.com/read/CBMiqwFBVV95cUxNSmR3UW9KbnVrYXVUQnJtNmNWbEZodm82ZHhUZkRFZi1TcExuWDhSenBjSkN4US1CWlZDV2NXdFVrNWJ5LURwVjlfbHc3QXRrbVRBLVI4bUFkQUlfa0N5cExXaFFUZ0RiT3pULXBCVTdtMG9WcHZZb2Zxd1NkQVNwWUpvdjVvMXRTNVhnb1hyVWR6ZWJWX2NDOUU1TXJYR3d5OW9uRjdxUDluY1U?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUVTa053TjJSVWQzTjNia1JvVFJDb0FSaXNBaWdCTWdZQk1aTFZIQWc=-w200-h112-p-df,Skeptic Magazine,,
