,title,desc,date,datetime,link,img,media,site,reporter
17,"Sex robots are not just the future, they're already here",,"Apr 22, 2012",,https://news.google.com/read/CBMipwFBVV95cUxNckhWUGhtODFiZFFxTjZYNG5WMkIzcjNUam1fcHJFSmZTNEJfN2MtVnNaZVNNWjF2Y0VubjA2bWhiZm0zVWJLRnJZcjA0aWRNNkFSUFhTLXRUMV95STAzb25xV0V6UjR4dVJUU3ZRaHJFQ1N2QlIxTVhCWFNrNkNVeXQtM01oZUhVOXFqb2x1enBvNGthLXpucDdOdmdHR2xGcTVMZHNxQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUNRbGRPV0dkeGVFUm5NazA1VFJEQ0FSaURBaWdCTWdZVlJvd3BuZ2c=-w200-h112-p-df,CultureMap Austin,,
18,Video: Real-life transforming robot car boogies down,,"May 8, 2012",,https://news.google.com/read/CBMiowFBVV95cUxNSnVNU2wxdER3YzNnZkN6SXRtYnNyeVJGd2RubkVKYndTODh2TERhRC1EQWZmaWRpQ2traWNIU0djek94NWJWNVJRcXhqYU9FT0FIT0F6TFQ4OGxsRkZIQlB1cFg4QWVPSWIxOVZ5b3BNYU51eklFY195SFMySmttOU92c0FLWFREaTZ6VGppSDBnd3YtNkFTUWVWR2tBZUlFZ21j?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9TbE10VTJRMU1WaDBPRXhrVFJDM0FSaVVBaWdCTWdhWllvcUxyUVk=-w200-h112-p-df,NBC News,,By John Roach
19,Today's Humans Ready to Love Tomorrow's Robots,,"Feb 13, 2012",,https://news.google.com/read/CBMihAFBVV95cUxPN203R1lDcXRFX1pTay01dGwwUjUtM0treW1ZM191OC1jZUxNZEgtSnNmakVVODcwcG53OXg5UWRKa3FFbjVPU3NIdUZyX0xFTGJVdDZIUDI4VTg1QVFoY3NZQTVaX3g2WlVyeDF0TU95NWtCWHlIdmpMOXZweUlFcmRRVFM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTVWa0pmVEhVM1UyWm1OR3RWVFJEaEFSamhBU2dCTWdrQkVvd3FGcXBNN1FF=-w200-h112-p-df,Livescience.com,,By Jeremy Hsu
20,The 4 Creepiest Ways We'll Inevitably Use Robot Servants,,"Aug 21, 2012",,https://news.google.com/read/CBMijAFBVV95cUxNbnlkbkQ1VWx1aVh6cmFTMExtZGFQVXAxNEhYS19ITzFVS3Q4THB6a2ljM0Q3SmxGdnRVOHJqYXpGczdaaTEwWU5CQ0lLVUQzdGx4VHM3aVpGV1VLWGVpOHp2eGxYd3JKUFVHcktnODRSWHVqa2RCUE1EZXMxdUhLMW5HRjNIRVgtY0gyYw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTZUekJQTkhFeFdWQTFSbEo0VFJDeUFSaWJBaWdCTWdtUklZeExLZWVwVUFF=-w200-h112-p-df,Cracked.com,,By Ian Fortey
21,Would You Pay to have Sex with an Android?,,"Apr 7, 2012",,https://news.google.com/read/CBMifEFVX3lxTFBydzhMQnJLSmZMZEcyeFFjc2pSd3RzU1R3ai1BUmRVLWlWSnlZV0k4ZFUyNDh0R0VjM3FMSTlXU1hEbmR0R1NxS25mZVY0bHNSdjI2Tlk3eXVfSHZaN0NUaDRLT2pqZW5rbk9zNnBvUWJRdFdhUHJ0aTZ2cDM?hl=en-US&gl=US&ceid=US%3Aen,,Big Think,,By Marina Adshade
22,Sex machines: How robotic prostitutes could turn an a crime-ridden industry into a respectable business,,"Apr 17, 2012",,https://news.google.com/read/CBMi3gFBVV95cUxPR3ZVSk92WlhRRnRyeXBqWTdrRVU2U1ZJUWNKeG5LQUlLcU8zU3IzUU5PQTFpc0RDUXRyNF9sUUtRYUxLZHhmcHJkQlZGM2pKLTNENUxSVWJFNEZtY29JYUpmRV9CZTMzaWJBMzNFTWI1RnZDM3BtLVFxREhWMXdCa1F2RGdSNVo2dWU1MUpNUTNfTk5oYjFUczVCdzAxbWdvOVFuSUU2WUVSc2pNX3hfb0tVQWpDVHFselo0bXFFQ3FIZ0xLU0U4bnZFLVp4WDhMZW91X2hST1JCY3dVd2fSAeMBQVVfeXFMUENSSGl1dTJFT3g4R1hJeE43RE8tWHdvTDdmQ3ZxeHhqWmF5OXNxVlRfLVpXdDRLNzZ3bmR1S3pqWUQ1MW1acEcxQnpaRzlYa19KTG9oQXZMWjB4b25iX21jSnZqaDhENlVVN2ROSTlQUUZ2R0F3QmlENzl6enNmaUpMZkF1SmRweG96anRIQkdBMWZjdjNRZEpONEFFWmwxU2tmbnRwcUJPeXlEd3BwcmpNUTNsM1A3TmhmaG40dmZldGJkazJJQUZRNlZTR0JQT0c4aG13VlZtaGJRYS02ckV2Tms?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURXRkZWTm1WUWJFMWZURTFwVFJDdUFSaWlBaWdCTWdZRllZNmx0QVk=-w200-h112-p-df,Daily Mail,,By Daniel Bates
23,"The Mechanical Bride Digs Into Technosexual Desire, Sci-Fi Fembots (NSFW)",,"Apr 27, 2012",,https://news.google.com/read/CBMiW0FVX3lxTE12N0FXazQ5NTctQUZ2RzhKd3BpTDZwRkFzOHRfSlgxN1MtMnlxeUJNb1U2UkQtQTJOSVcxZmRZN1FIZTMtZ2pFTGE0Ykd2ZmFkaTF6YzNaeGdzc3c?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWlWSE52T0dGU2VHRkhiVWt3VFJDaUFoaXVBU2dCTWdheEE0aHhFUWs=-w200-h112-p-df,WIRED,,By Scott Thill
24,Sundance Brings The Robot Sex: MEANING OF ROBOTS Trailer,,"Jan 13, 2012",,https://news.google.com/read/CBMihAFBVV95cUxObDRVcDRLSW94RENLUkJVbWZDMmUzSVNCVWhfeDVBclNwNWtveXBEN0JPbFJ1OHdwUGVJVVpNMTJrN0pNTHQtV3haLUpxSWZaMi1vRjBXbGNCM3JYQVpjT2hBT1k1d1pWazVZTmt1bTlHSWNNdXV4QUNJNXhZNUpUazlQUzbSAYoBQVVfeXFMT19HNkF2a3lrWVRCcWJaTkJBeDdrQjNpS3pkU0ZvU2p2a2F2S1cweVNhTDYyX2xKUk85WUV0MnM5X3cwTkVBWGRRWi1HRDg2aFcydW9JLTZMUEV3RU1XN1ctN184UGkzV1Y2dUdMVXM0QWxPM0dId1JwR3AxYlVsdjhJU1JidTljTUxB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDVOazFZZGtaNlNrOURWMFk0VFJEaEFSamhBU2dCTWdrQk01QlFwV2ZZaGdJ=-w200-h112-p-df,ScreenAnarchy,,By Shelagh Rowan-Legg
25,"I, Ho-bot:The Future of Sex[NSFW,VIDEO]",,"Apr 20, 2012",,https://news.google.com/read/CBMiYkFVX3lxTE1vSDVuZ1I1cFZUTFZEQUJBamdGZzZ4SVdzLUV0NE15eEVaV3B1TDR1UjA3eU8wNXEzWlBFZ1Z1NWFaYlFDRnZ6bUZraV9sdThFbUtnQ3BDMDBOejRpck94MDZB?hl=en-US&gl=US&ceid=US%3Aen,,92.9 WBUF,,
26,A Chinese Granny Installs Sex Doll At A Traffic Junction To Stop Speeding Motorists,,"Aug 3, 2012",,https://news.google.com/read/CBMipwFBVV95cUxNT0JWUWRXaEFWNXYxMm5FdDNJWkYzLVdRckkxVXgzR1A1UTRuTHlVVWFnS1Rtb2pYQlJnZFRWTGZxX2c1aDBhVGFsVThVNmNlWS1hT25yeE5nYVNGclhIR0dIck8tOGZYN2hPS2pLOUJiTU5KXzJGeUp6TGdGajVCdDItSDRjcjRGUWtPRWNESmxhR0dTd0tBNGdfdEk0ZGtRbmc5ZDkxcw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXdXWEJOTTNGS1EzZ3dhVTVZVFJEU0FSandBU2dCTWdrQlVKQ3NvYWlvclFF=-w200-h112-p-df,International Business Times,,By Isha Soni
27,Tim Minchin surprises with sex doll,,"May 6, 2012",,https://news.google.com/read/CBMiqAFBVV95cUxPTFp1c3dBbjVXOWN3Q1VoaTduU2NwTDZubmt3NDd3Q2xPcGFDdlp5SlczMjl2c3ZLczhfbDcxRTh5WEdlU0diaVhXWks1SGN1c092ZF9ZZmdmdW1UcktKQ2x5WFlLanlZUUNVUW5ZTnlGODZteUhpRGNGM3d1R3R1aVRjRDlBTWRmMnZSUHJ4YndRY3VWNGpyM0NndGdsYUhnc0RrTUdvYlfSAagBQVVfeXFMTzBRWnlpV2FtVEcybXcwSHF4U2RZYWhwaVJvU0NUZkJVeG9OYUUxX2ZJak5nNUlURW5SUnZOeXFyZUtVZjlqMUxSeDkwOG90MFh0V0J1N2VUWjZNU3ZyTC14eEY0RDNIekVET1hqSG9xRG1ZTW1fRDFSOWNSdWVwQko4N1FaZmxWRXJPSVR2TnIzMExnZ0huSlBCdnlpOTBwS1QwMkNCQkRM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVaQzFVUkRGS1VHcFpSRkZJVFJDb0FSaXNBaWdCTWdZbGxvVHN2UVE=-w200-h112-p-df,Sydney Morning Herald,,
28,Robot sex set to change rules of the mating game,,"Apr 30, 2012",,https://news.google.com/read/CBMi2wFBVV95cUxNN0VhODZKVWFGdW12M2d6VlhoVkZCbTFpeWFWSllVWXNyWnRZWmozYUhtX29CYzNWdVJrR09hVkZDVUx5cXQzVVVrN0NiX2hzVEtIUHhvVzZUSkxEYWF1MHVrWnhnem16SWFPWGJPamk4dzYtSXpnS1c2RzVidmV4dkI1QjdJalZWVTBNT3FzR2JBNUh0WE0tWkRyWUs2OUFpOVJwRWFUY1Qxa3FNYzI1TUNKRU1xR1hIVlNSNlcxcVM1bFFJenEyZjZoX09QdDhSc1Raa1BhaGRRbDQ?hl=en-US&gl=US&ceid=US%3Aen,,The Times of India,,By Melissa D'costa
29,Sex robots future of sex tourism,,"May 18, 2012",,https://news.google.com/read/CBMimAFBVV95cUxQLXBIc2NtbGpFbWIwOWZYQ2owNmxibHk1QVdMdVZsZ1Y4cFh1ZWlTUHZfZHlCVHhJRkQ5allLVVk5MFZFRGhLS0tFSHJ0TVJ4RExrNWV5akN6ZUZ2S1hPZUpqdHdueVhKR0lkLVdDaUREQk5wemlqLTNPRzhfQmNCTDdXRVhnVTBnX1RlanRqdkFtWVhSaFM0aQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVhMV0l3ZUdaVWRuZ3RWMlJMVFJDM0FSaVRBaWdCTWdZQkFvcjB4QVE=-w200-h112-p-df,The Times of India,,
30,"Meet Michael Sullivan, Robot Pornographer",,"Jan 18, 2012",,https://news.google.com/read/CBMilwFBVV95cUxPZlFMTWhWSWdDV0o3LXpVSlM5TWczNXQ5dUdlV3M4VE40dk95Wmh2Y2hOcDNVYkFmX0JwazhwLVQyT3hCaHRHZ09Tbjc4RVV3Y3lKLXFQUFowMEV3NzZ4MjhFVHZzYkZ6amZ6RWhqVjZHU0pVOEVSdnlXcmRKOGJDWmFzcERFRGtXd2VJSHRUT3BIM09ZcV93?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUlkVE5VWlY5WGJGUmZjREo1VFJDb0FSaXNBaWdCTWdhUkVvb1VEUW8=-w200-h112-p-df,Cartoon Brew,,By Amid Amidi
31,Ben Stiller: 'We have Zoolander 2 script but it's not coming together',,"Jul 23, 2012",,https://news.google.com/read/CBMirgFBVV95cUxPQjVNQjBzRXUtS21GTUdySlRPLTktT0JCWUV5b0tSMjhRX3hxajF0Mlp0SXgzMDlwMUhoNGl0QWF3dUpTOG51a3c3bnNtWVV6WGZTdEJhMU90S3RiWk5qX3lJWDJfT1hjbjQ0c0lNTUFrVnBjczB2WW16aXMxMmtVaXlFT2lxUXF4S3lCdmNUdms2b2NFelZYUmJZak1QeV8zbjVndnZDU1hFbTN0VUE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUxOSFZNZEd4RE5HdHpSbXBTVFJDWEFoaTFBU2dCTWdhbEZLVE5FUXM=-w200-h112-p-df,Digital Spy,,By Kristina Bustos
32,"Sex, droids and the future of love",,"May 12, 2012",,https://news.google.com/read/CBMikAFBVV95cUxOam9McGNZMXhnMFc2WThpb0JIRElZX2tIb0dCLUF3WHo2VW82TzJpNk5rT09wcjlJYjlNY05ENWp3d3RNeW1NSlRFUlp6MkxOeExFVkRtaV9vRHhBZ3ZNc3hncjBTWHdTcFQxSkllWDJnVVZYNmhjQzR4Wl9QYldDa2RtdC1GN2tRTlAtT0hiRVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDNaVk5IU3pBdFpYaDJhbXB4VFJDM0FSaVRBaWdCTWdrTlFwejBuT21oU1FJ=-w200-h112-p-df,Sydney Morning Herald,,By Daniel H. Wilson
33,"Rude robots: Who wants to be waited on by sexy, 12 foot tall fembots? Watch the video",,"Aug 30, 2012",,https://news.google.com/read/CBMifEFVX3lxTE14Sk5menRmYmRZeUIweFVkVDUycHUySkFtcjh1UEtqRmdDRHlhem05Wnk4eG9QV0V5MlAtTGpzdE9UQ0dkZmtNbml1NWhWb0hkT2VtZWw5VlFmQk5KaFBvdXNDWGtiQ1gzcnJUXzl1ZGJJZ0RVanp2X20zYzLSAYIBQVVfeXFMT3BlV0U4WE43QjZnak42VjdLWDV4ZVJDeS1zUlNBY2dCR0V3M2lDZG5rZmo3SFhRa1F5RWlVMllEMTQybWZIZ3gxaDhKbnNjV25qRW9zaXpJS2E2YzZvZ1FxNFBJMlhvcEE2MEdmUWJrSDVlQk9FMjExWVhvUFJTUkRqUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTBVVlIzTjBOdVVsQlFSbEo1VFJEQ0FSaURBaWdCTWdrQkk0U3RFYXV3OVFB=-w200-h112-p-df,The Mirror,,
34,Benedict Cumberbatch joins 'Twelve Years a Slave',,"May 31, 2012",,https://news.google.com/read/CBMilAFBVV95cUxPWEZ5eGFXckZQN2NEMnN0ZHBnZlVLVE9nOUhNMUxqOGg3UG8xbXVqSVlqMC1hQndSTVJreUVvbTROR3ZwMHNBZmd4bkIzb1gtUDVMTXZvb2VYTXRKcnhGdXJLTVpkUEZBQWxRY1JZZ0V0ZmpIVjVSOXlkOC1YQ1ExZEp6NXB2VEtEU1F2TEZYVC1PWUZ5?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWllWGhpUmtaQ1IyRTFNRTgwVFJDVUFoaTJBU2dCTWdZdEZack5FUXM=-w200-h112-p-df,Digital Spy,,By Hugh Armitage
