,title,desc,date,datetime,link,img,media,site,reporter
81,Sex Dolls Are Getting Smarter. Don't Be Alarmed.,,"Aug 1, 2017",,https://news.google.com/read/CBMibkFVX3lxTFBZQ0dWczNBWkpRZ2IyZTFWWTEyNzBpX1oyRG1XU05sOWxtMFp2dWRMSlo4aEdVNG9tRENTbG1kZTFDTFYzaWNPXzZhcm5QWE9QZ2xzOGZOTVhvaWp5em91dHVRLWFXTzU2MHFjRE5B?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHlUR1V0T1RCaWNXTldPVkU1VFJDb0FSaXNBaWdCTWdZZEJvNEtEZ3M=-w200-h112-p-df,Reason,,By Elizabeth Nolan Brown
82,Paedophiles are buying lifelike child sex robots,,"Jul 5, 2017",,https://news.google.com/read/CBMi2AFBVV95cUxOcEk0cmZSX2tRcGpDVmhzc3ltSEV3VkJlOUtJc2xGeTY0TzB0SmZWMGZldHlDNTFCS1BYZGtxOWw5N2hINU8wWm1XMUN5Z003dC0wQjNKYi1tcU9hbWNkWEF4QWRaT3VNVlNBWFNxRFk1cEhLVWtRVDNiS0UyamdPNjgxLWVIa2FiTkR4Y0FOajRCcnJkLVpqWDFXN05XcnRhdG9TaG5uNUtEZWJCamRha0FEVXlUZFVweFRCdWo5MnlZdVZIRjhMaUFwSDladTZuNEl2Vmt0ZzM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFlRTAyTTBkTU1qRTJXVUp1VFJDN0FSaU5BaWdCTWdZbFZZcXRxUVk=-w200-h112-p-df,The Independent,,By Andrew Griffin
83,Will Sex Robots Replace Humans?,,"Dec 14, 2017",,https://news.google.com/read/CBMickFVX3lxTE5tNkFDdUEzUEdMaTcxM3dUNFRXQkREMlQwd3BnSXhHMEZSWWRPY3pXSG42YVI1S0lRTlc1RUVxYnYtUUtZOEc3c3pFRF82dUtTeDh6b1B5WjFaZzZfT2NBb1h0VXpHa2xpWFg3SW5WbGI0UQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXdWVEZGTVZoMmRIZ3lRbU5HVFJEQ0FSaURBaWdCTWdhVkU0cU5tUVU=-w200-h112-p-df,Inverse,,
84,People Want to Have Sex With Robots and Robotic Companies Want to Help,,"Oct 20, 2017",,https://news.google.com/read/CBMihgFBVV95cUxNWFZJS245VWo1VU5RTzcxYTVZSUJpMDVNa29fTHBFOVBEMnROMjA3amJZeHpWZE00RWstbTk1d2F3Sk5mRWY2UW8wZlFobzNDMm1MU0d5MXdsbVhoZnQ2S3ZmYVBVN1VqVU8yOTN4UWo3SHVFU1JNNWhYcWlhbHh1SnBiUGtDUQ?hl=en-US&gl=US&ceid=US%3Aen,,Newsweek,,By Jessica Firger
85,"Hacked sex robots could kill you, warn British tabloids",,"Sep 11, 2017",,https://news.google.com/read/CBMibEFVX3lxTFBsNWY5cDFuRlY0YXRqVEZzQlExTEVFcXowVVJHUjBwLVJRakxVWi0yOENUSVFremZxdFpjUFR5SWZJbWd2WGo3YWptdW40b3QtYk14cExqYzA2Q040YjhfaG9VUWhDZWN3TjZBMw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXdXbnB6YTJ4S2VtdHNMVWxKVFJDakFSaTJBaWdCTWdhSlJKQ1BxUVk=-w200-h112-p-df,Graham Cluley,,By Graham Cluley
86,This explosive new report claims sex robots may lead to social isolation,,"Jul 5, 2017",,https://news.google.com/read/CBMirgFBVV95cUxQVG9hdkw4azNrSWNTbWN0d0hjdlU1V2tOYnNrNjFDWC14WlFRT3VueTFud05qZUJZZWNiQ0JldDA0UktrZmxEZWF1a05sdkJ4VTlyTGxLdUNGeHNCdHZnN3BQTUVReTVRamljZnJaQm9SZTZuX2FnbEpVeEVyYWx4MDg0OUluS0ItVVZxODFsRkU0b3VzNGsxQ1NXeWkyN01jRnBfLXY3OUFqcjdMNGc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9jRTVUV1RSUWVGVnVlVEJtVFJDb0FSaXNBaWdCTWdhZE5JanNGUWs=-w200-h112-p-df,Fast Company,,By Cale Guthrie Weissman
87,Sex robots encourage objectification of women,,"Nov 1, 2017",,https://news.google.com/read/CBMid0FVX3lxTE5WQ2ZTSVRKWFlWa2xjXzZ3NmEzUHIxM1UyVVItU1lnMG9mMHJuRDZNUS1HLWlXYlJzc3lnMU1KVkk5RUpyNVdzMWtDYVFZVVdwd1pYNEdvXzZfQUpPVE9DSHBLZVZ1ejRuQTNiTW9wQVBJdkRTTXJv?hl=en-US&gl=US&ceid=US%3Aen,,Scot Scoop News,,
88,Does using a sex robot count as cheating?,,"Aug 24, 2017",,https://news.google.com/read/CBMipwFBVV95cUxQaUpnczBEb2k5bC04OU1XSjJDS1JQV094WUhuMHpXem02ZzVpSGt2c0RmNV8ydGhOeXNfMGpjTzNiUDBrallod1R1S3VQMUJDdkpZWlpaZVhJcTJ1R3RwOERhbVdKamNIZmxEQlNONG16T3ZGcGdaODVvTFdjeVo0TmxkcFk1N3NERE1VWFVFMkJBVHFfaU9VZjY1LThmQXpNdWVoTDZoSQ?hl=en-US&gl=US&ceid=US%3Aen,,Yahoo Lifestyle Australia,,By Kristine Tarbert
89,Sex robots are real — and they’re made in the U.S.A.,,"Jul 17, 2017",,https://news.google.com/read/CBMikwFBVV95cUxOODZDbi03Y09aT2JkalcyZWxIbDF5cHZSV3Y4c3FrbDJpbUpmTXhyczBaNDBiZzFZQUhqMURheGdfNmQ3cjBCdzRSMVN2WG9OR1dNYXczY2wxVEtRLUNUVTFwMC1ISWN6TERUUGFSUTc2MldNbE1vRWpNSllSRmw4WHB5TXo0OGRZb0loNi1NLTJXTXM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUZXRmN4ZVdvMlpEaG1SbkV3VFJDaEFSaTVBaWdCTWdrSkpKS1FLV2U1cGdJ=-w200-h112-p-df,Chicago Tribune,,By Stu Bykofsky
90,Sex doll brothel owner says visitors have disturbing requests,,"Oct 9, 2017",,https://news.google.com/read/CBMilwFBVV95cUxQczBIU09VekdBZ2pZX3RBVWpJY2VMVjV4UW1ZUk1SU0JNTXhBSzRWZzJudUlobFl4VVAteHpuRWx0THF3eElKTExGMDlOdEtwcWltQXBuSlhybFI0UFVYTEtsN3hybE1HcFFyeGlReG1INU1LcUVObngyX3B1YVpaNk93amtzTEk5VGhxWThfenE1LTBPT0k4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWtMVmMwTjNCR2FGaDBiMEp6VFJDM0FSaVRBaWdCTWdrQkJacWhCdXlDWndJ=-w200-h112-p-df,New York Post ,,By Felix Allen
