,title,desc,date,datetime,link,img,media,site,reporter
10,There’s a new sex robot in town: Say hello to Solana,,"Jan 10, 2018",,https://news.google.com/read/CBMilwFBVV95cUxQbWcyQmZYTEhNaDBRdmRldjZpN092WTN2MDNNNTA2R2NhSlFBTXk2cDg1RzJVcnpoVTBtbkJRSGEyTUE1VjlkRDBDdm1nZldTb1lkWkdKODlycGg5bE93SVo2TUdRemdOUi1RZkFNVHZSZzd2LWE3WXFLUHFUalN5ZjBTNTNZSHU4UWhiOG85T3N2Xy0zUV84?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVPWGRwWXpZMVYzcDBjbU5KVFJDb0FSaXNBaWdCTWdZWlo0b3FxZ1k=-w200-h112-p-df,Engadget,,By Christopher Trout
11,The pros and cons of having sex with robots,,"Jan 12, 2018",,https://news.google.com/read/CBMiggFBVV95cUxOVGtydkJzeDN4aUpDUVZ4VUhkNnItZC1wZ0tLZENvemRQb2NkQjVKcExoakUwRmo0TEkwUDl1b0hmZTU1ZV9iWXBlZDVHUjFlT1haZGFydnJpNEFNX2lhNVRNdmpqWTI0ZjE4cTNMWmtjTTdINGdfU2FXUXZ2cDBhanRB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUNVMjlET0V0NWVtaDJVWE51VFJDMkFSaVVBaWdCTWdZUlVJcUdJZ2c=-w200-h112-p-df,Vox.com,,By Karen Turner
12,"In Case You Are Wondering, Sex With Robots May Not Be Healthy",,"Jun 5, 2018",,https://news.google.com/read/CBMirwFBVV95cUxQZV8wWVctVDJCTWtqMUQ4bVJaWWxYbEJub2tRWEJHY2h2TUE3Wm9ZTkxJZk9scG5sb2JlNHY0U2pJbWpqWldxUDBuVmFhWVFFaXBLZkFjZEdDQXhySEpFcG9MUno5TFFHc0pTY2FCcl9keDVWVmF1YTlwWXg1NTFVYjBLdWk3OHJnNTVPVnJuZkJmandSQ2EtRFZKLVdPQmdRQ210OEExNXctLU5lRDJN?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWxaRUUyY1hwQlpUWkRkV0ZVVFJDNkFSaU9BaWdCTWdhNW80cFJ1UVU=-w200-h112-p-df,Forbes,,By Bruce Y. Lee
13,One of the world’s most famous sex robots can now revoke her consent,,"Jun 24, 2018",,https://news.google.com/read/CBMitAFBVV95cUxOYkMyXzZrZXdNanRsTEExUzZoSDY1cVRVWExBYU8tSnk0ZHBnME4wQU5TSWJ2NS0xSFJac0Z1OENkeEc5elR1ZmlMTm9XNUZEZG1admpzZ0VycWdyTG81VUJocXhfZkp1X2R0MXBYRUttZDdjSERNaGp4SGptbm0tY2dHYllNZUNBR2VIZm9HcncxWHBGcFd6M0xYdWFFRklIUzlmNkJPYnRyY2xXN0lzcGQwNjXSAbwBQVVfeXFMTjFyeXhFTklUWDBFck02ZHlwNEg3WUM4S2NoWW8weHF2MTNoZUlDLW16b0Nxc2FaMTFQbEZFbGRPcmJLQVRKTUxEd3VINVRXXzdENDhTejFaM0pFa245ZERsckFyUWctdVdKNklmNHE5OVh5NXExM29XZVZoRnFqLXJXMFl6ZldENWY5TXRXclQ3ekxHXzcyNlNONFdhcjlEVWZwbWJvTGFxYnZsa1VQclJTMVplQ1hIUnVhcGY?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWtNMVoxVFMweldFMVJXRVZzVFJDb0FSaXNBaWdCTWdhZFZwSUtJZ2s=-w200-h112-p-df,Dazed,,By Allie Gemmill
14,Non-profit wants to stop sex robot brothel in TX,,"Sep 21, 2018",,https://news.google.com/read/CBMiuAFBVV95cUxOMGZJd0c5WHo2eG5CSC0waGd3Q0lQLUVoUkNxQjFvTXlHeXBRUzRYTkZLMkpfV1JqNFlMejNic0JUX2JIQ181VDFRRmxfQVNrenh5S2JTYjZnLTVMb0NTaG1VUDFTTVBWbmJjajdicGhRaldqTFlmQVRKMllPY00yN2NiQkY3NWtYVVQxSldZdUJYRmRremRCTER1UmpuMXJnd3FSSzdsU0J4VHdaNjJkQkc3YW5VTmpI?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUNWRTlsVnpWemRsVkxXbEkwVFJDb0FSaXNBaWdCTWdZUkdJeUhOZ1k=-w200-h112-p-df,ABC15 Arizona in Phoenix,,
15,Is This The End for A Sex Robot Brothel in Houston?,,"Oct 17, 2018",,https://news.google.com/read/CBMixgFBVV95cUxQY2lqczZCMS1qa1dQX0JydDBLcnhJdF9USTRESDZVUlZ1Q1c2ZmdoUTBRNnpWaG1YTW1OZkdwWEZUdEo2Y2pPdUVqVDRVd0hFMGczdW1LNDdReGFTREdnTXhKWG1tNjJMRjFVd2g0T1V0dnNiYV9BN2RMY19UazlYSTZxSnpQZnJpLW1LRmQ0RjJIN3otMFhLZjROQUtJNnkxNDdYbFFSMnluNGlDNlZjd0p2Z0RKZjdxYU1ucVJxbE5RbmNOdGfSAc4BQVVfeXFMUHdfOWM1OVJodE9uakRMbnpWZ2tRQnM4SGdCa1VrZzJ2Yi1RSGtnM0F4czFCUUVxYVk4MDJFak5RdVBjdndESzJUNmNLRzVHaThKWUlmYnlhdm52SGl5bW82WUgzNjc4VXN3cG9JbGxROHA4SFZZOTMxWWtBYXZITUlneGdET0dBVVRrU0V5elFsb0NiYWdsUEVQNzVRY2RYQ0RYYmJNOGhGTTJscU9lRFZXUlhBVHRGc0pmbnY5ZzFhYm56WXdFX24wanhnVFE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUxUbEkzV0RSVVp6UTVaekZ6VFJELUFSakhBU2dCTWdZQkJKU1BqUXM=-w200-h112-p-df,Houston Public Media,,By Florian Martin
16,On the Cover: Are We Ready for Robot Sex?,,"May 14, 2018",,https://news.google.com/read/CBMiggFBVV95cUxQVFdjUjZ4RzlIN1lLbnJLRkt1UzU4ajN0dnM3bGo3N0l3V01vTGdEVXFBRXBvcUQtci1pa0xNWTdIZ0ZUcHp3cGh4RUg4OFFHaXNRX3NUUFBMelVTSVZLaXJpNE85SWluVkpjWVlpeWF1U1pXUlA1cTN6RUFmd0hDd3RB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVRUa0ZQUjNoNk1HRTVOSGMwVFJEN0FSakpBU2dCTWdhZFVZeE5wUVk=-w200-h112-p-df,New York Magazine,,By Aude White
17,Tech Companies Developing AI Sex Robots,,"May 6, 2018",,https://news.google.com/read/CBMihwFBVV95cUxPOUhhM2xrZTFzanBJOVhIcXFRNG5zWW5UMmhFTGVlZjFvN2g5TGh1eGtld2YxYnhkVEhRMW9NbmFibC1FTEdLUHFkOWxJcl9mRzJ5U3dmY09IVmh0QzhBRDNVX1djcXg2UjFPSXI1M3l2RGkxbmt0ZDRmckM4MVlWNExDVHRVeHfSAYwBQVVfeXFMUHdyZk45TlJiTkFsUDFzU29xbzdGSVZZT254bVJpY1BCU2JfLURsOGRVSWZ6OU1JeWFVSjU0TkF5VmV6SGdBejdxTzFZSzNMYjBpUFVUaVNIbkRaR2x0Q3RLN3JpVFFORmZURVJKWE5zNzJUWi11emw0VTFjWjNHRVd6Q2lLTHBTNHhVby0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlVeko2YTB4bGRtdGpUVFV3VFJDakFSaTJBaWdCTWdZbFpaTE50UWM=-w200-h112-p-df,CBS News,,
18,'Sex robot brothel' to open in Houston neighborhood,,"Sep 21, 2018",,https://news.google.com/read/CBMimAFBVV95cUxONmlqYnlVSVI1c3BzVlBHQzV0M1FFdW5zU2VYUUt2NlYyYVJnVmxBbDBwSHdEZ0xlemRwQmFQWHN3Xy1ucktQeXB0SWU5bjJqTFJkaEVHRkZnMW5OZEo4dHRoUDFJUldRUnI1cEpJYWFMb0tQRVN3eXpVRGg5UnZNZVVnR01QUmVHbG8wNmJHVkJsTFg2V3JOatIBngFBVV95cUxONnhzNElENC1XZ0x1NXdaOXctV05YQ1JXN2dqakhQRmxFdmk5RE80UnVjbEtMRGNiMnRTMVdKblhaWGZFdmFHMXBJcl81cWYzbFNKSlRpdVNiRzBnUGQydVJFem82ZHJOeFJkZ09KeVhJb0Z0aWxyQ25UaGRVRFlfSnZNTTBRTmltLWw4Z0JjdFJ6LTNsVFhJa29Pb05Udw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXJaSFJDTWtaTWJsY3lTRmxvVFJDb0FSaXJBaWdCTWdZMU5KWndvUWc=-w200-h112-p-df,FOX 29,,
19,The FAQS: Christians and the Moral Threat of Sex Robots,,"Oct 3, 2018",,https://news.google.com/read/CBMiiwFBVV95cUxPZThDcXkxU1BBRGVCTmlCVW0tdTIxNzhoUXhLSU1YSlpwTnE4MFJqZy1faHR2WlZ0eDM1WXpQWnc1UW5scWRZNEM5QlkxWWp4MW9reG9LV0l3Q2tMRXMzdjUwVFRSZGtDT0VkXy1IemJDSWJVQ0FvajZpamFqWTIwOUhNQVBCUTJ5SHkw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUtUWFJuUlZSRVUyaGtXSGN6VFJDVEFSallBaWdCTWdaRms0WVROUVk=-w200-h112-p-df,The Gospel Coalition,,By Joe Carter
20,Hello Harmony: RealDoll sex robots with 'X-Mode' ship in September,,"Aug 25, 2018",,https://news.google.com/read/CBMiogFBVV95cUxOM0xLTENobmhGU0dzR3p1NmFQU1RfckllQUhOeDFINEJaZlo4OEtHdGVMLTZtdjJTcDhFX3VLeENnQVdETWZ0LTdnRnNXN1RabC1OUzlaWEpxTlRoN0g1MUFkak0yNFZFWG9FQXBnVUdBZWl0YkdzRlV6ak9YTHBIRm12b3pGYmNsWE5Ud3lYYjcxOGtJZ3dmUHBVbFN1YUJoWkE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDBVV053VkZSYU0ybHNSakZpVFJDb0FSaXNBaWdCTWdrQkFJWlppR3ZZaUFJ=-w200-h112-p-df,CNET,,By Ry Crist
21,Henry the Sexbot Wants to Know All Your Hopes and Dreams,,"May 15, 2018",,https://news.google.com/read/CBMijgFBVV95cUxPU3JTYUVfTzlKeENvSjdVY2hkd042cmJKNjZxU091N0k4U3VJZHBmYVFEZVh5VUF5WVh3eGtuT2NCUlp6Wk54V1ZMUlJSZ2l1S3hjVWJxbmVBMkNEenlBbEt3bjl1RmVJVHJIZUJGVUhBU09VNElCbURheUhiZW85M1FZT0JCaXA2RjZaNTZR?hl=en-US&gl=US&ceid=US%3Aen,,WIRED,,By Erin Griffith
22,Meet The Man Who Test Drives Sex Robots,,"Sep 27, 2018",,https://news.google.com/read/CBMimAFBVV95cUxOQ1ptTG5sWHlOWkNsY2I2UFdnSy1FckpBQkF5d3lOTFZVa1NJWk1xVUVpNmU2Q1g3dkNwdzJoVjlaQUtndk9zX3BoVXBINENsYVBOLU91alRDVUZQZW80TnpLYzlJUVR3WDB3SXp6aGxndGpfeENKM2V0Q0dSZE9Yc1BSX0NadHdVa19ZRHpmYlJNYkNmbDlXWA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUZZbVpuZVZOcmJqWTNaM2swVFJEQ0FSaURBaWdCTWdhbEJKeXVEUW8=-w200-h112-p-df,Forbes,,By Andrea Morris
23,Sex doll brothels are now a thing. What will happen to real-life sex workers?,,"Nov 26, 2018",,https://news.google.com/read/CBMiigFBVV95cUxOS0tnanJBU3RXUWZoWXZNc1dlLTlZVDZuMGNEYUpoNDNwQllfS0RqWVRCZGM3dm1jbUltbDU4TVJVVGJEZWJTMFZDcG1SSHNtNkp4a09kWkdOeXZtSGN1OXJyNE9hekltLWtMNDd6MDd5aGlvbTFnYlY3djVQQjFaeTAzM09JU0tkQVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVpabHB0UXpsMGJtMHpTa2MyVFJDMkFSaVVBaWdCTWdhSmVJN2xxZ2M=-w200-h112-p-df,Vox.com,,By Ej Dickson
24,Houston Hot and Bothered Over Plans for Sex-Robot Brothel,,"Oct 2, 2018",,https://news.google.com/read/CBMikAFBVV95cUxNTVhSQTNwT1ZOZWFKRndyOTFmYlc1eVpGNUI2czZ6dlotLS1RZjhqYlgzRDBxOTVTUmdocU40UHcxenVlY1AtOVFVamdkdlF4eW12QjRKZTR1anNJYVNrTW9iZTNaZEVOYWNwSFRvek45Yk5IaEgwWUZFTnNLakxnWEZ5cU9hbEsxWHRaa1Z3S2Q?hl=en-US&gl=US&ceid=US%3Aen,,The Daily Beast,,By Emily Shugerman
25,"At last, a sex robot that ‘wants’ you. How sad that anyone would want it",,"Jun 27, 2018",,https://news.google.com/read/CBMimAFBVV95cUxPTXZ0TlJVWTI0WUpwdkEwM1BSSXNIVkdQSnRKVHRIbWpFQzdUTUplRDVKdXRDSDZhcjJMMnBxSmowbXVuWTdyamV5OE9LRnFlX0Z1NWtTV2M5MmVZcWV0T0RkVVhHX1lJSGpPTXRIa3AxN0V4dEU5M05TellSWDJ2Uk81b1VzV2Y2TkhTZzg5dzdhOW83TlBTTdIBmAFBVV95cUxNTkVEZzE5MS1SbVFheEJ3cFhNM0xDTEFNVGV0WWlPcmxFaEhqWGNlSVJ2NFZDUjF3UFRJaWxYTGxGcXh0aWQ2RXN6ZzFHWlZKN3hGMGJvOVkwSGhGdnRNM0JBRno1QlFubUNlamRJTWtVNVdDMTA0UlJaZGZoQ21Hc2RPU1FFQUxsc2h4TlJIQUZOTElKeFRIag?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNNRXRSTjNkcFJVcGlVWEp1VFJDakFSaTJBaWdCTWdhQlFZQklZUUU=-w200-h112-p-df,The Guardian,,By Suzanne Moore
26,"There's no evidence having sex with robots is healthy, report says",,"Jun 5, 2018",,https://news.google.com/read/CBMiwwFBVV95cUxNVHBDYVo2T0hFZVYzU25venVtYlZiT3RCSlZYNlVVSmJKb2lvSTQ1ZzZQWlNwbFZ0bEtHdHVEbzFmNzMwVFpyUmdFQWdsaEU1M2o1cTNlOU9mbnpSbG9zbEhlLXp2a0Y3TUF3bV9GcGxPR3dMV2Y0ZUZtc3NYOEE2QXZISG9WWXhBZ0tUSFBzNkFXa3BVd2szZDdzTVdCbS05amxfTWlfSEx5LTBPLUJOZXlRTFFMMDdYZHd4Ui1pYlZJS0k?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVhaV0ZOTldzeFZsZHdOMFI1VFJDcEFSaXJBaWdCTWdZSlFvNVFMUVk=-w200-h112-p-df,USA TODAY,,By Ashley May
27,Sex robot brothel planned for Houston comes to a halt amid allegations owner misrepresented business,,"Sep 28, 2018",,https://news.google.com/read/CBMif0FVX3lxTE5ocmgtYlBveTdhQjBYellSTG56em9wcXI0d3J4c2pkN2pIVnFtSW5lSjFEV194QjYzUDFlS1ZsRmFmcXVnYWpOeEkzbE1vMmg1b2toWmJyM2dhallrRW9zdUEtTGYtTjYyVWx3LUNEd2pHejNVc1lRV0UwcVZOdGvSAYQBQVVfeXFMUDNaRXFxOFZXWkoyM1JIUzVoS3JUcXNfc2xMV3VOaG5QcXhQQmJaZXd2eW85VFpqbnQ0SERfQkZMZWRmdXkwcktJRUlDQTNtU20zTEJnYWNQVnFDZ2F1V0pYS283dFgyUFd6UWNzUDVrT3R1OVE0U2VpV3ZVNHJzYTg0cnot?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpjbE5NU1dGS1pHOTVlWEExVFJDb0FSaXNBaWdCTWdhTkJKcXREUWs=-w200-h112-p-df,ABC13 Houston,,
28,Meet The Activist Fighting Sex Robots,,"Sep 27, 2018",,https://news.google.com/read/CBMilgFBVV95cUxQOWpkYzM5OFVIbzJtRnM3Wm5qQzBQQVl5a2FYSEp3UzgzMFloeG1kWW0tWmFRaU04Y2N3QmxTc3dGdXVrLUEtMmsyc25pUDBwNDc1VW1tOTJ2SGQyU1JVNTEwczU3bGdJQXBhbkVtUmZQUkJzd0RZMi1EWGpXMzFwSS1vNUwxVGNsMTU1Q1N6OU9JUVV6OUE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iKkNnNXlYMEppVEZRMFdYaGhjMDlpVFJCN0dKc0RLQUV5Qm9FU2dNZmhBUQ=-w200-h112-p-df,Forbes,,By Andrea Morris
29,The danger of sex robots,,"Aug 13, 2018",,https://news.google.com/read/CBMiYEFVX3lxTE5pcWlkem5ydkV3QW5wSzdBWExOSk0zNkF1WTZPQUVHTUM1VUxQTXFPSFVCOXVQTk5KeGlUdXo2Rjc2UXdwRThXZGI5NExJRlJYOUYwTHlMS0VHR0w4SkhtdA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpiRWh4TWpkVFZURnJkWEpXVFJDZ0FSaTdBaWdCTWdZTkJJSlNsUW8=-w200-h112-p-df,ERLC,,By Josh Herring
30,"Sex robots are already here, but are they healthy for humans?",,"Jun 5, 2018",,https://news.google.com/read/CBMibEFVX3lxTE5hZFVqZkVHMXFqdUJ5eXZVR0ZSbWRJYk5FdVg5bmVqOVZFWFk4bXk3cGFhbldUNzVsNWJ6dUhfVG9lZjFuMmFPYXotdDNodUFXMUkxRy1LUWtPbHFmSVdRMFdURlBOTFRBemFiS9IBa0FVX3lxTE1WREo5QTBfUG1QTW0zcUJIdnFpcjN2YkZzRnJlTFdnenkweFFvS3ZYbEpTSUpGcXk1TUdTRFF5X0NUWnBYZGR5WmlkVUJwZkk5RW04SjZPSDN4ZUR3M0JfRHVERWJEYmdSbnM0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTVabFZtTldSNk1tNUdaVmh6VFJEQ0FSaURBaWdCTWdhMUpKcHdHUW8=-w200-h112-p-df,Phys.org,,By Alan Mozes
31,The Proliferation of Sex Robots Will Probably Destroy Marriage—for the Better,,"Aug 14, 2018",,https://news.google.com/read/CBMipgFBVV95cUxPb0wwbU1rN1dXRU9vUXMyRlU1NzJwQ1dHS3lZV21YaFpJRGVfUDdCNFZzUmR4Y3hET0w4aVNyRGlGam5OZExwaGxLV0ZkbXFDQkRqdXk3RThiLVh6OTdoQXE4eC1jT0R4Y00ycmNRVnBmXzRBM3Y2M20xWVZwUEdCVXVacEFHSXdENXI4SjA4WnVsMVdlRXg3cHdXb0hPbTVMU2RYVVB3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDBSVmczTmxaZldHOXdWRzQzVFJDM0FSaVRBaWdCTWdhZFJZNEtuZ2c=-w200-h112-p-df,Slate,,By Marina Adshade
32,Houston mayor pushes back against 'sex robot brothel': Not 'sort of business that I want',,"Sep 27, 2018",,https://news.google.com/read/CBMiygFBVV95cUxPSWxaa19iUm5MTDBRSG9DTDlFY2lXTmpNd2NGTV9rc3lRZkpMa1A3MGpaYXNQSjl3bTB1cmJpdkhNd3lEc2c4TlNtVWN2Y3EtRkRzWF9MdDBxbEhQUDROSHFsYzdTOC1WNGc2REdDZkxBVUNMMTBCWnI2RGxfSTlQYWpYb2x6N3dRTU5GSU9GWVlwN0YtTHdpV2ZCUnhEbzV3MWtHa3Zmd1p3TjhOUTJOeThfQ2VwOXhjNDFNTTVsOHVCaVdqZlBnZVV3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVhaV0ZOTldzeFZsZHdOMFI1VFJDcEFSaXJBaWdCTWdZSlFvNVFMUVk=-w200-h112-p-df,USA TODAY,,By Janelle Bludau
