,title,desc,date,datetime,link,img,media,site,reporter
10,Academics Weigh in on the Ethics of Having Sex with Robots,,"Sep 18, 2015",,https://news.google.com/read/CBMilgFBVV95cUxPYUtaZjFwNS1EeVBrZGdMNU1KSkk3WGxYNnp4bEpJd2x5ZVhPNExpdS0xNkRxTW45dUxuUUtXMW1Nb2RkT3Y3VGtweUE3QmVzVFNZNHRrRXpLRGxZZTBsNlNtOXQ5MVZCUTRzNTg0T3Y3c0ExT2NBTlk4d0tvbndJQWFpWXNicjNsSDhCVU1fbUtraVNXRFE?hl=en-US&gl=US&ceid=US%3Aen,,VICE,,By Zing Tsjeng
11,A Call to Ban Sex Robots,,"Sep 17, 2015",,https://news.google.com/read/CBMid0FVX3lxTE9YQWZXQjMtdlNaUlhBWlJSSmVuR2h2VlQyV1NpS05PcTFwbEdOcU9KM2QtaUYwSGFWcGlXS1NBRFotQ3NEaFFLd2JEa1hXTXRBVDZIcUlKRm92RjVtXzJrYWdnR2ZVdFhiR2h5Qjk0TnVqUGpadDl3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXZka3B1V0dkU1dVSk9URVZLVFJDMkFSaVZBaWdCTWdtTkFvd1VEZXl4NUFJ=-w200-h112-p-df,DISCOVER Magazine,,By Jeremy Hsu
12,Warning: Please don't have sex with the robot,,"Sep 28, 2015",,https://news.google.com/read/CBMingFBVV95cUxQbTl1ZXNpOWs5Tk1CUHNGSWl0ZDdUREktOWJmd2VlVC1rbXBzSXR3ZU9qSXFvcV9QVXFMcDh1MzJMVE1ZMjhFbkVQM2RxYkNVNDBzZFB4cHJJbTFGcFgtTlU0bGczNFNQZ1RReWREUEpoOFhWV3dUR1ZNU2lERXQtNlluME9fbzRYdFh3dGhIcGdpYlBxa0ZGOVpsNXB4Zw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9RbE5OY1dSUmFucFJUMmR1VFJDb0FSaXNBaWdCTWdZcEFaN05sUW8=-w200-h112-p-df,USA TODAY,,By Kirk Spitzer
13,"Sex, Love, and Robots",,"Mar 3, 2015",,https://news.google.com/read/CBMiX0FVX3lxTE5XUjRPRkNEOWpUZjRhUG1yNzhqM0hyWVZpR3hIZXR1dnRLeEFmNG9nMUtBWG1yNkVjYWFwRG9YZVBaYUVtR2pDTXdwUV9Ed3VtQXRDa25EdmpiOUNhSng0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDRhMFY1V0RGT1dHRnZkalIzVFJEQ0FSaURBaWdCTWdZWkpaek1HUW8=-w200-h112-p-df,Reason,,By Elizabeth Nolan Brown
14,The Sex-Robot Panic Will Be Just Like Every Other Sex Panic,,"Sep 16, 2015",,https://news.google.com/read/CBMicEFVX3lxTE5LSng2VnhyNU02MEZQNVNNaTgyaS0ySV9rQTZybVZQS1hKYnlOdVhmNE8yckx1LUs2ejF6OF9LREdXUVBxVGpSZTNpYktHUDN4dHlwWjZfM3RGbWlwRXlfUVM2WHRRazhWc1Q3ZHhlaWg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWFZa05MTWpNNVJITk5OR2cxVFJEZ0FSamdBU2dCTWdhbEZZenRGUW8=-w200-h112-p-df,The Cut,,By Jesse Singal
15,Scientists Fear Sex Robots Could Be Bad For Society,,"Sep 15, 2015",,https://news.google.com/read/CBMigwFBVV95cUxPdVB4TklUVkZKbWdhaEJ5Q1VhaUczd3VLTFA5ODB3NVlfZHZZZWtidExtbHZrXzNUUnBKMjBZRjBxVWZNYTRRTEhrV2IyMEJ6MmhFMVBWaU8yZ1BGZkc4YngtbGFxLW9vSXZjRlB1cm9IaE1sdlkwa29XdDNLUlM2THZyb9IBiAFBVV95cUxOTHctb3FkazFzTU9YWTQwWFYtc09wcHdKMVJsSldVTEhwc0haejJhRTZzRHFFZERUSXpUM2dhUlpxWmJxQ0ZZMzhlaGprTHFsQ2JBSW1BN2Q0Vk1DMkJZejI5Z01QdkRIdERfSnZYcENxLVdYOHJOLVBPVVJ3VWpZcVJ0QTI0dTE4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVBPRlY2Y1dKWFJGbHRXR1ZwVFJDb0FSaXNBaWdCTWdhaFpZRHNMUVU=-w200-h112-p-df,HuffPost,,By Hilary Hanson
16,Should we ban sex robots?,,"Sep 18, 2015",,https://news.google.com/read/CBMif0FVX3lxTE8zaWdyLTQ3Y3ZzRUZhVlRjTC03cmp1YVJiOWVaNkd1U1dMUkVrRW10UDRtaEdFMGNpMVAtOUR1NS1OMnpVeDBuSkZodDZLcDJ1RERDRFVQcFh5cW53aW83a0hid0o0SDdITjNuMHI2WG81QTNMc1FYN290MHdnUHc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVJZekJTVG1KUE1tcFRWblpoVFJERUFSaUJBaWdCTWdhaEpvZ3JsZ2s=-w200-h112-p-df,The New Statesman,,By Barbara Speed
17,Campaign calls for ban on sex robots,,"Sep 15, 2015",,https://news.google.com/read/CBMiZ0FVX3lxTE5LZThzeDZmdWJ2NnZxSENoME5UZUdzdjk4V0IxejRWMTNrbm9Id0h3Um9GSllvSnBnTkRKeXVmTXRVTG95aGxycjVQLXhkMS1XSllXS3RIMUI2Mk53TjlvU3g4d2VZaWc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWhZMlIyYUhGSFpWODNUbHBpVFJDVEFoaTNBU2dCTWdhSmNJenZPQVk=-w200-h112-p-df,WIRED,,By James Temperton
18,Sex Dolls That Talk Back (Published 2015),,"Jun 11, 2015",,https://news.google.com/read/CBMihAFBVV95cUxNOHBjZDF1ZktvSzRiTm9YblpuNm1LZ0JRR1FpZS15TklPa25RZjlCQkN1VXp1V2g1UGhid2FQaGtPTVBkM1pMbGloSVAtV0pGd1RtTzdyQzZkYjNJaWZ1OGN5ZTJoSnZOcU9PX0hOWC1ob3A1ZXoxbC1uMkNSNHRoY2ZnbG0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNW1UMUZoVDFod01tTlZlSE0xVFJDM0FSaVRBaWdCTWdhcGRaTE5LUWM=-w200-h112-p-df,The New York Times,,
19,"Should we ban sex robots? Some scientists say yes, I say no",,"Sep 21, 2015",,https://news.google.com/read/CBMiigFBVV95cUxNZXRHWk81eS1mWnhPQk5YVHU0R2VsSXRVWTROVVhIdUlPYnNXOG1VTm4tRVBLMU0wLVFXRlNiRHRkTm12eWY3czRETTR5bkZSSC1uVVNkZmJkY3I4clg3T0dsbjZXT0ZUaHF4bk1xR3FpNzFmMTJPdURkRzdZR1Q2QVRubHBqd29PNlE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXBabUl6YVdocVUwUlRNWEZuVFJEaEFSamhBU2dCTWdZUlVKb0xtZ2s=-w200-h112-p-df,CNET,,By Bonnie Burton
20,"Campaign Against Sex Robots Launches, Because Some People Will Panic About Anything",,"Sep 15, 2015",,https://news.google.com/read/CBMidkFVX3lxTE1Ha21BTTY2UDZjYllNWmRiUEE4MXNwaGpLNWFMWFRZVFpWVXY5OGowN3JvM05mRVh1U1g5blZ1M2ZWNzFRdmhpTTlqemdFai01cXBLSVBrYlpIS19NYnJiU3pxU0ZLNkhNVk8tbVc4Y1ZOS0J4cXc?hl=en-US&gl=US&ceid=US%3Aen,,Reason,,By Elizabeth Nolan Brown
21,The Sex Robot Of The Future Is Here And We're A Little Scared,,"Jun 14, 2015",,https://news.google.com/read/CBMijAFBVV95cUxOTEN2ZEJfYklqc1FXbm9vY18wbHJXd3ZDRnFfclhTQ3JOeEIwZlQ0UTZueUR1UkNSaHRYeC1Ba2NPWFdWM1g4TlUwTnFhaHVObXFjUUp2RU00d3Vmdmdnd1RzcUx1V0w3X0toT0F3UTEtTUl6MllkOWdWSDRrMkFlZEpDUmxxbWNGQ2FEdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXZjVkpVWW5CdVNEVm1MVTA0VFJDZkFSaS1BaWdCTWdhZEVvcE9wUWc=-w200-h112-p-df,CinemaBlend,,By Catarina Cowden
22,Artificial intelligence: coming to a sexbot near you,,"Jun 15, 2015",,https://news.google.com/read/CBMimgFBVV95cUxOQ1FRdkw2b01xcVVVR0VaZlhhbkJiT0N5bmNkZENwblVvbjdqTUtxdHhKZng5WXh6V1cxQ2ZMUkUyMUVFU1VVSGR6RGI4Z0c0UUJSS3p0MG5za1FObDVoTG9TYTVadDBXQWo2ZGtZUmdMVnBCakg5Uk0xeldHVkVsdXNtVnl0NVpBZlZicjZhS1A5cHBXSnlnZnpn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNW1WekJzV2kxdVpqaEZiRUZ1VFJDb0FSaXNBaWdCTWdhdEVvb3lGUWs=-w200-h112-p-df,ExtremeTech,,By Aaron Krumins
23,Sex robots are definitely coming in the future,,"Sep 29, 2015",,https://news.google.com/read/CBMigwFBVV95cUxOQVd6RTk4YzJVUFdlVUlsREhkcGRwTnhkcmx6cU0xNWNXWnBPVkpLVzhuMVpMMEVXbEZmT1dRTlhpZDc2ZHQ0UmNUcjFDWHVTT2U2RnEwN1hldWlFOWVvajF2QVNxamFub2lFRG1CY18waHFhRXlGMTNRS18zRDlzamdJcw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpNVTE2TlhGS09ITjRTVUV5VFJDM0FSaVRBaWdCTWdhbFFaUU5vUWc=-w200-h112-p-df,New York Post ,,
24,Campaign started to ban sex robots,,"Sep 15, 2015",,https://news.google.com/read/CBMimgFBVV95cUxOZHVRRXVTenlsSE1QdVdVYTFoZnhBNWJFUnR6dTJ6TDZjTF8xck1GLVlhSVhHWlZpd1dtTWlHa3FWMEJxU0NacVhobnVWamYzSDBmeWhoSEdkSXZnY3FWcHlRR0tnUFZhZmlkZTZ0YXFCNmlBRnNIZlc1bWhXd3JGS2E5VHlfUWw4a3dBeWFlcG5yMU9naTRzQnZR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXVOMVZoVkY4NFdHNU5lbTVKVFJDb0FSaXJBaWdCTWdrQlFKQ05vQ2hURUFJ=-w200-h112-p-df,Dazed,,By Natalie Turco-williams
25,9 Movie Sex Robots Ranked In Order Of Doability,,"Mar 26, 2015",,https://news.google.com/read/CBMihgFBVV95cUxNOHZvNmYxUm5hWUN6azdURXFyVjJBeDBNSVBnc0NvZWY2WmszVnlHaU5kTzFtUkRiQjVYWDQ1UVo2eWdlNDNmLUI2U09mLUFBenpPclBObFVucUhuNm9qc1E4UExkXzRKdUNyZ2VZNVJ6MkVQS2tTRms3dHVnT0ZQSXRKR21Fd9IBkAFBVV95cUxNSkFNdnBhT0NIZ3JQWFVoTmppSGttUy1YbUJLV2xrdG10MmVpQUpGaS0tWU5zVVNtVVozM2kxNkdyV2dhWlBxV2xMX2NKSU9BVnpLOWVBR0I5T0FiRmwwM05JLTgybzdmWGFTRl9mZy1nNkRNeVMyYTl6V2V5TzdJeXU0aHJLcEFlZFo1d2dBMzg?hl=en-US&gl=US&ceid=US%3Aen,,Thrillist,,By Andrew Lasane
26,Will Sex Robots of the Future Actually Be Able to Improve Our Sex Lives?,,"Nov 25, 2015",,https://news.google.com/read/CBMifkFVX3lxTE1BUktYVFNqZm83LWtLdEpRaEdBZmtfMXR2dW03WHY1N0NRaExvak9EOElqeEFESE9McVZjQXRYR285WXBnbUhoc1E2SkhsZnNqcEhBcjQ5ckJrRVRoVmRaZDh4RXR5cFNPVk14RlhGWUUyOHFVN00tQmhLTjZ2dw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUdiRzFJTTFwNlNHdEJkV05UVFJDc0FSaWxBaWdCTWdreEE0cVBQU1ZGNUFJ=-w200-h112-p-df,Yahoo! Voices,,
27,Malaysia Bans International Sex Robot Symposium,,"Oct 13, 2015",,https://news.google.com/read/CBMie0FVX3lxTFAydXFvdTlrVklTUG10c1VjdmVFVlQ2RjdVcGM5anAxZ1FwN29TN3MybFh4Q1BlbWNOeDMzSFdOMDZCbk9qVEdGamNjem9ERU04ZjRoeDhqN2Vqa3UxbXFRTDlpaS1aMWF1cTh5akFOSDRzQ1lQb29tUlZnYw?hl=en-US&gl=US&ceid=US%3Aen,,Reason,,By Elizabeth Nolan Brown
28,10 sex robots you can actually make love to TODAY,,"Jun 16, 2015",,https://news.google.com/read/CBMikwFBVV95cUxOeGw0MTVRU21WTXhxUmk5MGdQT3RZQ3ZNc1F4WVRMYWFLM3hycGJrcEVXbnpHOHFRUXpzUzJzaDd4WnVQclVTS3BBR2ExUUg3VlJEVTVJZlBBWU45X3F3MWJ5bG1rV2Nodm0wVHkwdlNaYkI3VWIyRl9MMDFiZWlpQ0ttZVRkdEtUb2lQbUdkeEVBdkHSAZgBQVVfeXFMTzlfbFNMODVmcWlnd0FiTjJlY003M09MWHZqRkl5RGU5ZzdxUV9MSXhJckxUbWp4S2FranhCOEk5R1VLWjV2NmVLRThySHI1dkt6MWJOMkF4YjRCaUYxdGRVYzNtbDZ5N0pzMnVMWnhRaXRMY1RRbWtQZ0d6YktDVUdoUkNvZDhPODNMZFlCcnh5cFlqVWk3M0Y?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNTJlbmhVVFdwUFowRnVXR015VFJDakFSaTJBaWdCTWdNQmtCSQ=-w200-h112-p-df,Metro.co.uk,,By Rob Waugh
29,"Sex, love and robots: is this the end of intimacy?",,"Dec 13, 2015",,https://news.google.com/read/CBMilAFBVV95cUxQUU5zY3pTSmkzZDMyWFFJaXVlZGMwQ0x3V1NiUGtxMnF2Ry1vQk44WlZfSXVOTzNCN3dFNXF3OTF0WFpObmUteVpwdmRrTlo5eUo5OE9YcDdiNnplSS0wTlVQX1drYTh5MkNnNmJibzdvenR0WkswU05RQUllWlIzb3BEekphVFJQRjE0cVBmNlEtbVZZ0gGUAUFVX3lxTE9RT051QmczemNBcVRhV2sxYWdNNnVyS055dW9WQjllanFWMlFIR015bnhVU3luaU1pQ2std3l0YkhOMkxPcHRoTW44VThZUm8xTkhqUDJmUHFiYzlIOTg1MmNReDl4RDlDTFZjendRNVg1dEk2bEtuSjVUUDllb0NVdGdMWHhjNDZzZzlWQUZhcklKbTQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVNSR2M1ZWsxa2NYUm5VVXB0VFJDakFSaTJBaWdCTWdtdEE0QlBaZUZ6WlFJ=-w200-h112-p-df,The Guardian,,By Eva Wiseman
30,"BAN the ROBOT WHORES, says robot whore expert: 'These AREN'T BARBIES'",,"Sep 15, 2015",,https://news.google.com/read/CBMifEFVX3lxTE1KNjdxQmZyQ2tnR1l4cVRQNDMxdURPTmxkS1lOWGhzUmp6anBYTnFuaElFSEJweW9CdlFBbUczODFaOU83RTdSNkRGWGIxb0FBcHVRTFJKcUZPeHZudEVmUU9zanRkbUFMU0FEMGlTbmU3MUp6ZW9DSVQzdkXSAYIBQVVfeXFMUHI2MkU1T2I1b28zTTctTEpOYk5aSnh5UjhqLTBWUWxsZWU1UFJKcVp5S0tUcHRMQTIxcWlVaVR3dkZielc0MDlOUFR5S3ZKZ1FwOFFJb0ZNM1Rra05qa3ZpNW05MldfdU9GaXk3SV92TkRFSUFNRjdXUTdraEtTWmM4Zw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVhNRkpNWDA1WGNrdFBYM05mVFJDMkFSaVVBaWdCTWdZTk1ZUklPZ1E=-w200-h112-p-df,The Register,,
31,Deus sex machina: the ethics of robot love,,"Nov 24, 2015",,https://news.google.com/read/CBMigAFBVV95cUxQdU9hcmM5dWVVaDBqZmdKc1NBZ1hUN1ZlV3JZU0otalp2c20wOXpYUEdLMmV0S01jY19UZW1nRUlFMW9aQjV4T3VFVmpSU1V1dW8yRFFpcHl5dnlVekpUTGdpRFBGUkRjbm15Nm1OZmtZcGd1Mi1IS3NNbnB4NlVDRw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUVVM1ZaUWtORFZtTkhZa1V6VFJDd0FSaWZBaWdCTWdhaFFaQU1KUWc=-w200-h112-p-df,The Conversation,,By Sean Welsh
32,Dear first-generation sex robot ...,,"Nov 6, 2015",,https://news.google.com/read/CBMijAFBVV95cUxQblZ3c25HdENwaEdwbkhmV3lHcE9pRGhSaEcwOU5oNWtkY3VrOHdHUWw0V0pMQmk3MXRMWEZyMWt0a2RxY21LN0kyRVJXM2ZiTWs2a3NNaGdITWhhREFSbDUwM0Zra3A0Q1dPT1pzN05pMHAtWk5SeGstRzVJUUU0UTN1Y3hHOERtVFo5Nw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU1URzk0U2t3MGRYVlVVV0pvVFJDM0FSaVRBaWdCTWdZbHhvYnNRUVU=-w200-h112-p-df,Engadget,,By Christopher Trout
33,"By 2050, human-on-robot sex will be more common than human-on-human sex, says report",,"Sep 29, 2015",,https://news.google.com/read/CBMi1wFBVV95cUxOR3dmZklkUXpzU2JGbV9hT3VHbU1rUVB0RG9aWHQ4bHBCZ2RET3VrRGE2dGljY0duUXlFWEp3c0JTTnFKNFpmV1R3RTRxU2ZBUGx5M0pVNVEyUnBsZGF2VV96NjB6VlJXN2o5X2RFd1l0eXJEWU1rNF9vdWhpbTZNS3VNQU1DeXd0QlN0MVp6TjNpV2dnalY1Z3hDc0JfREQ0R3BMaUh5a0Iyclo4cFgzcHMzdlY2bkJoRHZiQ2xueV9BMVhadWxiSnE1RVNIeVFNTW53YUNOOA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlVblJvUlRsVVpUZDJiak5NVFJDcEFSaXFBaWdCTWdZeEVvUXdsUVE=-w200-h112-p-df,The Telegraph,,By Helena Horton
34,"Sex, robots, and virtual reality — the future is now",,"Jun 12, 2015",,https://news.google.com/read/CBMiaEFVX3lxTFBQcy1vd2NsTmRXQmlZTnUzZDhZMVNhbUlfaDY5M2xyZ1U0TGdGMjlyU1NRMUc3X183Y192TndIZmhHdlNxSWQyVzQ3SHh6aGVsaHhHREVuSFJvdzF5Ty1sakYzdmFTLUVm?hl=en-US&gl=US&ceid=US%3Aen,,Fortune,,By Chris Matthews
