,title,desc,date,datetime,link,img,media,site,reporter
12,"San Franciscans Are Having Sex in Robotaxis, and Nobody Is Talking About It",,"Aug 11, 2023",,https://news.google.com/read/CBMigAFBVV95cUxNVjhMSWM0dmJZb0R4enZxcnljMWY3d3JLekU0YjQ5LXU1YWgwUXBmRzloSnZmQllHQmZncUJqeC1jNC1fY181eU1nUV8xTGdyRDdGeEYyRzFMb1hQb1BjRmNka2FoU2huVVdRQW1oNnVLMHowRHBpbGpqNHU1N1AxWg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXpUMDFrUTAxUWRYRkRURWhLVFJDM0FSaVRBaWdCTWdZQmtvaU5OUVU=-w200-h112-p-df,The San Francisco Standard,,By Liz Lindqwister
13,Japanese Robot Owners Warned Not To Have Sex With Pepper The Droid,,"Dec 12, 2023",,https://news.google.com/read/CBMitwFBVV95cUxOYUJ2eVRkQ25QTEQzUEpVT1hUd1RlYjV6NjRxc2E5cHVTVldvbVlGRjhZZjgzY1FmZWJLY2kxZ05IYnBjbEtlOHkwcF9zVjByUzlBa0tSakhaVEpwZ1B4WDJnQXZnSG5fX2Q2TmRrNTJwbVhMZ1FaY2VkaXU4dU1XUG4tVFB1dUw2ejRjR2JLcjFHOUhTaDZ2QTFQcFgzeVNVUno3M3ltaWlWYTRJT083OEdYVGV0Wkk?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpTemhaV0RrMWJFSjFNR1JsVFJDOUFSaUxBaWdCTWdZQkVaTHNuUWM=-w200-h112-p-df,i24NEWS,,
14,Would You Get It On With A Robot? The Ethics of Sex Dolls,,"Jun 28, 2023",,https://news.google.com/read/CBMimgFBVV95cUxQcVBMdVNFV0NUVFpsUUJjZEFxTlFQaloxNExDX1BTS3ZERTNNczk5N1pma1pNRWtOVkpCN0RlMmpHTGhJOWtlcUMyaVFIX1pMLXFudmFic3hrU1gzNll2ek5jalp6V2dvYTdHTjhxaDVJTklSV19XLTRVbXY5bGd6Z2xjNjhrSldpRWc2RndsdGRUTGRaZDE3SmJ3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVdWM05LWkU1S1EzWnJXWGhIVFJDVEFoaTNBU2dCTWdhaFJJNnRJUVk=-w200-h112-p-df,Trillmag,,
15,Will Sex Robots Alter Our Perception of Sexuality and Human Relationships?,,"Oct 9, 2023",,https://news.google.com/read/CBMioAFBVV95cUxNVVRXa2lVa09pZGVBLVFTUWlQeFhfOWRCdTBVcmVBNGdHNzJ1T2NwZ05jSjc5d05ENGZhaXMxdFBwWTZrcHFwRGhfVkRTQmxvU1VqWjhVM0lISkp6QnVxckZ5azRvNFFFV1Jrc09IVGdhQXJXdlJwRzExTE1lYnNEeGFjdUZuTU1hU3pveXFtU3VsS05WcEV5UEZHYm5xeUFZ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHlZall4T1RsWWEyUklTRTB6VFJDM0FSaVRBaWdCTWdhVms0aHN2UVU=-w200-h112-p-df,Holistic News ,,
16,"Tracey Follows, futurologist: ‘Who will control the AI applied to sex? Because it will not be the user’",,"Oct 16, 2023",,https://news.google.com/read/CBMi6gFBVV95cUxQTnNPQnhqYmtVNmI2cWRhTHlST2Nvc2tYeHhrTi1HejZ5WExjaTlVY1Y0RHdjQzVIcUxwUkIzT2EyZVd6dUktMlVlcGFrOHZHak94alZ0ZE0tNlZDN0pfR2M1OHVWa0hEQlVpNDhfMTh0NW1oeEFnSFlWVnFiNEVxSEs5c0YyalAxWFFCc2xRWC1DeFdISGRvWFk1b1A5R01hX3U1R2RtTjRQOUdURVBaU25ocVYtR3BiSnBuTmUtTnZqMGdsVTlxQUprajNMeXFnLXEwOHhLX1RtdnZ6UmxYNkRXanNOWUtGTHfSAf4BQVVfeXFMTVJyM2gyU1NPWnlDeUZ0T2R5M3R0OWZhZkoySTNVelhlWHQwd0J3eHRlejBLZFFqMmlCWi11cm0tSlNlSkhsRWtmeXNrd19sb3pVUUl6by1IWXFrSzhONTdTVWVOLUtGYi1UYTBDQnRyaUluclQ5dUk0NTB0ZGp0cmtUNl9jaHBNdWd3bVI0QVFCQ29hYUxLcVhnbDVhWi05aTlKX3ZzUmFhajNMY2hUZWE5cW5odWRGTjRFWW1BVEYxMXpnTngwdVFjS0hiLWhfU205dGdsNG5LNGstal9BaWlrcFBDcmRVSklmZ19raGgtMTNhaWNrUmJ4TUdUVnc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNW1UMDlDT1ROU2FFdFNlV2hoVFJDb0FSaXJBaWdCTWdZNU01QlJvUWM=-w200-h112-p-df,EL PAÍS USA,,By Rita Abundancia
17,Ex-Google Exec Predicts AI Sex Robots Could Replace Human Intimacy,,"Jul 18, 2023",,https://news.google.com/read/CBMiigFBVV95cUxPVjdlcFJvY3EwWXcxcmczNzdZaHI1ZUxmVlBsZmNVZl9tSmFUaWhkOFRnM3lwZXhfSl9vNkRCS1F3eWRSNzFPYmRLMDNsNXZTNE9nX0ZzTDZ3TEduQ0JrQWhESjgwLVlRSkt3MVZudjFEOXNaOElLQms0WGh6MFJiRGZVZVZvS1VZY2fSAZIBQVVfeXFMT0FaeUxxdXc4LXMzZFdpd2VmVU9QaWFCa2gzbnBJQTFmcWI4eHk2QXlWQlJJWHJual9uNmtaUEpEMzhCOXpveThscHYwMlNwUUxPbFliS05CT2tsUDBGNExLQ19HNEx6RXM5SkFGN0pNQUZ6aXBqTy1IVDZBaGZOTjRxMEVJRW9oMDR6ZFRYMlVxcGc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU5PVE4xYjNGNVVVNTRUa2hmVFJDb0FSaXNBaWdCTWdZQk01QXh0UVk=-w200-h112-p-df,Decrypt,,By Jose Antonio Lanz
18,‘Like a naughty Siri’: friendly sex robot Vanessa 5000 asks audiences to test her powers,,"Aug 8, 2023",,https://news.google.com/read/CBMipAFBVV95cUxOTk94b0JKYTNlZ1JCQjFQRDNMSHRpVS1XOXZBaVlOTlJnWEVBTm5VOXNDQ3dvaXQzT3VlV2JwY2Rnd2dzR0RQejFkaHR3ZzJGX3NQUG4xeWpQemw4ZmpJX1MxYVg3Yjhrb0hCcVlGUXVFQVFmUW9Fak1sYWVTdDM5a0JJbXlObmh0NFBXeWlsVnlDZzhYeUVRUWhZcTIzbC1OT2Jxd9IBpAFBVV95cUxQRG9nOTdfUDhyUnY2dXNNYXRUMm9PbGluWVVqMkFnQWZLNHRKc3QxdGcyUURfSldZQU5yNWgxMmdQdUgyNEJNMGtMNWFyUTRqUVdJWFV6RXk2cnozZ2xIT2dUZ3RPdzhDMjhiOV94bnJQZjJmemFoUzhvUHo5Tkl0dWJVUWt5THhkMzdLeGZLNFhzblgzcE1lUXdVZzNDMWt0cFJ4Vg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDJORlZUWTJwQmR6QkpNRmxUVFJDakFSaTJBaWdCTWdhcEU0QU1rZ28=-w200-h112-p-df,The Guardian,,By Kate Wyver
19,Futurologists predict AI sexbots will replace human relationships,,"Oct 18, 2023",,https://news.google.com/read/CBMikAFBVV95cUxOYWJYazg5a283eDRzTnNva1FpRXVvX3owZ3dTclFJTG11V2x2aFZfS2FNaHh6YnlubFgwbDZ2RDlzNlVobC1ySTVCaFJxT0x2ME5GMHhXcHJiZGZqWUpfUDFrZFhfZHdMN002WFBCbW5fUnM1eVBReFNldkFVVWhDcEFUZFRlZ1phUnV6TGVhRmI?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXZNRVpSVEVkblEyUTBZblEyVFJDb0FSaXNBaWdCTWdhUlU0ckxKUWs=-w200-h112-p-df,Interesting Engineering,,By Sejal Sharma
20,Courtney Pauroso: Vanessa 5000 review – a sex robot seeks human contact,,"Aug 18, 2023",,https://news.google.com/read/CBMisgFBVV95cUxQVjFaQTI3bnJacnVxaHBQTG9sSHY2VnowN21lVzRWLWFVb0h2TkRMLXpQNW5HRy1RVy00dmpzUVc3ZlN3Z2JPeWRzLUhmWkFsWE1jMUpiaGltcXYxSVZLb3h2Ul9OSUUyQW1RVDdhelBVUElRNXc0QWtYNU4xazVpNFdkcFRfYkNNLUV3Nkg0d1RDMU9PUkFNVW9IS0Y3YmpiVmM5MmlaZVJoSURqcDJERU130gGyAUFVX3lxTFB2Q09OWVgzTjRraDMzQkxzQU9WZllPbDZKVHVPZlpQazBuUC1WY1k3eWY0TzZhUGpfYXJuSUxsZ2ZrREQyZXpiRDFxaEc2NS1GVVU5MG1CYWVWYzA0eFkwNm1DUmZmeHByS3c2T1k4UXVoUy1pZVhSeXNycTI3QjVXVVlsdDZJOHgyUnJiTS1CSE1zX040dzB6cHRzQXNWaGR4QmpXLVJpVGdJbFdreWFSMkE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHliMUpTZEZWQlkzTjVhRFZDVFJDakFSaTJBaWdCTWdhcEZJQ1BFUW8=-w200-h112-p-df,The Guardian,,By Rachael Healy
21,New Hyper-Realistic Sex Doll Blames Itself If You Can’t Get Hard,,"May 18, 2023",,https://news.google.com/read/CBMingFBVV95cUxPZVAyckZhbGlJSWNwNV9rcmxHQm5laWozTTJjSF94UzgySXptWGFmbkxzaEVaVjQyTUVzS01fMFdOVDdoS0lyZVhTQm5iTEFXRnBpaWxBYTJLcjlyaEprenloS3R3MUJUSjhEQlc0S1IxZXFqU3FPZVRERTNFWmp0NDlqYk03TTM2TGIyYlhiQWFYVk1BbjNJUHVHZ2dZdw?hl=en-US&gl=US&ceid=US%3Aen,,The Hard Times,,
22,Constant Companions review – Ayckbourn’s sex robots show our need for messy humanity,,"Sep 13, 2023",,https://news.google.com/read/CBMiwwFBVV95cUxPUHZELUNlQjZzSElvWGF1M2lzQ3VMaTZ5VG02TV9qa3NxZzVTSzdZeFFmSHRHVUtaRXdzX0NBcnFRX3FHOVFpUC1CMUExR2dEalo3OXJ3dDNrbG1uVFpJd3BVV2hRR0hqTFBIbkxfMXNJeW9kcEdCbDRBVUNBeV9kdXZEOXVDb0dNTXJ2RkcxejdEZ2ZaT2QyaUg4eEZTVmdmVTQ3VkM2THRZdjhvYXBXaWxKeURTaDNSYzJqeGZqTi1feG_SAcMBQVVfeXFMUFltdllYNHR1cFlxdmhHS0t0SGJsTzl0RzV0VFlicWdLV2lUeDFYOWk4Y3YybW1BYXFVSmxranFfMGpMVVo5dGQ2Ni1OMG9rY0xfQmhOWkpldjRqeE9BeDVnSFhEcVB0LXk5UF9BZE4wX2FPZFNDMkRsMzFVald5YmtSVjVCT0x4S1ZXWmxDWElSODJaTFY2Q21qQUJLdEtmTlI0RjdZOEM5VXJ5VThhMjdGZU5NSUdTcG95ak9xQnFBZ3BV?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVJjMjFEZG5GclYyMHRYM3BxVFJDakFSaTJBaWdCTWdtSlFJQ1luQ25CU0FJ=-w200-h112-p-df,The Guardian,,By Mark Fisher
23,Humanoid Robots With Artificial Intelligence Have a Long Way To Go,,"Dec 21, 2023",,https://news.google.com/read/CBMiuAFBVV95cUxQV0ZOeUdpT3JpZ25WamVqaVZCcHQ0VjRDaGw2elZmME1VMVhRa25jWVdvZGFjc1pVV0VWNVUzblBwVEgtM2M4LVFrcmh2bHlybTh2S2dnMFpRNE9qTy1CV0h6YWJBWHJFT0RkcDQ4UW5PNkpubDdnOUM4UUR1Nzh0Q3R3ZTA5bWRuQWlKLU9WM0Z0cmFNblJrOGd1cWphQkdpdlRlUnZlY0hxdzNwNlMwck85NUd1V2E0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNaRWRFU1c1UU5HWktPRmxzVFJDb0FSaXNBaWdCTWdZVlE0Z0hwUWs=-w200-h112-p-df,Bloomberg,,By Nate Lanxon & Jackie Davalos
24,Could AI Robots Replace Humans for Sex? Ex-Google Executive Issues a Warning About It,,"Jul 23, 2023",,https://news.google.com/read/CBMisAFBVV95cUxQNzhoN2gwQzRybzdkZE02eG93RE43LVlka294S0hLaElndzJjMHh4Vi1DVzNpVmNtcE9aYmk2Y1lUU2ZUWUw4Tnd1S3Q5RkpuQzZLdW41VlVDX3g2eklXaVFqYVpwMElyaTB6ZFVqNEpsVzM4WU16Smt2b2szcG10RGgwVW1Wa1pFSkNVWVFaX0dzQkpNR3FTdnlQbUEyOE5XM0pQMkRHcndIQVZScktEWQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXdNWEpJUWt4S01EUXlOSGRTVFJDM0FSaVRBaWdCTWdZUkNZcW5FZ3M=-w200-h112-p-df,Tech Times,,By Inno Flores
25,Is It Cheating If She’s a Sex Bot?,,"Nov 10, 2023",,https://news.google.com/read/CBMiV0FVX3lxTE1LdXFCWUhUNXBHaDIzc1BwTVV3ZTFxVFRhV3Rad3VjSnVQa2FRSFFobW5WZkJDUk9PN210Yy1yZUpscUhxd2lRLUp3SlpfRlJOaFgxX0dQVQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9jbDlJYVZsR00wNVBaRVp3VFJDb0FSaXNBaWdCTWdheEZJaXZsUWM=-w200-h112-p-df,GQ,,By Kate Lindsay
26,"Hurricane man sentenced for downloading images of children, possession of child sex doll",,"Oct 9, 2023",,https://news.google.com/read/CBMiiAJBVV95cUxOTTZUbkxUSGhmWGFONzc5Y1pRdWtwNXpkQ1ZfOVF3VjBEN09FVmtjdW1kZGliMG5rdWRHNWdVdW5SY01BX3ZITnpFMWNuMU1maVhWTzM3dEdmVVlJRUR3N3p2Sm5QenZXVUlSekxrQ1pMUkdXLW9QX0lIbjBYSTQ2UE05eWRFZFBjNlk0VTllNnFiWUdCU1RGaDhJb0VublRDdGwwR3dBZW53aEcwUkh4a2tlaUJsTHRyQVZ6UWE2VWxWQ0JXWVA4c0RrV1FpSFc3MFR0TjRLcEhKS0gydU8zU2hDel9pVUZCTllTQ1l4ZUNEYmhjMlA4X0xFU1FrUXhMUmRHN0R3TXg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXFaR3MxVERoWVdFaFpPWFJ5VFJDb0FSaXNBaWdCTWdaVjRJSjRTQU0=-w200-h112-p-df,St. George News,,By Cody Ann Blowers
27,A Paradox Called Artificial Intimacy,,"Jul 28, 2023",,https://news.google.com/read/CBMie0FVX3lxTE5GRFVxZ29EZGxnYkVBclE3eG00b2NTYjc0Q3ltVy1ZMXMteWI3cll6OVJRN3RXeFBLSnpjTzkyOGNxOUgwc014c2RyMGVxRnRBNmF2VlFhWF9KYUZjV0laUmE5cWtVemxrYzZEcTZsOVBUX2lad3dMcDdEYw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXJVRUZTTUZsalZscE9jR28zVFJDYkFSakZBaWdCTWdrWlFJNTFwQ2g3eXdF=-w200-h112-p-df,Sify,,By Sairaj Iyer
28,The sinister side to female robots?,,"Aug 7, 2023",,https://news.google.com/read/CBMingFBVV95cUxON3c5YXBTVkJSN3EtUUZkOXdSeGRGcFg3dlJtemxFc2NKTGFGcTFPUUNKZG11MHVUcWJoRnF5R280MjdNOXk0bzVTcm9BelZ5U194VC01SlJfWVpuQkVUSWdEQmpvVW9TWS1tZUl6ckxJMndzWVBjbzI1ckRybnNjenlMejBYOVR0R01uRWtvVEtHTHVrbnYyTmtoYS1tQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlOVWRGV0hJNFZqSk1PVTVhVFJDb0FSaXNBaWdCTWdZNUpJWnhIUWs=-w200-h112-p-df,BBC.com,,By Mark Shea
29,Congratulations to Professor Bo Ruberg for Winning the Anne Friedberg Innovative Scholarship Award,,"Apr 21, 2023",,https://news.google.com/read/CBMiwAFBVV95cUxOMjcyNThDbW56TWpPWG1RRmtjMmhyaFd2c3M0b2Y0T0xLYlRvZjJZOEliTjhoRVhSOVBaTFhFU3B5OHdoQ2RIVkZGamZWN1V6UUp2Nzk0VW1vWWNKYmtCZ04xcUk3dHdGQ1ZobHdUYWJvTnJrWTEtaDFqaW14MVpCUENWeXBZWngxd2M2UVZmdF9nWHFLTHc1MWJxWWNfdkgyMWZvTnFFd05BTHFJX0lJZ1NUSWx0cmM1WXdnYTVtam4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDFUR0V6WTBsRlJUZGZXVGhPVFJDcEFSaXJBaWdCTWdhbEpwb01HZ28=-w200-h112-p-df,UC Irvine,,
