ID,title,desc,date,datetime,link,img,media,site,reporter
What are the ethics of human-robot relationships?,,"Jan 27, 2014",,https://news.google.com/read/CBMipAFBVV95cUxPZ0FWcXNqdy1JbklLSFg0RjZjd0tLMGZ6d1VkNDhycUp4YXJTZkdSQ2JuNDgwTU43U1FkU0lMeEduRExRMkF1QjYtei1rNkhFbGZzM2FheE9hc3dnM3BQQkc5NDhzR1BVeGRSVDBzUl9YSHVaZFdzU2tja29vbEVjRnc4ckxtUnA4c3JnOFhscUhSZTdhQjI1ZHFtSmNKU3dkMEN4ONIBpAFBVV95cUxPbVRwTVROdXNkQzVsMnhOd1g3YkNvM0JVeGQzdzRrejZtVjhvdjJDeUJMMmZCSnZxVFN3cmdTLXdlTXYwWEZwMkNJTjFIaUFaOVl2RFVjeE1MVG51WjV0cnN3VGwxc1RWWW1xMzNOOTNVOTlWSTNsZG5lQlZMbGE5QUdobUhyUGpCRHdzTFktb1BFSVdUcXlpLTY5NUYzYjVVbDVPWA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVRkelIwY2sxMlJqUkZhRTFNVFJDakFSaTJBaWdCTWdrZFJJRHRuZWw2ZVFB=-w200-h112-p-df,The Guardian,,By Eleanor Alice Robertson
Is It Good? Alex + Ada #3 Review,,"Jan 15, 2014",,https://news.google.com/read/CBMicEFVX3lxTE1Lc2duQmdWV29yNkFEa0M3b2lDTDJPZ1JLem9YRE9xeE5rb2hYenJGamtORnBvQzBLZGczeDIycHU0Y2dvWUVyY0Y1dmF0VUF6X0toX0lXeFNuZXFpN05JeXE4bUY2bEdTdHJBa1YwUGM?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iI0NnNWtRMlF3VkRkblRtZG5kemRoVFJDMkFSaVdBaWdCTWdB=-w200-h112-p-df,AIPT,,By David Brooke
Sex Bots and Robotics: Why a Droid is My Next Girlfriend,,"Jan 15, 2014",,https://news.google.com/read/CBMigAFBVV95cUxPOUNiUnY4TGl2ZEZPUmRxdjZxYXJRaC1zQUlSaTh4SWpORXI3czFLSWFhb3hlbjB5THZTS2VZQzhwcnFoU0RzLWNxakE4TWw0N1lNazR1TzhwekZUaXdmeElDQ0ZjWkRGZjU0WEVPUXR0bE12b2hVYUNlVkhuOTJhdw?hl=en-US&gl=US&ceid=US%3Aen,,http://www.anewdomain.net/,,By David Michaelis
Why robot sex could be the future of life on earth,,"Jan 20, 2014",,https://news.google.com/read/CBMiqAFBVV95cUxQQTdjeTJFSXZORUlGY2U0bHRvdWxrdUg0V3JEcjRPNXdxaTU0N3NyY1A2QThxbFJ2VjdzUXNQY3NLYjNBU3M5MVgyTm9JclpESmxMMVBPbWp4WVBUdzJSSWpaa0pwbFNROS1OeU5UbUNXRXBQdjU1YkdqbmFUdFFPOVFLcTR6MzU3N1E3Y2tsTkQybGZUSTQxM3g0cUZEalR4T19TZ1NnUlg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iNkNnNW1MVGxvVWtKbmFtTjRiREJyVFJDeEFSaWNBaWdCTWc2QlFJS3lxR1piTS1rZWJJcDhEUQ=-w200-h112-p-df,The Telegraph,,By George Zarkadakis
"Star Trek N00b, Episode 8: What Are Little Girls Made Of? (It’s Android Parts.)",,"Jan 27, 2014",,https://news.google.com/read/CBMirgFBVV95cUxQRTExUUdyVl9FR1F5Q2tHeGhCcUI5TWl5c2dNelViamtEVy1ZeFpzRUZfcHBmZUFVSGVzeUtKNGNsLUpmWllvMHUwSk1kYjVlT041b2x5TEhJbkxFLThic1FxYUI2WWx6M2QzZzVDczJTdXhNNzNsSFp1Zlh0NHhZSHFFNjJLUEk4aVhicUhrTWdkUHY3WS16dmZubDUxZC15SHVLTHRoRWRCRk9teFE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU1SVzlpU1ZjMmRsZzRPRWhEVFJDb0FSaXNBaWdCTWdhdEJaak9FUW8=-w200-h112-p-df,www.autostraddle.com,,
Does She Think You’re Cheating?,,"Jan 7, 2014",,https://news.google.com/read/CBMifkFVX3lxTFBhTG9jd2FYTU1uMDVKVTRqMnVuX0xjZkZBOVpDV3dvSXVrZjBvTHo3Qm0zNjJpZ0RWdndoS1JRWjdTY0xZNjRYdUZ2TmFoblVGNExjaXdfUkFhOC1oLXhQUEE3OVJYRVlYRWhTeEtzbm0ya2JZMXlWUC0taFBGUQ?hl=en-US&gl=US&ceid=US%3Aen,,Men's Health,,By Kristen Domonell
Robots can have sex like humans in next 30 years,,"Jan 25, 2014",,https://news.google.com/read/CBMinwFBVV95cUxPaFFlZjVoZkkzZVdqWFlZMHFDZU5SUkEtY1pFS2RmanQtSTI2QU5VUi14M3daLWhMcFo2d2V5NnpZSFk2dXRsS1hJZnlEMUZJLUJHamlOQXZOaXlNSm04eFU5RkkxVHdVRUoybXRkRkFrTDV2WFFFeWNnVHlTWEZTcVVtcDRWc2RuWFJxZVlWS2VxYWtuTnBvM0tjdFJLT2_SAaQBQVVfeXFMTVRDQ05jYlhpVmx3Z2ZDTk5MVm00OHY2cGxGRkc0TVp5TmJESVBxZ1h6NkJLanlIMmZkNlA2MGlJLTBXMk03a1NfRVNTZHZRT0J1UmROYTQ3YlpLbHVXS21fOHUzcGhPVjJuYzhDTVRSOW1wNFdibGRQN0loSzFkTEpHY3pZUndZcFlxakl4aFBQWUZ1ZUlFZjRZVXo1UHB2a0dFckk?hl=en-US&gl=US&ceid=US%3Aen,,India TV News,,
You Want to Know About Male Privilege?,,"Jan 7, 2014",,https://news.google.com/read/CBMieEFVX3lxTE8yWHlYRERrNkp0eDV0T042LW9RcnJKQ1hpaTNYYXU4ODhyMGZ1RFJ5TDNRRWpIRkczZlU5SXg3aDE5RWJZcFFlTkJBU0t2NzZBSE85NXFHZVV6MlR0dGYydy1QVjFXNXFiV3hWTG05VHBEZWQ4azFHRw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUNZVWhyY2s5NVYzSlJNbWhzVFJDNUFSaVFBaWdCTWdrRkFKRE1ET1lXcEFJ=-w200-h112-p-df,Splice Today,,
"'One More Thing' Has A Few Too Many Things, But It's Still Funny",,"Feb 11, 2014",,https://news.google.com/read/CBMiowFBVV95cUxNMk83VUJHbDYtNGx3dTAyakl4NGhLeFZyemREalJUd1NmeE1ySHd6aUY1bkNkVXpQV3V0eG5HTzd3Uy1KcDlIdHl3S3ExRTAxTGs3LXRWbGxWZjRiWUZQNC1hTGlxRFBQdXdjQ2lDYXprTFZpWEVaWjhZLVRoS0xtcFhtMEpKU21FWUNzVm11MWpYS1F3dFcwOTlFWWgzUWVCaEdR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNXhWMUV0Y2pCSVFVSk9TRlF5VFJDUkFoaTVBU2dCTWdtTlFvb21uYW1DRlFF=-w200-h112-p-df,NPR,,By Heller Mcalpin
Out of Character (Published 2014),,"Feb 21, 2014",,https://news.google.com/read/CBMihwFBVV95cUxPUlRrZTh5bkVMTmZ6WFhrQW92S1dzXzhtdjJncm9FQlFYdTNDX000enFhOTV5MHRCR0dRbmNZVUtldjJoWU1zSGtSU1Q2ZnNUV2pSZlA1ZXBvckFseGY4cnZWWXN5aGVvQ3dWS29oTzhsQzNyOV9zekFhZXBhM21MVm9ybWU2Vmc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVNOMkU0VVhaNU9ESndSR015VFJERUFSaUJBaWdCTWdiQllvQVRyUVk=-w200-h112-p-df,The New York Times,,By Teddy Wayne
