ID,title,desc,date,datetime,link,img,media,site,reporter
"It’s 2023, where are the sex robots? ‘They will probably never be as huge as everyone thinks’",,"Jan 13, 2023",,https://news.google.com/read/CBMi2AFBVV95cUxOZTgxeHNuZEQwaWdkVFNETXlVRC05Vi1ORk1sNFIyYzZNeVR6MVJhdEU1N29FaUpqMXl2SnJIekNCdmk5YkNQWDNvdjhFaUZGUVpaTzNMM3VLdFpyaFF4SWMyUDZGSGQxWVpSbTNzSE9hR1F3Wm9Ld242c05XRUNpcnFhR3lsRGc3Y2pLdkNhX3NKcXlSM00xNlBQRkd6enpkU2VBZmFxYWlFUFpWVDlvSVBLV0hHa0ZzZ2NFTy03b1d0VWJxQklaUXJfTkhkM1N4ZEltaURjUE_SAdgBQVVfeXFMT1YtS3NCTkx0TXFBYlFGeTJqVmZvWExEYnlqYloyMHE5SFVkc0ZJb2dDb3V4UUQ3N3FXa0NmYUdKMVhpM3pQMG9IaXpTWXNLQkJkc1pqM28weTdHR2U4ckZKTFJOTmNlTF96dlo4WDZFU0ZqX1p1Tm4zd3hiMm1iTHFIS2tiSVlnc3dUOThZNEt4SFRJYzFyV3MzdVNyWlRmNFM3S0x5SjNpSUhtSHdCVWJfdmlEOUdjM0wwZFhHSXRFOUZKbWJwZFZMVWQ3RTdZVC1WY0d3VWd2?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTNiWFphUzJaeVZsWnpjVEpZVFJDakFSaTJBaWdCTWdrcFFvRFFZS0Z6TEFJ=-w200-h112-p-df,The Guardian,,By Tory Shepherd
"Robots, Virtual Intimacy and Sex in Space. Is This the Future of Sex?",,"Jan 15, 2023",,https://news.google.com/read/CBMimAFBVV95cUxOdjN0YzlkNU1odjdUOXk1YThuSWFmU2M2eDJKSVJ2LXUxMlJBaWxyQjlsQjRhR3FWV2s3bXloc1hvc2hxWU56NklibS1QNW1ZdnVPQ0dZSDQ3d0pSVHRfUjNKZUNSVlo0OXFQUzNIWlVnb1NHR3pudlNmWUsweUhyWVd2YVM5RlpROXM5OTRTR0s2eUUxakhoNA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUVORTl0WjA1UFkyeG1NM1ZaVFJDM0FSaVRBaWdCTWdZQlFJek5zUVk=-w200-h112-p-df,The Swaddle,,By Ananya Singh
"In Japan, humanoid robots could soon become part of the family",,"Jan 29, 2023",,https://news.google.com/read/CBMiaEFVX3lxTFAybzNvQnYzMEJfLWxuY1B4T2MycWZwejlQVkIweFd4M2ZSeFN0SnBvU29hY3Rob29vZ0cyNXpZeWVhUXdBbWhGOXFQU0xFVUxpR01XQ08xVkZ5ZzFuQlIwcXJnc0RvWUUy0gFwQVVfeXFMT0hsUWJONTZhWWZVS0twRm5taU9XX21Ha1kwZ0JhRGlyeUozTlZQanItaWVWUE5OWlg1NDFsXzQyM191VlhGeVRTVEhYV25KN0ZiY1huTmZXSTVpai1vdFAtZE9LYUhhazdJSV9hT3poMg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTNkMTlLVjFoSVFrUjRSakZvVFJDb0FSaXNBaWdCTWdhbE5ZVE5uUWc=-w200-h112-p-df,Freethink,,By Orly Lobel
Why Are Sexbots On Instagram More Supportive Than My Own Friends,,"Jan 18, 2023",,https://news.google.com/read/CBMif0FVX3lxTE5waENxd2RiUDhEaTg5Sk45dWYwMEJQSHVBcWRoVU5BSmVYOENKOUFUbWptUF9uZHRkX1h6TTczU2FFaF9ya3F2bzdIWEYwaTc1Z2dSVjJvXzZzLVlIT0d6M0RoVV84cGVxQjhiamdkLTFPOXpUOUJhM1BMN01BTVk?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUplbE4yUTFOVE5HNDJVVEpKVFJDM0FSaVRBaWdCTWdZWlJJeVBJUWc=-w200-h112-p-df,BuzzFeed News,,By Ikran Dahir
Love in the Time of Chatbots,,"Jan 30, 2023",,https://news.google.com/read/CBMiekFVX3lxTFBndDZ3Q19XYWpGLXdjNWFsajhQZTNPcGQycTVXMWdsWnpNRzBXX25POFlIbUQxNHRtTmd2WGpsb1BzLWV6VEdHT2IwN1ZFaWxXOFlHSXpCajFnT2NrcExhbElNU0RBR1g1dmhhcjY0cFVidDJDY04zU2ln0gGCAUFVX3lxTE5EVWljWXItbEJOSkhGRUpUdFo4RDlIM1hLTEJzaU12NVdGR1Z6UFJ6dC1GOG9mZHYxYWxmN1lXeVY0RVc4RGlyVEp2d0Jub0R0MEdyYzY0OGxBLU5BS1U1V0lPVXhNMW1xeVRvVWQ3QnFNaU9LdU0tNmtEcWpBZEg2WWc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhVM051TUdOeWNVcGZkbE0yVFJDeUFSaWJBaWdCTWdhUlFwTHRtUW8=-w200-h112-p-df,The Nation,,By Zachary Fine
People defend 'sweet' man married to doll for over 10 years,,"Jan 11, 2023",,https://news.google.com/read/CBMiogFBVV95cUxQY2ozelBYUnNzRklxVmRMRnVSM01UVHZiOWJMR2puUndoQ0t4dUZXTzlFTUZMUGZJM0JuUlVUc0h0eVAxTnlPZTNzNlV0YnlIRVBhRHM2bHZyZzFMdm5tWDgtQklva0VkRTFhaXBBdW44X3BnQ0ljclc5c2hwTVhIV1JSQ1A3elJpdWdmNm04WUJQNXV3OC1ZNV9QLVQ1NHEwSFE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iMkNnNXlUM05RY1dFemJIVkhSek40VFJDb0FSaXNBaWdCTWdzRlFKcWtubWxVYWNxQmtn=-w200-h112-p-df,Tyla,,By Daisy Phillipson
Massachusetts House Bill Would Ban Child Sex Dolls,,"Jan 31, 2023",,https://news.google.com/read/CBMikgFBVV95cUxOdzJidTVBWkhUVUhiUXVUNjdwMjVBMFFqdXhhUVYzU3c0RTk2dTVFc1o5c2R2eGh1UXU2TjVVeHhQQWNLclNrZTZjX2NiMEVwY0x0MHNjWk9EY2dfc1ZtY3Etbzg2Vkc4X3VneVNLVUh1Qi13TGtGRGR1Vlg2SnB4Wi1YX0Y3Y3ZJZF9NNzVJMWdhdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUtNUzAwZVUwMldWUk9NR013VFJDb0FSaXJBaWdCTWdrUlVJQXBNbWNPS0FJ=-w200-h112-p-df,NewBostonPost,,By Tom Joyce
Man starts dating sex doll after fiancee leaves him - and even introduces her to his mum,,"Jan 8, 2023",,https://news.google.com/read/CBMibEFVX3lxTE05bUZ1R2pTYkdieXp4QUJiWG9ZdERybnBkRHBNQWZrX0FERDdUNENjd18xWVhlNnFremZhUUg4QUZfOF9WVmktbTJoYXo2YmhIVTFCbEZFVzRNV2VDMHRFdWlLR1Q2Mll2SFV2SdIBckFVX3lxTE5OTm1HbWVuY0VhQkZKT2tIYmxGUHpFUVE2TXAza09ERll4dzM5SHJxZGNHV1FIeUtmc09Ud19MMEFvQk1iQVZtZmMtWXQ1djJRbFJWNHVzeVk0dy1hdUpHRy1uQVM5elNUenF2NjQ5Q2NSUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNWFjVU5NT1doS01sTXRTekYzVFJDdEFSaWtBaWdCTWdNdEF3SQ=-w200-h112-p-df,Express,,By Adam Chapman
Lawmakers advance bill to ban possession or sale of child sex dolls,,"Jan 25, 2023",,https://news.google.com/read/CBMipwFBVV95cUxNdUwyNlVpeGxiRTd0cFpGRksyQjkxZjdlVE5HOHJTRXFXZGV6VlZhbGxYQUprUnBuS3laWmZRVDRMZ3lsdGxjSXo5WmVzLUt5dkxGVGkwZTM3MjdNU3JLU21uMm4wOHVvMlVtR051TzdIb0g1X3JSSlU1YW1zQTZ0UVMzTml0dEJHWHN2UDQ0ZlZicGxmWjAwcEo2U2Y2SGxxRzJNeDhoOA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUZYM0pyTVVrMFFtdEhOMjlSVFJDb0FSaXNBaWdCTWdrQkE0S3VGYWh6dUFB=-w200-h112-p-df,KSL.com,,By Bridger Beal-cvetko
AI program earned passing bar exam scores on evidence and torts; can it work in court?,,"Jan 12, 2023",,https://news.google.com/read/CBMiwgFBVV95cUxPSVdFT3IxUVJFY1NwSzQwNjlrb3hNcEJmZGczTGhWNi1HcmtpV1ZVOHNZMHp4TjFscmFCb1pNbXBXTGxBMGF3TmhmMXR1UzVlZnk5cnA2ZWF6UVJvS0Y5TGNSTEVYaU1SZDlxd3I0a0JtNXpNcWlMQmMtc2d2dWVzRUlXbTFTcHpGZlhBTDdTbzFjOXNmWHVBQzRTREV0Z0k2dzlaQ0xKUGtGeklaRVdoWFpYemRPMXRhQ19KV2h1aVNKQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpNbEpaYmxKcVJVbDBTemczVFJDb0FSaXJBaWdCTWdZaEU0cXRJUVU=-w200-h112-p-df,ABA Journal,,By Debra Cassens Weiss
