ID,title,desc,date,datetime,link,img,media,site,reporter
Ghost In The Shell: A Crash Course,,"Jan 9, 2015",,https://news.google.com/read/CBMicEFVX3lxTE1NU1E4RVRuYVFCOTNjdko5cXVnMmRyU1hDN085cU1mWWlfYmt4ZmJqenRxR2dMX1gxbnQ5UXR0MjVHMVF6eHhOc2xmSUo0Um1GT0xfVUsxUTd1MGpJdjVpbFB5T3FiVFBGTl9YWWxPUWw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWlhMFl3YURObGFGZFFZekJyVFJDb0FSaXNBaWdCTWdtVklvSkp3ZVJVcFFJ=-w200-h112-p-df,Empire,,By Owen Williams
"The Most Popular 'Fifty Shades' Quotes, Explained",,"Jan 27, 2015",,https://news.google.com/read/CBMi0wFBVV95cUxOYUxWajNLYWljNFV2Q2ZHXzQtbmhpekZLUHU4ZWM2eEpVUzVVRTZxV3VzVUt0ZmpOb1R0NkxFRzFUNC1lWlkzcnRUZzg3VnA2QzRrR0JrTXhwdnlaR2p2bEVQbEkxdnp6aXJuZHJoUVgwdWUyNEFOTU5UU2g0clRUbVhjaUQxbTMzV0gxd2JFZlVFMWJxYnoxMERTblRrOVJNMHV3cEhYOWE4MFJkOVpJVXFrUWZDbUNtcEN3Ul9oOTdpZG14cmNkVE4zUGZoZTZBajMw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHhSMjFyTTFOTlgxQlNTblp0VFJDdUFSaWhBaWdCTWdaSlVZaTFKQWc=-w200-h112-p-df,Bustle,,
Serial sex beast convicted of 80-year-old's rape may have attacked other women,,"Jan 23, 2015",,https://news.google.com/read/CBMigwFBVV95cUxPS1hxNmplNjBRb0FybnhBYzBGWWIwVjdYSmVTa0pNaDAyX0EyQzRYdjBrQXpUamJXQXRlSEJhSVBfSHktdjVxdGpldlVsdUxQVFd1RzMzeUtjZFRjSTA4XzdfYVlwVmVsYnAwUWg2ak9uSXBfZlg2c3hib3NOWWY5SWlEUdIBiAFBVV95cUxNbGZrc0d5UURZc3I0b19jY0VSQVpZY1Q3S2t1dDFVTmJZYXh6M25BVy1tVHJNY19SZExwa09BbDczSGhyNXRpR1U2RWhieEV4SVpucnR3ZmRlZmZFanBFbUVjTkx5Ukt0b1hSOS1fUXA4eTZZNGRpajZOXzVWMEt6MXNBNnZPOXNp?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXpRamhYVm1KTFYzSmtVelJEVFJEQ0FSaURBaWdCTWdhZFpZYnJxUVE=-w200-h112-p-df,The Mirror,,By Alix Culbertson
Now You Can Buy a Fake Boyfriend or Girlfriend Online,,"Jan 21, 2015",,https://news.google.com/read/CBMilgFBVV95cUxQcl9HN0VqLWlRYUI3TVA0TmJfaUVBRVdVOWx5NGdYd0h4MFhMRTc3N2s5Rl9JOE9RZkNzbXRRdUljX1hpcmdWYXFRYVR5OUM5Z3FzMXVRSXd3M20wNXBITW5GaGthdDl5dWRabnN2dk9RUjk1UWpZSWFMeXlCVXM4UGZDdEU0bE95cTBWTmpZWUZnWHZ0NFE?hl=en-US&gl=US&ceid=US%3Aen,,ELLE,,By Megan Foster Friedman
Life-Size Realistic Male Sex Dolls by Sinthetics | G Philly,,"Jan 7, 2015",,https://news.google.com/read/CBMirgFBVV95cUxOcjJLTEdkaklvRTFXZ0g5eGEydVRDdzVtZWZjZGxYWkVZYzlGOHZsTC1ucjBfTGhESmtuY3NaTk1OeU5VbTk4MUxjd1RaRTZ3QzFndk5lTnd5bmt4LVBvcV9WZVp0ZFpqNmVHN081Q1FqMWdjRVpjWEtuZ2xIS29aaGtxQV9fV2R6TEVndFByVF9icmxxNnZkTVdrcmU5SGtmd2tHRm9oVm1wNWl3Nmc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVFVazh6ZDBneGNEaFhTVWd5VFJDcUFSaW9BaWdCTWdZRktwb0Vsd28=-w200-h112-p-df,Philadelphia magazine,,By Bryan Buttler
"This Japanese Made Motorized Vagina Will Sync With Your, Uh… ‘Movies’",,"Jan 26, 2015",,https://news.google.com/read/CBMilAFBVV95cUxNbHhLWXpwR2k2QzlRM28zMnE4NHZVUV9mRXlXd0xfT0YxYkg0RExLQ2s0dDJGbWd5a09lSHFGeTJfR0tfeHZYZEVVX1V1NF9xXy1VZzZVSGNGcnZ5M2lZZ3BsbHRvRzlDMVVFVVY5VThYTnZ1WXBNV3ZYMm94MkhzN3pCOWEtQ1dPMnFMTF9GWWtjc0hK?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpZbDlyY1cxcGNUWTBaVGRQVFJDb0FSaXNBaWdCTWdhcHM0aU9TUVE=-w200-h112-p-df,UPROXX,,By Vince Mancini
"Review: ‘Better Call Saul’ – ‘Nacho’: I’m at a payphone, trying to call home",,"Feb 16, 2015",,https://news.google.com/read/CBMinAFBVV95cUxNMXZINkFPWW1oOTgyd2pUSXF4RHpDbzVsQWhEU1ozLUxpRmZOdVcyYWd1MlFQbDFfWjk1aVBLUWNoWDdQRW9DZk5KOUp5QWVoTFliUVJmVTlBdG9nUlJMLXZJNThTOUx3U0pLR2FsdWZNM3FrN2pSOHFhYVdKWlFzRW5BSllLU0hEX1htNjF1Y0w4dW5SdGlKaXEzaEk?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHpVbmxYWWxsT05tOW1PVzg1VFJDM0FSaVVBaWdCTWdZUmlJeUhNZ2M=-w200-h112-p-df,UPROXX,,By Alan Sepinwall
The Future of Sex: Will We All Have Robot Boyfriends Someday?,,"Feb 2, 2015",,https://news.google.com/read/CBMia0FVX3lxTFBINHdtb09fZkZlQlduV2dXaXZyLXBHT3BQQ1hRaGphUjJFRndRQjB3Y1VWTEdWRWF6T01DWEowTzIzYkNfcTdlaDRvMW5CSUZSR0cyV2FJSGhvRG5hNW9FQU5PWjd5TnJZbXRr?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUphVW96YzBsSFVuSk1WalYwVFJDNEFSaVJBaWdCTWdhUlpaWXBxZ2c=-w200-h112-p-df,Glamour,,By Jillian Kramer
“Robots” Are Now Writing News Stories. But Let’s Stop Calling Them Robots.,,"Feb 5, 2015",,https://news.google.com/read/CBMirgFBVV95cUxOcGc4Q3dJSnNrVERTM3BHcHdoVXdjb1hlVE5yRW1OaDQ5QUpsUXhnMjJfNS0zNVAzRjg4RUNScVBqS0QwVUM4Skt6T291WW91T2x3NWNwM25Ea0tDVGxEenNHRXpoelFUSXZDQTliZ01JanZNT0l1czhWUzFhUHVEcWgtekczNGxEM3NUSEVYaC1yaXZhVXVRS3pCZ3ZyS3pxcFp0ZktLX0RtQ1JZeVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVNMV2RPVWpGTGVFZHBSVVJRVFJDNEFSaVNBaWdCTWdtTlFZd1NKZWFDYVFJ=-w200-h112-p-df,Slate,,By Will Oremus
I Paid for an Invisible Girlfriend. Things Took a Weird Turn.,,"Feb 11, 2015",,https://news.google.com/read/CBMigwFBVV95cUxPSkVRZ0lWVWZTVFVnb0hBVXNWdVFIZEZCVGFxandUQTNzN09JZHRDSnJpTkZrWDhuSFp3UUNRUGRGSndTVU43eFFZZzEzWWhYSG5sb0hOLTVGY2FkZlBXVzdWTV9UZ0UteHB1SDdRaWlqTW91QU5uOGJsLXZ0OGU5TXMzcw?hl=en-US&gl=US&ceid=US%3Aen,,Esquire,,By John Hendrickson
Robots Move Into Japanese Homes,,"Feb 19, 2015",,https://news.google.com/read/CBMimgFBVV95cUxOY0lhTW9CLWxrWi1zQ3VSdGN0WW01NnBTelotcWtrazI3TzY1Mlg2bDlsV0VSUmoyUG82OTNkV3RsU2FuZ2RlRDIxOC1MVXU2eURFNWk5OGFWZGVZZjRlV3dzOU1KU1Y1ZTVXUXVMT0tpZzJST3FfNDAtNmhvNXh0M2pGU1dBTmkwMmlFSldhUW4ycHp6cUtfMk1R?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWZkRmMzVDBSR1R6YzJTMkZCVFJDb0FSaXNBaWdCTWdrUkFZaUhMdVF0QWdN=-w200-h112-p-df,The Wall Street Journal,,
Check In to Japan’s Creepy Robot Hotel,,"Feb 12, 2015",,https://news.google.com/read/CBMid0FVX3lxTFBjbWFqSEdmNjFaYkVMZFJOSGVROXhkU2pUQ1Q5Qjc0dTR0b3FmcUpaaVIwc0RqZC1ndnZhRGJJem44QjJkUGZSbFVhVXdWbUdoSldncjVLWFJkbzlNdlg2cmZXUVVWZFhyYVFPSzkxdjdWb0lMMDVj?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUdiM1ZJUlhOa2FFSmlSbE5UVFJDb0FSaXNBaWdCTWdhbG9JUnd2UVE=-w200-h112-p-df,The Daily Beast,,By Nina Strochlic
A Groundbreaking New Study Reveals How LGBTQ Teens Engage in 'Survival Sex',,"Feb 25, 2015",,https://news.google.com/read/CBMiwgFBVV95cUxNU3dJbkp5alVMTjhpNjVZVDNjOG1XelRJa3VVMkNVLU00LS1ha3hBbHo5THRmdFhjUWNyV2xNRnhRSGxFMFhoWEhubzYwUzBpQm80aXRxenpLQVFfUVB6VHNSbVZwc0JtRk44elJwSlp1bV9INjFKNE8tUF9RZnBCT3JTdko1TFRRTjc1OEx0SG9vb3lBWXdtM2JTclBvYWg5TnkyM21QVlJvdzVyTzdITmI4blNERTloMmdabndwOXZIUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDVXRzFLZGxSTlptMWpjbGhGVFJDM0FSaVRBaWdCTWdZNUFaYlNsQWM=-w200-h112-p-df,Bloomberg,,By Shauna Miller
'Better Call Saul' recap: 'Nacho',,"Feb 17, 2015",,https://news.google.com/read/CBMiaEFVX3lxTFBUb2NXVTZIQ1hQOW11ME14ZFluaTlPWlhUTjlvRDI3UEdISDdlZlNKajhyaW03dXBYVDRjQUF3dDJsWW9xcWFBeXI4RDVLaDR3bVJhV0R1bmJRdENaM29LTkpfSThTMlIy?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNTFUVEEwY2kwMVpHbGZkbXQ0VFJDeEFSaWRBaWdCTWdtbEVwanJIV2xGeEFJ=-w200-h112-p-df,Entertainment Weekly News,,By Kevin P. Sullivan
Так могут выглядеть секс роботы будущего,,"Feb 13, 2015",,https://news.google.com/read/CBMiggFBVV95cUxNak9PaVRHb0xxYXc4eFNGa01kdUt3NmxTdVpoM3RpVnRXcjZ1XzE3U2dIaU1PbTk2YzBWUjVZSE8zNmtJNV9tUzN0MGlMc3Y2c2xFTDJiZzdXYktISFI1cjVuY2xkNHRvYVJON2pKZWFyWEI3WXJfT1RveVI3dmRsZTBB?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDJVM0JWTTBadFdYQlBUa0pxVFJDOUFSaUxBaWdCTWdhQkU0YUlIUVU=-w200-h112-p-df,hi-Tech.ua,,
This Guy Wants to Give You a Bionic Vibrating Penis,,"Feb 26, 2015",,https://news.google.com/read/CBMiggFBVV95cUxOWDBRbUpMdF9QT2N1UTBqcHhlQTdtN1Z4N3NJUXJ5V1FaLWZHMlVQVHNNX1RxQlBrQjhTSndNQUZXNk01VmJsWTdwM0dwSGdxcEJtS0JaUFFQWVdPTjRzSkQwTDRwRVRfdVF5RXhXU3hFSGtwNnRYeUJadkRLYWEzV2Rn?hl=en-US&gl=US&ceid=US%3Aen,,Men's Health,,By Jay Ferrari
"‘Pretty Filthy,’ a Behind-the-Scenes Musical about Pornography Stars",,"Feb 8, 2015",,https://news.google.com/read/CBMiswFBVV95cUxQMmx1RzEtcnBIUGRLc2toX2ppYnZHbC1wejVLck52RW1yZTBaSHhkVEdjaUExSlZIemZsa3NYclo4MjdwZGhyR3ZMM0QtMGVsZHVFYUM1ZmJhZGJEWDZheGJkRVpLWUZQelB4Skx0LV9VaDJYVUcyWjdhbFRMeDJtRkJMTjRlQndkUHRIN3FqS3ZHVzZWbl9QNGFRNngtMEJUaFp6bGZVQUtadS1xR2FUS1VmMA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhRamN3TWtoRFRteFZTVWxEVFJEaEFSamhBU2dCTWdhbEZaek5rUW8=-w200-h112-p-df,The New York Times,,By Charles Isherwood
10 Lusty Works Of Erotic Literature Other Than 'Fifty Shades',,"Feb 10, 2015",,https://news.google.com/read/CBMingFBVV95cUxPYkJ0SnNZR0dyLS1PWE10cnFyTUNScUJZaDlPTTN3T1g1UXIyX3ZLbXItbDZUcXd3d01YOWdiOTBRTUx2VTdHODVIaV9pWjAyRFRycGlwQmNaclRnUEwyazlxMnZ2RTJ2cEw1VTc1d1hxd2FjVzJwYmE0ajlRSHhGd0xDRG9Ebm5DQTU3VDZxZzIzVHFydFprTEM2bEFWQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNUJhbWREUzBsV1JHdEZORlZJVFJDM0FSaVRBaWdCTWdrQkFaQ0tIS1Y2SXdN=-w200-h112-p-df,Bustle,,By Kristen J. Sollee
The Wrap Up: There is a Fist-Bumping Robot in These New ‘Chappie’ Images,,"Feb 12, 2015",,https://news.google.com/read/CBMiZkFVX3lxTE05LVFVQ18wdGx1ZExGR2tfclQtRHgtQjJlbS1GQ09PTXVQMUxvNmExWWt2d2g0T25WQXlJLWtzR0I3aFJCTVR1RDhudXRpMHdtdkNweHFZN2xwMEYzT05MZWQySEZKZw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNVdkSHBtUm5aMVVGRkVPSHBsVFJDaUFSaTJBaWdCTWdtSk1aRGxuS2x6TFFJ=-w200-h112-p-df,ScreenCrush,,By Jacob Hall
"Better Call Saul recap: season one, episode three – Nacho",,"Feb 17, 2015",,https://news.google.com/read/CBMivgFBVV95cUxPcFphZXZIeXVhT05YVjdfSDNBVDlFY0NZaDhwbmdGZW5meVI0NXNqc0Z5cGYzekc3ZHVyd1ZITzh1WWEzYmZxNnp6cjg3TG5XSG5xc01WN19FTUtCZ3pmSW1Mbmw3NFI1MXRkdjFkalRkSXRTdFJ0TE5JVXNDWHFuMkNOd3ppX2hHTHpEc21vellxSE9qZktqZjBFdFhiVUJGTE84RlVSNnV3dExJSzBqdVB4WjlWdUhvSFIxLWdR0gG-AUFVX3lxTE15YVZ5UEhnQ3pSSTFkV29vRms3N1M4SFBFMDJKUjAxbmsteEx0aVUwR3E0N3hFLTVGeXdnM1ZjdHRYMk5kU2pod2pQdVNaaDJlVTlPY2FSRlZHMHB1OWxOU0MxZlhMcHE4YWJ2TDJSZEswQ0ZWd0lqMTRmSWR4S1RFWGUwMWRUdmR6VzJGRlBrUzRtWkU4NWo2RVN5TkRNaVRYT2RvQklQX3VtZVZETVpTRDl1ME5MRE5xYVFXSnc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDRjRkExVWpWNk5scG5jbmRLVFJDakFSaTJBaWdCTWdZcEZZQU1sZ28=-w200-h112-p-df,The Guardian,,By Richard Vine
Who’s Responsible When a Twitter Bot Sends a Threatening Tweet?,,"Feb 25, 2015",,https://news.google.com/read/CBMingFBVV95cUxPdWJ1dDliWG1GeVktbW5sY09zaE9Dd3VpbjBRSGxOVndadG9LMkg5Nkx0YjVnZWVMQVMySFRSMFM5ZkF0TTFOaEcxdEFxNWxIdktqcmprQzhybWVaeThndW5PZ1Z4UUZ3U0ZnQmEtMHJ1Rkl4aTVWT1FtLVRmQ2cxRmFqMEJlMWtZM1FGMnZqZC1kbmZGYkNYYWN0ZVkxQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU5kelZPTkd0cVZrdFFaMlozVFJDLUFSaUtBaWdCTWdaRkFJYTFVQU0=-w200-h112-p-df,Slate,,By John Frank Weaver
10 Superheroes Who Can Never Have Sex,,"Feb 13, 2015",,https://news.google.com/read/CBMic0FVX3lxTE04VTB0c3JKOHFqUnlfMlRYS1VTaU1TVUF0QWppSTVvVU91NUVGc0VpaFdUQVZBa3FmRlR2ZGhBYU80NnFsQWNlQjJrN3dSOGtna3ZYeHJ6ZlFuUGJDYzdrY2hqbEw1V25yeVExS3ZBX1o1LXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUdRall6TlZkZmVrWnpNMko0VFJEQ0FSaURBaWdCTWdZbFlaQ05wUWM=-w200-h112-p-df,Gizmodo,,By Charlie Jane Anders
"Stacia, Hawkwind’s buxom cosmic dancer discusses her wild sex life in vintage interviews",,"Feb 2, 2015",,https://news.google.com/read/CBMifEFVX3lxTFAxR2t2UjdjdlFiQnVfQlNiWjdfSGprRUVObHNoSWlVUm1sUDlYSmtTZUFnY3F5RlRHX25WZkU2R25JQ3d2b1dQTXVRbmtnSGdnNmRKR3JSYVo5MmlOR2l4Qk1uZTY2VXRrNVRKc3hYZVRRdVZrNS1NbmtoS18?hl=en-US&gl=US&ceid=US%3Aen,,Dangerous Minds,,
A lovers’ guide: the best and worst sex scenes in the movies,,"Feb 14, 2015",,https://news.google.com/read/CBMipgFBVV95cUxPdGJGRkpPcXY4emlnRXBMdG55VEI0OEpwWTY5c0ZjeUJFRy1xX0NqUDcxd0U1Y0lqN2VqSkR2OHFnUGZMdDIwYk1yalVZYlVXZ3I5Z3BOZ0N0LUpnU0Zpdm9zR0M1RjRnQUVNWTJFa0pFdGY5Z3FYWTYySHl2eWRwOVRyOE1YQjFBUUN2aFR1OHhHeTNfbzAxT042Q2VueUIzbWE5QUV3?hl=en-US&gl=US&ceid=US%3Aen,,The Times,,By Kevin Maher
‘House of Cards’ Recap: “Chapter 14”,,"Feb 14, 2015",,https://news.google.com/read/CBMicEFVX3lxTE1MOW5PSTRmTVdWaktrczUtM3pfNDVlT3ZyM0JndnY1SXJqa0lCWTVQNnRCMXJMQUlhQkJaVHliS0lONUhBRHlWN1JvQlplUF9NZ295Q1pQWmJueURra3ZGc1dxVXQ1S1ZsdjBVZExyRW0?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhTbWQwUlZSWmRWVk5TbE5hVFJDM0FSaVRBaWdCTWdZdFpaQ3VLUWM=-w200-h112-p-df,Decider,,
"Meet Spot, the 160-Pound Robotic Dog",,"Feb 9, 2015",,https://news.google.com/read/CBMikAFBVV95cUxPVy1uOGtlN3ROZ1YxdXhOYW9uR3dfVGcyMzQ2YUhWdXpCamNfQWxQWDd4b2tYd0hzU2dncDVTRWlaRzYwd000Zkl4RXlFMlhzODliVzlUcWhpVHg3R1JjWkpJV3B2TTBUbnlKX1Z4cDN0OWhjT2NaTmFXeXByRzNoeWRCcFJwNXNhNkc4UldGQmg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNWtRbGRVT0ZoYVVuWjZRWFpvVFJEc0FSaldBU2dCTWdtWk00aHZIYW1Tc0FF=-w200-h112-p-df,Slate,,By Lily Hay Newman
