ID,title,desc,date,datetime,link,img,media,site,reporter
Things That Turned Out Bad - That Time Superboy's Robot Teacher Got Him Laid,,"Jan 14, 2013",,https://news.google.com/read/CBMimgFBVV95cUxPRXIzZlkzajNROVJpMkJ0cWw2REFraVZwU2ZFT3JiYU5VOU5zSE1wTEtoMkw1eEFCdkNYcTJnaHRab0UtektyalZjT0V1eEZqNUF5TGxQMzdsamxoMHpwWjRNVGJwcTR4eU5tLUNFTXIweVlKcGNzQ3FpaGMwcWs0UVZuQzdhaGVZTFVJb1A3R0IxMTg2ck5nc3p3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNW9kamxMT0RKaVJuZG1VbkZRVFJDckFSaW1BaWdCTWdrQk1ZekNNZVl0S2dJ=-w200-h112-p-df,CBR,,By Brian Cronin
Sex in the Wild (a First-Hand Account),,"Jan 31, 2013",,https://news.google.com/read/CBMigAFBVV95cUxOQldYOVc5WU5lelRCeERkXzhfaDFlNVNPbmxPVnlBaEtiUWNmYm01ZlVqcUkwYWQ4Qk56UUYzOHNZa1hBOXdVdUxETzYyZ19TNHBReVhCRkRhT291VVNnUldtUGV6QXFpcnZpUFZFclJlWk13S3lPcC1xcy1BZUZ2RA?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlWelF3VjFoRWFXZzBWblpWVFJESkFSajdBU2dCTWdhWklKTHFtQWM=-w200-h112-p-df,YES! Magazine,,By Eva Simone Hayward
"WANT: Part XVI, The DANGER WILL ROBINSON Edition",,"Jan 29, 2013",,https://news.google.com/read/CBMihgFBVV95cUxPRzNWeFpPT3NaTThNeDQ0VmVVQUl0dzU4cjY0VENWbXZEZlBsQ3VIbC15bEJ6dnhXOVBKMnhEeWRrOHBvSWRZOTE0NWFwbms2Tzl5SnloTmN3U05SeHdtM0FRTG03NVR1RDF5SHlCQkt2Z0RGUlRmQXVzc1VzOURZWi01Si1tdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU9USGd0U2twS2RVVjBNMHhMVFJER0FSai1BU2dCTWdZQk1KYnBJQWs=-w200-h112-p-df,Slate,,By Phil Plait
"Sex, sadomasochism, and robots: That’s one way to sell your MMO",,"Jan 30, 2013",,https://news.google.com/read/CBMia0FVX3lxTFBPNW45VWw1NnlVNUpsblJaNENoYmFSa1JlMV9Wczd4QWtRVG55UGFJdFBMWW44WFljdXBsYTg5Wjd6Wm9xbmhqQ0VwenU0UTNieUZnRlpCX1ZiajhvZVFMZ1ZsenZVU0NjUENF?hl=en-US&gl=US&ceid=US%3Aen,,VentureBeat,,By Sebastian Haley
Sex toy 2.0,,"Jan 20, 2013",,https://news.google.com/read/CBMiVEFVX3lxTE9jbzROQmJKT2lsd2ptbHB3UWpaQmVvdWxpNlFoeHFkVUliRHhlU3lqbV83cXJkbWgwZ2dneFpQSjRHUlRmYWF0ZUMtVjNVUVozeDJmRg?hl=en-US&gl=US&ceid=US%3Aen,,New York Post ,,By Tim Donnelly
How ‘Movie 43’ Producers Got So Many A-List Stars for the Raunchy Comedy,,"Jan 25, 2013",,https://news.google.com/read/CBMijwFBVV95cUxNeWE4VTNOcUpNdmdfV3FQTXVwV2ZRRXhzRHh5Rmt2eGVZSkpHVldMUWVZRndUM3FncEphQXRKLVItMmswYjRHTG5LX1VISk8tcWtwY1BVbmkyQ0t3QjJxS2MxNlBUZmNjNVZsUUc2akhkeTZITTU1cGl4Z1pySEFNVlhyMFM1NGNtV0lmT2Z3WdIBlAFBVV95cUxNRHhRbnNQOFVjbWRQTk9WX0otQWNQZnBJaS1DTTJ5U2JiLXMza0xlNTZYLV9DNVlPbEdoaFg4RlNmYnBRWU94eVJicHhYQWtDVW5OVE4zaE9GY0RpS1JiLTh0Y1lKajl4Uk5lUnR5cHkteU9NRU1XalV1bV8xajlUSnNocFk4TFpudWNUOHBES0VJRElj?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVVkM1IxWlVWa1NGQnBiRnBJVFJDb0FSaXJBaWdCTWdZbFk1U3VxUWM=-w200-h112-p-df,Hollywood Reporter,,By Rebecca Ford
A Guide to Human on Non-Human Hookups in Movies,,"Jan 31, 2013",,https://news.google.com/read/CBMinwFBVV95cUxOSy1nZjdUb3JRY2lZV3JncktXelI1by10RW5qTXUyR3JjcHg3SUkxUzRNRWJNVE54UGtaOFNaa01TWWxEamp5TVNEWVNxZlV0d2wzNVhXdXZVR2tyYlc1U3ZGdHVGS2VQWEpKNGxVdUs1cEUycHd4NTFqaEM3OWtYZWJUUHNoakx0cWJ3cGkxSU5hRDNXUE1wM1VSZmxWUzQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNU1UeTFpUkdGaWNVWkhkMFZhVFJDaUFSaTNBaWdCTWdhbHBJek5OUVU=-w200-h112-p-df,Complex,,
Sex-swap lag's wedding chop,,"Jan 20, 2013",,https://news.google.com/read/CBMihgFBVV95cUxOeEZHVVdUZzVpSDdFcThBa3hjbFVLN0hPTzNrc1l6Uk9xVHo5MHZqVDNLcmkzbFRmaW9HZnlPQVp6OXNaMmhyOGpFRXg4aVptOWhPTXVKQk04N3otVDUyb1RnWXV1bjBOR2N5VWdGa3FjQlNDMmF4cjJraW5IS20zVVZpek9uQdIBiwFBVV95cUxNUW9xbzQ4N0V4T25BSUl2SnZ0WTRaZFVhMlA3Y0k5T0pQNW15ZktOM3paQWkxZExueDJlSWgwcXhwUFpUSTkwSWxuY0hORVlCZk5PSmJXNFVlc1RyMVlfQ3NGQ1F0VWM2SlVwWm9oQnVjWVhvWDFfeU1lbWJWUXl3Y2ZNakhlV2dLZ1c4?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNW5iblpCYjNKeWIzZzNVUzFvVFJEQ0FSaURBaWdCTWdrQk1JekFwaWNtNlFF=-w200-h112-p-df,Daily Star,,
Covers of Sleazy Italian Adult Comic Books From the 1970s and 80s,,"Jan 21, 2013",,https://news.google.com/read/CBMikAFBVV95cUxQQWZFOFBicFVHWm9na2pnb0tqTTBPWENUT3I5Z2tVcy1iS3hiMlBMb1FucGxKS2hSOWtjMTZWQXQyQmlDcmNCM09qQWpsZnFuRElYdHREQkUxc3NjZHlETUtBNkZCTXpXaTBuTXR6RXpTY1JVSDNPRjJWUVVaWlE2ODA5bFRDZ0szaUk4N0thYlI?hl=en-US&gl=US&ceid=US%3Aen,,Flashbak,,
Of Course Japanese Researchers Made a Robot Car for Moths To Drive,,"Feb 8, 2013",,https://news.google.com/read/CBMiyAFBVV95cUxQdmdwS2V2Z2hVaWJfS1owUlFqTUJCU0FxWUxfNjJUT21DdEkta1JyYWlOTGRqbU5LVFZET3BRLVRXM0hqbF94V29QM0UzY2U2Qk1nVXZPU3NraHFZU3RDQ3JCeENwZEppVndRTmpxMXNnSVRrdlR6RTB2TldSb1RjLVlVRmxTcW9TdS00eEdLY09QTEVIN3NTbmxEVWlKT0llOHZ3N3o0WWp4SEl6bEV6OGJhYVJxLWxDcnpkNl9tZHlxV2RvOERfdg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWpXVkpYZFZKUFFXZ3pRM2w2VFJDdkFSaWdBaWdCTWdhaFFJSXlOUWM=-w200-h112-p-df,Slate,,By Adam Sneed
