ID,title,desc,date,datetime,link,img,media,site,reporter
Why we should all be having sex with robots,,"Jan 25, 2017",,https://news.google.com/read/CBMid0FVX3lxTE5QRUpfcjRpcnp0Z293dnAtU0tNcFJSQWpIM0lOU3EyRUx2Q1lWcXRmekxiR2VRNGxWNGdCWVBURkJ6QldlOE1JcmUwei1yMUd5dnlCNnFPUjVVMEM4UzlvMWl0TkFtUlpFZUVyLUc4bzBILTA1empv?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVhSV0pxYTJWeVNYaEpNbFZyVFJEaEFSamhBU2dCTWdhRjhvaXMwUVE=-w200-h112-p-df,The Week,,By Christine Ro
The sex robots are coming. Will there be a happy ending?,,"Jan 6, 2017",,https://news.google.com/read/CBMigAFBVV95cUxQUUg4ZEQzc1BsbmlULVRXTDVwS3loSG03eTNpaXJfZWF5aDBOTFZTb0xxWERmaUxzV1VFemV5NldoWmx5aEgxQ3FLNXNESk1QTFV1WDNUUkM4R1hvZm1TcHB2Z1NVU3lLSngwajh6MEJEMlhMbi00M2FDSWNpYWlscg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTBjMmhQVlhGUmMxQXlkR2t6VFJDb0FSaXNBaWdCTWdZbFFvZ3VKUVU=-w200-h112-p-df,BBC,,By Ciaran Varley
How Close Are Sex Robots to Having Their Mainstream Moment?,,"Jan 11, 2017",,https://news.google.com/read/CBMilgFBVV95cUxPVno0UEhCTkZrMFljS2JyWm1HdVZ6RWk3ZVZyb1YtTDVIdXkwc2xPWVMzbzBXUXB4UVIzNkZJajJNdzQtQjE4ejVHb0g4Um9mVjZoMWtMVHkzREh0OGxLV0lXYTFGc3gyLWFHZEg2SlpsdkJLYm5HLTNmNDZyV0FuT3V5c2NwekV3ckJ5dkdKV3NPaWRfblE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNWZhSEJtVlVObE1VbDZVMnQ1VFJDb0FSaXNBaWdCTWdZcFJaVE5vUWM=-w200-h112-p-df,VICE,,By Cristina Roca
This Sex Robot Can Whisper Sweet Nothings And Fall In Love,,"Jan 28, 2017",,https://news.google.com/read/CBMioAFBVV95cUxOdUhRQkItc0Z6cFNuVzlhNTlPejVfRnR4X1p0dW5KdWhZcVJWTW10ZWs5VmgtNk9vbXFFblNYdGVpQkJqUHlWTlBBWWhLdFRweWt4VkNzU0ZqY29NY3dxV1dHVnJVa08zRVZLMG9GWEh0YVlNME5QNVhXUUF2bU9lVlp1Q3NYQUFxbW1YY0ROU3h1SVZpRWxjb045OGl1aTA3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNDJRMkZzWVhCNk5YUndXbTFKVFJDZkFSaS1BaWdCTWdhZEpaVE1IUWs=-w200-h112-p-df,AskMen,,By Joel Balsam
A.I. expert David Levy says a human will marry a robot by 2050,,"Jan 7, 2017",,https://news.google.com/read/CBMiswJBVV95cUxNMURZbk8zeEEzM1E0Uk0yZVByQ21tSHdYSkJjak5RX1ZXMWZDTV9jV1FnWV81OHlfdzdZWTFwUmt4MlhqNE1SZjZheHNKekZjd21VOFU5eGlmNzdqTWhKb0diNFBZd1ZYWjh4M2czQWdRSDRSWl9zY203NmRjNnJwUEl6cXdaekZNUTExM2l6cUF0VEh2YmQ1VjRuNnVrSXctSm9TcU5ZQWlwdHJIYVBwWFlvSmppZVhhdDE4MG41aW1iT2lvaG1PaE1yclNHSEVNUmNITzF2UEptOEYxZTIyb3h4dU5halBWOG1Ic2hSZVZXVmZoTTNkMmJBR0dwUDhYYV9mLWhWTVp6VVVtRjRzVm5sUkI1M1VDRnZZRE9YT1BndmUzdktMT0xLWFB4ZmhZVE9v0gFHQVVfeXFMUGlCNUd6bERiYkZYM29jRV9aWFpHUEVpQl9rMW9RVkxCQlVHOWY4RWo5YWprRDF6TFl6OHkzZ0xMTWoxRWZpNFE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iMkNnNDBRWEZTYzFkbVkyMWpkVTl5VFJDb0FSaXJBaWdCTWd1SklZZ0txZVdaOVRqTnNR=-w200-h112-p-df,CBC.ca,,
One woman reveals what it’s like to sleep with a male sex doll as we explore a future where robots will d...,,"Jan 15, 2017",,https://news.google.com/read/CBMikgFBVV95cUxQdU81a0xkdE8ybWRCS0kxRG5VSmk4Y1QtUEcyYUctcm9qSkpGSjBoV0tzTHR5MFZJV2xUUmNDbDRzZ0dVdEhPOHZiNVlGdmJ5TUthLVNXbE16MUw5clRkWjVWX0tJNXVkdzEtcm1YVEtHaXpLU2lvd2trM0pmUTRwVDBqVjlUWkh0RFV0cVk1Sk4zQdIBlwFBVV95cUxQdWFVaTdidkxtZVk5bTFodUk1NTFob1hST0hEbkhSdjBSWFE5b2JkcE9qbGpyN3k3dkFlc3dGVkM1dnRMVmh4blJGbzZuUzNNSjZ2ZFNxa1pwVDdUZ1NBcm9UNVZsWElBZWtFcDBjVDc1eEJaZ3ptOGEyZ19ieWRocnJNcm55cXl1QlUtVzRkTkxVVWJFUnl3?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVNSa0ZEVjBwNFFsUlhRMWRMVFJDb0FSaXNBaWdCTWdZQkFZampGZ2s=-w200-h112-p-df,The Sun,,By Morgan Reardon
Woman reveals what it's like to make love to a lifelike robot male sex doll,,"Jan 16, 2017",,https://news.google.com/read/CBMiggFBVV95cUxPdmMxUDYxVjlGREVaVFlaM2dvMk8zZXo4U0g3YUVuZmp6a1gta0dhQXpvTDJXdldJcDBnTk1sMGJpdm1rdGtVNHpTZFE2WnBoeHBIZG16Tk9tSTZTaTcyUzYxM1hxdkk1N29oUjVKVTNYRExMT3FlVy1IVnhYc0t4Z0tR0gGHAUFVX3lxTE54TzlMcnA4cHZCSDllWGd5bXVWcGI4M3J1SGIzM1Nhclc0aFI5ckx2eXdQR1FwYUdUN09hQjZwcUhHZ2l2Z09tRl8wa214c1lOOXM1ZVBINTJNOWJzZ2JsQnppckppdzZFQVRMd3Bka3hPR1lwN2NJdU1fb0FrVGZMbEdfTHAxRQ?hl=en-US&gl=US&ceid=US%3Aen,,The Mirror,,By Patrick Lion
First sex robot is HERE: Meet 'Harmony'...the cyborg of your dreams,,"Jan 28, 2017",,https://news.google.com/read/CBMijAFBVV95cUxQTVhjZ285OTZRamZXQ3BHWEd4RUp0aUZ2MWxSTWZEaWVhQktvT0RfTDVDNWR6aHF4UDBJZjZqQmRudXNxMzltVi1XVVZYQ0FhbGw4VzRaSnJWTzlNU0dtT21zaWF4TXpZblYzSWFxWnV2cnZ5SEJ2bk5ZOGdNRzFjS2RGSnZYVG1qdHU2LdIBkgFBVV95cUxNLVFIU09xOTA4dVVQT29taEhJTmVmTktsX1Y0dTFhdjl2amc0ZmR3S25ZZkpBS0t0SFREUklvN3VoZ1ZsTTR4bnVlZWRaVTh0V1ZERVpyMm1GcWxRSTNaTnZsenhYWFpRN2l5a1I4RzRwbjJSMjgwbGs3VE91RlVSVVR6QnlzOXQxWkpiTHRfU0VpQQ?hl=en-US&gl=US&ceid=US%3Aen,,Daily Star,,By Lily Waddell
"Robots will be smart enough to choose whether to be a Nobel Prize winner or a prostitute, top expert says",,"Jan 17, 2017",,https://news.google.com/read/CBMivwFBVV95cUxQaHRzTlFPNjRwdXA3eElCVlQ1cHV2STNBcnQzR3lJVmZoaGgtbGNpRnhmOUhYcXNLTDlUQWloVjZtTHFaNUNiYmFVWGU5UFRVOGxDYmFtT3lSTDBzVG91d1AxUFFBb3Y2am9jbVN0c1JfN001ZUhGejM2QklWOG1sZjNoZzlGNk15WlM3eUFUMllYdWF2azdhMVU5OVpvOWkxLXhNNzNzZE5qOHh1YlFQbGIzRW5PWWRkNjdhVC1Qa9IBxAFBVV95cUxQb0JhTS1wLUFjNVVySkwtemxxRmpYMDhuLWVQaHlka0hmdmRNTnFzeExxOXV3bjNOMGUyUWJuN19lbnFhM3NadEtWR2VwTm1BSUdpM2dwNFFRdHVQNUZQZjdtbjhMbmtHUm9NazRsRGdibXJycHdHa3d1YU9oQUdoMl9WdVloUDJOQU9RYUE0cnl0dGlDNVhTUGI3NGc2UkVIaHJZdGhabW45dUZjS2dJbFJ2X1ZHTUhzSmR1dWFGNmpvcVBY?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpPVTVYVEhWS2JGOTNOWEJzVFJDb0FSaXNBaWdCTWdhbFZZenNxUVk=-w200-h112-p-df,CNBC,,By Arjun Kharpal
"The Future of Sex Is Here, and It's VR Plus Robots",,"Jan 4, 2017",,https://news.google.com/read/CBMiYEFVX3lxTE9mS0ZjZFU2dThOM2pBRzBJZXNSTF84ZWxYLWR3S1VhN1hCNmNENjdRYWN2ZHRQS3ZGZ2FyYnNJOEJYR2VNR2N5Ri1acVNQV0JSTVpLcVVsUlZfSUJhNHVZQg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNVZWQzFtTjJKQmMyMW5UR3hmVFJDM0FSaVRBaWdCTWdZWk01WXFuUWs=-w200-h112-p-df,Glamour,,
