ID,title,desc,date,datetime,link,img,media,site,reporter
Robotic tongue developed for online kissing,,"May 4, 2011",,https://news.google.com/read/CBMie0FVX3lxTFB2bTRtZG0wNjRrLTdsUzNEc0p2b0xidlc0bHBRYk1iY0g2UDhMMzRyOTVkYmdxejduVGxLY1FtQXlIaVpGTFF1Nm4wTGxuOE4zTEw4Si10R0s1TVRtTks0T0h2WG5JQzVBMjNSZVFGTG91VF95ajNoTW9GTQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUpZVlZMY1RkVFMwUldSMVF4VFJDM0FSaVRBaWdCTWdhSkdKREZGZ2s=-w200-h112-p-df,New Atlas,,By Ben Coxworth
Jess Fink’s ‘Chester 5000′ Explores Victorian Robo-Sexuality [Preview],,"May 5, 2011",,https://news.google.com/read/CBMiakFVX3lxTFB1VEo1ZVp4ZERNaEp4MkZKMXBMVWV6bkJzTElRcV9HbG00eFFfZTdPc2tHRjNXZmkxc3NpSElqcGJnblNoUXIxNGlPQ3NmTjQ3TndkdVd3cWdyNG5SZVgxWllmQWtMbEc1cXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNDJWVmhxTFUxa04zSnVhR2wyVFJENUFSaktBU2dCTWdtWkFvd3NEZXRiYndF=-w200-h112-p-df,ComicsAlliance,,By Andy Khouri
"New Posters for REAL STEEL, FRIENDS WITH BENEFITS, and LIFE IN A DAY",,"May 23, 2011",,https://news.google.com/read/CBMiigFBVV95cUxQekIzNXRtT1ZZejdhU2pzb0RVb2lhY09hZDB5OGtxWlNhcC1BQUpkcEhGWEVHeUFycWhuVXZieG52TlJSc2pHMHpVa0trSzRnTnBZOGphMlp1UlNTdi1YUFZvb2hrUk95RE1MMC1BeWNTam5YbGNqUXpzaVRDcE1WM243TXNubmpxWXc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHRVbnBmU0RoeFNsRkdiVTR3VFJDQkFSaUZBeWdCTWdZTlU1U05xUWM=-w200-h112-p-df,Collider,,By Matt Goldberg
Jess Fink has created the best book about Victorian robot sex that we've ever read,,"Jun 17, 2011",,https://news.google.com/read/CBMimgFBVV95cUxNMENjN3RtTlNmOUFRODdVYTdVOVNmMEtpZUY5blFKNWlKaVVfal85ZDk0aGR1M0hDNnVWTWtjYkxsY09jU0g5djBDTzBkb0tJckRBN3FkUWg3X3hVMlM4LUhiTGxDc0lWcU5VZmNjdzBwR1R3RlZiMmtkUzZWMnI5NGEzd2dBZXB2Nm90aWdOTVR5MnZMbzhuWUhn?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUVaV2RsUTNCTGNEVkZNV3RDVFJDWkFSakpBaWdCTWdZQkVJYUhIQVU=-w200-h112-p-df,alloveralbany,,
Sex in the Digital Age: Just One Human Required,,"Jun 9, 2011",,https://news.google.com/read/CBMieEFVX3lxTFBjbUdHVVZEN1piQTU1ZW40REZ2cXBhcWEyLVlCY3k0TV8wY05UbnotVWRtc2tWUHNUTzhmTEg5dDR5dTRDYllKQ1kzYUhfUGZwa1lYbzBHQnp6WTdiOHNWMVFIOEduOHdMa2RYZmJjcm95eVNjbWhwQw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iL0NnNHpaRFk0Wmt0T2NtWnVaVGwyVFJDekFSaVpBaWdCTWdrZEFvNHF1cVUxWUFN=-w200-h112-p-df,Livescience.com,,By Jeremy Hsu
Putting on the blitz in ’Transformers: Dark of the Moon’,,"Jun 28, 2011",,https://news.google.com/read/CBMikwFBVV95cUxQbVE4bm50dXZwcWZWQnpCN1ltXzV0dUFueENzVWpOb0tiLTlQRVh1RmFZTmZacUxBT2JyZVUxcXl0RFNkT1RhR1kwdk5OZ3hnVnNvRnphdjBfZnZBQ0wzZU1ONWtHbnF6UFJYcU0tOTBJUEFPcy1wMlhaZ1JGWVA1OVZxQ0FkcnB6c05BYWt2MzhadTg?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUlRek4wT1VkTk1IRkphemRhVFJDMUFSaVdBaWdCTWdZUkVKQ1hqQWs=-w200-h112-p-df,Maclean's,,By Brian D. Johnson
Showa Hanako 2: A realistic robot for novice dentists (w/ video),,"Jun 30, 2011",,https://news.google.com/read/CBMiekFVX3lxTE4zQU9BbjJTaUVpZTFCMEVCRno5SUdfZmdmMFZ0c0hpZ2Q2X1oyMzl6bWp6cmpNLWRnRnBMLXE2MDZMV0NzblhKUlFhc1JRX3Z0OTlBRktQUUNJX093QTV4bWRPTk94RElFOXlzZGtQajFCY3FiaW11Vk1n0gF4QVVfeXFMTmVDai1OUW5XbjRJVXc3Tm15NGtjcFpIODdiYXdjRjl2ZUF5WU5ITWc5VkNOb3ZUeHR0SWdxZWdpZ3VjMVp2eWRucWQ2dkpRZHBzV0hVek0zUldkcEJIXzNlTGl5QWx4SXMtLU8yZXRXR3N6dGF5d3pY?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXNZbVkxUVZkMVVHRkNlSFZLVFJDckFSaW1BaWdCTWdhQlpJNlBOUVk=-w200-h112-p-df,Phys.org,,By Katie Gatto
6 Family Circus Cartoons Improved with Offensive Jokes,,"Jun 17, 2011",,https://news.google.com/read/CBMihAFBVV95cUxQb1lhOVhtUU5GTGxraHpXRzV1YmZxQkk2dGtFdkppMVdwaTNDZVJYUWhTZEdaS0UxWklDSGtTNWJyNlZEb0lnQ0kwU1BBTENUX18xODdBaWlqTFdwc2dxTDljc0xnY2hkSHdGc0JnS2Rqc3NsZGtCY3ZrcTFJY2d4TWlZV0M?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUhkRFI2T0V4cFdtMW9VVXR2VFJDbUFSaXZBaWdCTWdhWkk0cFJGUWc=-w200-h112-p-df,Cracked.com,,By Seanbaby
Cinema movie times listings for Ireland - Irish Cinemas,,"Jun 7, 2011",,https://news.google.com/read/CBMiR0FVX3lxTE1EUVUwSVVYQ19xZG5DWkJYcVJ3WG5iUnNuNVNnZGtCLTRhM0l6d2tlRTdvVVlLYkw4NlpIV1QxU1diTGRRSHNR?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHRPRzEyZFhkUlZERldaVVZPVFJDb0FSaXNBaWdCTWdZQmNKSzJxQWM=-w200-h112-p-df,entertainment.ie,,
Robot Review | Olympians: Hera – The Goddess and Her Glory,,"Jul 29, 2011",,https://news.google.com/read/CBMif0FVX3lxTFBJdnl4OE9VTjg3NktpbmNtOThVMkczRnNkRGVjQk9KMHdpXzdCcjdySGlzcnZXUnNtMTl1S1RndkltUzJvSTZFcDhMbVlvMGpmZ0RWelE0MXNTUzBDNDQ5MXRob1JuWGNuc0k1MWtMWTRnMWxlaTZjQTNJOTUxVGc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXVjVFZHVDNOMWIxazRiSGs1VFJDZEFSakJBaWdCTWdZQkVaQVNrUW8=-w200-h112-p-df,CBR,,
21 Hotshot Movie Robots,,"Jul 3, 2011",,https://news.google.com/read/CBMiW0FVX3lxTE5NYlZ2MWswWi1tYVp2WkJacHVjVVJFVlBRd0J3V2xXamRsWWNIbTROMHNUTTIxVExWMERQR3lPcnpuNmhGeGZPdWtDeHptWUxNVGhHb3oyS0ZRZEE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNTJVRUkyYVdaa1duaDJUREl3VFJEQ0FSaURBaWdCTWdZbFJZak9vUWc=-w200-h112-p-df,Entertainment Weekly News,,By Gary Susman
Running Android On Large Touch Screen Displays,,"Jul 11, 2011",,https://news.google.com/read/CBMihgFBVV95cUxNbzdLdlAzdmdfQlRCUmtZZ0JPamhoektVMUtqWTNQbHljWjVFYkZibldYeFptdTNBVThFVTVuZFRvVkJEM19pUm03ZUVqRWtVM0Nva2xra3lSODczekhPWW15RDQ3aW56M0wxNnhrSTJMM192OEZSNDRub3YyVHZIOHVvOU5kQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXhhakpIY0dacGJrdHFjbDlDVFJDcEFSaXJBaWdCTWdZQlFZZ01wUVU=-w200-h112-p-df,Hackaday,,By Mike Nathan
Robot surgery draws skepticism,,"Jul 12, 2011",,https://news.google.com/read/CBMib0FVX3lxTE9zYXFXM1N0RGNfclNTRkdCQ0E3emZRMlJfQzJ1NkNjWXg1NGd2Z0M5QWlRQ2xOT0NGWEJKbDZEbGdHZi1JVGFRYlFLSWZHdmVJai13UkQzZDJMVmo5ZTU3cnVLLTRYWDJldnpsYkcxRdIBb0FVX3lxTE9NZ1BVdjE3Z2dkZGExRktKR0hsOGFNdWJvWHBjYzNUeFRXcVAwY2VaN2JXem5EYng3SFVDYkR4bWQ2SmxoZVRwaDJmdGtVeVU3WXcwUUk1bVpMall6MkhKVVF4dHFSWUVtYzU5NFpZSQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNW5WRE5NTjJWT1NsWTJkbDlOVFJDb0FSaXNBaWdCTWdPWlFnWQ=-w200-h112-p-df,코리아타임스,,
Hugh Jackman in ‘Real Steel’: First Look Photos,,"Aug 30, 2011",,https://news.google.com/read/CBMikwFBVV95cUxQdXRXeUItT1RfaWxpNlRNd281V095Y2hpMFhqQ2xvWDQzR1BmZ1lRZkdfUzdEQy1pNmhXaDRzaUVWZWkyVGQyV05PTmM0WlVjN0pOYTJjYXZJQ1Y1dWhzc252V0V5MnptVnhEdlpmS0xjVi1aZVlOMFViX0Q5bzdjLVU1T1FNMmd5UWR1TUVLUUlEVVXSAZgBQVVfeXFMTUFiSUJtRGx1VE9pQUIybGdqa2V2ZTJiX180TWNMazRKalBYT2M2SlYtdklHeGltZDZ4cTFDQ2NtUnk0SjNsQ3B5OG9GV3QxamhyVzRUczFKcnpnQ0pmOVp4cElVUnJWUGpVMVpnNUprWEZLQ0FsNnVLT0pBMnhCcDh1V1VjSnhlZW9mRlR4SWl6QW5NUDZrLU4?hl=en-US&gl=US&ceid=US%3Aen,,Hollywood Reporter,,By Rebecca Ford
"Warpaint: ""Sex should be in the music of the song, more than the costume or the act""",,"Aug 3, 2011",,https://news.google.com/read/CBMiwwFBVV95cUxQQVpvVkljVFhHUkd4RDE5NUpMdVJiMjdpS2NTVWduMFZjYVdzYm00VUVzZHItWjc4ZjhoZDhNWVBjM2tERmZROVBVWmxIaDZrWFpyR2diQXhpNXhLOHE5OWh3QUd4c3h0aXFfak5LOVRYRTlnbkJEcGNwTDVJMHd2amFRLThSSURja2dWWU50V0RMMFMxMzUwNmpYZ3NNdzd4RzI3a1dsek5oQnhzQXNSMFZIeWVVSTJQaTJXSzI5ZFBCYlk?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUNSMVkyUkd3MlZIaHhOMjVXVFJDb0FSaXNBaWdCTWdZWk5ZUm9tZ2s=-w200-h112-p-df,The Skinny,,
Indiscriminate squid just implanting everyone with sperm,,"Sep 20, 2011",,https://news.google.com/read/CBMiqgFBVV95cUxONktxV3dZX3REemJ1UkpqSE5wZDhONHg2d0dpcDNmV2tyYS1leG1wcE1sb053aE43UWtYWmxCUTk3ejBnZzlQZFV1TGM5UnJEd3ZLajZsdkUwT2xMYUp1bmZkeTdXLXUyNVR2TTMxSU1ncjhmQXQ5eE53dm1RTXhnQmNkWFh5RXAweTZxX1p6eG5kMmtCTzFkcWNjcUptZGM2Tzh0bVJicXQxQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNHhlamxwU25sd0xXVlVURzVXVFJDb0FSaXNBaWdCTWdPbFZRWQ=-w200-h112-p-df,National Geographic,,By Ed Yong
"Ryan Gosling Talks Drive Ides of March , and The Place Beyond the Pines in His Oddball, Ryan Gosling Way",,"Sep 15, 2011",,https://news.google.com/read/CBMiYEFVX3lxTE90WlNZR1djcjdvOVU0RHFiUVVtZXUyQlFITURSc3RBekE1a1h5d3lBNm5Oa3JyZ00yRy0xcFFmNFEtVFJKbUxXVjN0WkJwVEFmbjdlZHI2NXgxOEpPbno4Vw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURaVmRuZW01QmJGWnVMVTlqVFJEN0FSakpBU2dCTWdZcEJwN3REUXM=-w200-h112-p-df,Vulture,,By Jada Yuan
10 Best Non-Human Females (And Their Capacity To Love),,"Sep 8, 2011",,https://news.google.com/read/CBMihwFBVV95cUxOX0RZdndnVzRiLWFGSGpqd3Q0UnBlNXNucHJRS3EwUUNveXIzWGNrakZKRERrVjZMcmlRTUN3SVVnUE9vTmVBaUJRYlNfYXlLbktwVDlLaHNWSkdCZEh4b081QlpkR250bmN1aUsxdWFVZ05YcGxOdWJJcUJhamdmQTRmTERiVGvSAY8BQVVfeXFMT0ZyNU5OV1A0RENYa01yUVlJOXhHWDl2QmpsQTN0aDdfZDRkU29MOHkyYk5fUHQxYXYzLS04bkxrRUtsa0NxMmt3M2NFWjlYZm8tVzlmdUVUTUhueTJ1a2E4QXpiUXlKYjR1eUZyeW15MWlmT191TTZOY0F1TUpOLTFyeHdFYkxXWVhzNUh6UGc?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iJ0NnNVBXVnBRTmtSVGFqbGZTekJRVFJDVEFSaldBaWdCTWdNTkFoUQ=-w200-h112-p-df,The Mary Sue,,By Theresa Romano
Real Steel UK Premiere Report and Photos,,"Sep 15, 2011",,https://news.google.com/read/CBMidEFVX3lxTFBpM1NtY3VsbHBIbjYybURyNkdST3ppdlhramdVUlJPY1p2QzBaZDhoQWp6OEpLVURQYllSdENkd0tZeXRSdV9BOWdfd01qejZmVlljN25ELVgzT3hXSjI3NWUxTG9jUU15RHJJZ1h6QWRERGMx0gF6QVVfeXFMT3lzYmtpZVI4cUJldGZxTGNySEczMlRzX0tFWkE1ck5RSnk4VkhJLVdheWFxUklXY0VBdkx5MFYxTG1BeHRQTWotZFh2aHNXa0xLM0RURFBGMjhUcklJdUZlSUVlLWhRTHF0M3VXdnQ2b3dXaEJyOVZ3cUE?hl=en-US&gl=US&ceid=US%3Aen,,HeyUGuys,,By Adam Farina
Real Steel - Movie Review,,"Oct 13, 2011",,https://news.google.com/read/CBMiZkFVX3lxTFA5V0NWYy1Oa09XNlBaXzdjWmF0YnpzbnJfZjZVaGM1MTh5R19DWEwteUl2WjZ4ZV9razJqZ2hyTF9EVXE3NUl3QzhiUHN5ejM2aDIzWUVjSFp0Mm1MeEZLX1FFaGptQQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXBjSGRyWTNkNldtTmlibE5xVFJDb0FSaXNBaWdCTWdZZEE1aU5EUW8=-w200-h112-p-df,Alternate Ending,,By Tim Brayton
Robots to Help Children With Autism,,"Oct 20, 2011",,https://news.google.com/read/CBMiekFVX3lxTE5SbDQtYnRTR2JyUUtkSktFWXhjSjVtdS0zMXhYME5mWmN1Z21PQ0xQU0NUeS05MWV5X296ZUt0dUo1eGhFQjhJYmNieXpic2R4cHR5TXBmbGtkZHRzRzFPX0JmYjRTOUI1djR3TjNLMTdzd01CTVFvZFhR0gF_QVVfeXFMTnM2ZGJmanJwNk1lT19HYzBSaDhEN0FCZndTX3F1bU1VLV83NWh2T2pkUEtQcG80czdqUURKYjJ6SWhoUHkyalc1Y2NVdFdxRFU1NzU3UDdrQzdXMFl5a0ozdnNhUVl0MVRwVmJiN1VDemVWT1V0MGJlN2RsVC1fQQ?hl=en-US&gl=US&ceid=US%3Aen,,ABC News,,
Siri and Her Girls: Why So Many Robot Helpers Are Ladies,,"Oct 14, 2011",,https://news.google.com/read/CBMiugFBVV95cUxNaWd4OVh4MjlvOXNjZWpmXzJnSkdkdEczaUg3bDJGTEx2YVJSd1VjY2NjV19nbF96bDNXU3Jqc09YUlRybjNsLTJZZHdGcEZsSFJybzlPdzRMa2MteTh0anB2VXItQTBiZk00QVpjWXhCM1lRYWRjVDB2akVKSGlOcFlNa3ZYTUk4TUFmclFpT29Da2p2SkNCMXVlcEZ4TWVST041M0dsT21VUktWT2lnTlY2a2Exa1EwMVE?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNURaRmMzZG0xa1oxcG5iWGxCVFJDZEFSakNBaWdCTWdaRkFvd1VrUWs=-w200-h112-p-df,The Atlantic,,By Rebecca Rosen
Real Steel Reviewed: The Best Robot Boxing Movie a 7-Year-Old Could Ask For,,"Oct 6, 2011",,https://news.google.com/read/CBMioAFBVV95cUxQMl9pOHRWVXJ4UGtCUkp4czczcC1Sdmh1TmtvSE1hNFBTbUFYMU9ra0NlVlY5MUZudmVEUFFFVXQ1cExjOHJ0cnN0dy1FX0VhOFZ4MkVIV1NnRFpzMDNrTnVWc2wwVHBjNmpYdGhYZEczSFFOWXFuNG9sQndKcW9xb1dzdkdsVmpJd1hqb3JBUkprYURqaHRkZEhoUTJNVnVJ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUdabEZ5YTNkNlZ6UlpjbE5QVFJDdkFSaWdBaWdCTWdZaEpZekxIUWM=-w200-h112-p-df,Slate,,By Forrest Wickman
‘Real Steel’: Hugh Jackman Helped Evangeline Lilly Relax on Set (Video),,"Oct 3, 2011",,https://news.google.com/read/CBMimgFBVV95cUxQdk9xSkJKcmJGMmx3bU5YZzA5N3hsMG5hY1ROdmItRFRaY2hxMkczYW9kV1JjdEpXQS1sVFR6NVhOS3Y4MlVnZzZqSE5pc0tpaUQzWVBIT1lvYkxkbHAwOHBSaFdnLW5iY0Z5WlNzaTJXU1BtcHJYd1pwUTRDVmF2MXpCeEVEUDVNVXVhNW5ZRHZqMUpuTlZwLW5B0gGfAUFVX3lxTFBESlp2V3M2Y2twRGJNTEd1Y3F1UFZzZ05YbHhQanR6bnZ4emRLc2Y2SklhbTBFZXFPNFl2a28xU05hZGlYRWRLTEtCTl82M25tSGVlSXpDclN4dktObjdpUEtqUGdnRDF5bzR2NENLeklEeS0zeVRkTzlfZXo0cFV6Uzk0SVFoQlZsM2huZTFNRTlsWXJxNDc0amVVTUlvUQ?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNUZieTFKVVdrMFQxVXdibTFwVFJESUFSaklBU2dCTWdhaFpJYk5xUVk=-w200-h112-p-df,Hollywood Reporter,,By Rebecca Ford
Monday Morning Movie Club: Let’s Discuss Six Key Aspects of Real Steel,,"Oct 10, 2011",,https://news.google.com/read/CBMib0FVX3lxTE1YeEh1c2ozUEczbHEta1BCcXB3eFNVUC01dld1UTZDbUdzRi0wU3lNMzZfSTlfWnNQM2FneHktMVFuOTB1MTJzX0hiSjZZTUxhckJTU19xRHhVb3JSRks5Tm43YkctMkxjOUJ0blcwdw?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNXlTREJwUm5NdE5HbzJNMUJtVFJDM0FSaVRBaWdCTWdZSm81Qm91UVk=-w200-h112-p-df,Vulture,,By Willa Paskin
Robotic equipment forges a new future,,"Oct 12, 2011",,https://news.google.com/read/CBMihwFBVV95cUxQM1hsdkEycFJMZXFyTm0zenJIUFdGQlp5Y2R6a2c0SXpDMFFfTThxUm9RRENpUUhJMTNiZGlBc1ZPYjNGQ2VyOU1RVERJOUNwU0hpRTBxZXVwRUFYV0p1QWc3NnZITGlBUk1kOS1TX3JLbVFaN1RnNjBjZHpyVVh1Qi1uRzVVSW8?hl=en-US&gl=US&ceid=US%3Aen,https://news.google.com/api/attachments/CC8iK0NnNHhabFZrTTNNNGJrbFJUVzVFVFJDcEFSaXFBaWdCTWdZQkFJWUhRZ1E=-w200-h112-p-df,Beverage Industry,,
